ISO3,name,ucode,pop_exposed_total,pop_River_Flood,pop_Coastal_Flood,pop_Tropical_Storm,pop_Drought,pop_Heatwave,pop_Extreme_Heat,pop_Fire,pop_Sand_and_Dust_Storm
ATA,Antarctica,ATA_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRL,Greenland,GRL_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,AFG_V1,134070.4723903699,103873.78543269208,0.0,0.0,131803.9111806169,129790.69929715003,134027.12608757746,46913.35414948042,125209.37649193873
AGO,Angola,AGO_V1,8962.114322794667,8887.901236923477,63.300037547945976,0.0,8892.253290216504,8962.114322794667,8302.129686793378,8961.755699794805,741.1173399025574
ARG,Argentina,ARG_V1,41217.7210069711,41096.70031559905,417.6916869010888,0.0,41151.757848077585,41217.339127984145,40727.0276974602,41087.554073433785,410.3033092851256
AUS,Australia,AUS_V1,31792.89731268941,15793.66513473075,5117.883465338439,28698.98862915928,21880.849586663295,27514.304395687523,29278.3153875512,22606.341052680265,9464.01348920927
BOL,Bolivia (Plurinational State of),BOL_V1,26837.778202648205,26836.325433636946,0.0,0.0,26782.232757544076,26837.778202648205,26817.724205521332,26812.395887487266,107.24815437500365
BRA,Brazil,BRA_V1,97911.71557321433,91195.35697679828,0.025915999722201377,0.0,96281.22840670966,97885.3755560878,97873.33067140258,93230.69802428517,13783.023497415244
BWA,Botswana,BWA_V1,355.0324254800912,259.22594762932255,0.0,0.0,321.188978587405,355.0324254800912,354.9108294790026,351.26887451228407,133.53507171235066
CAF,Central African Republic,CAF_V1,57008.96964777478,57008.96964777478,0.0,0.0,57008.96964777478,57008.96964777478,57008.96964777478,56940.196193406664,68.77345436811447
CAN,Canada,CAN_V1,255.76808556370148,254.79771699513145,221.03134828561224,40.45680354736453,248.88187154955872,255.69006056539425,0.0,240.88346003140597,17.099166844040155
CHL,Chile,CHL_V1,34.42854701296892,34.42854701296892,0.0,0.0,34.42854701296892,34.42854701296892,0.0,34.42854701296892,34.42854701296892
CHN,China,CHN_V1,9054651.471131854,8566017.337935679,4460474.507822564,8540860.250448514,8764315.2762108,8737806.609154265,4676273.861891837,2453656.164131714,104793.01949202624
CIV,Côte d'Ivoire,CIV_V1,4045.9326496462318,4045.9326496462318,0.0,0.0,4045.9326496462318,4045.9326496462318,4045.9326496462318,4040.053941715786,5.878707930445671
CMR,Cameroon,CMR_V1,95018.23368215923,94705.46710795526,0.0,0.0,94749.65534994368,95018.23368215923,95018.23368215923,71202.06503325049,24663.402432958486
COD,Democratic Republic of the Congo,COD_V1,191544.83026320784,185513.74991460814,0.0,0.0,191544.58237421064,191544.83026320784,191544.83026320784,190291.96621295455,7433.4373086122905
COG,Congo,COG_V1,479.15017660589723,479.15017660589723,0.0,0.0,479.15017660589723,479.15017660589723,479.15017660589723,195.0648597269319,284.08531687896533
COL,Colombia,COL_V1,53047.1420656104,45286.45542750724,1055.8282276431787,44454.57347633752,48688.70192372924,53045.484826627784,52671.68444883198,20885.47863191461,1075.25188945328
DEU,Germany,DEU_V1,120.81765290081967,120.81765290081967,120.80507890088484,0.0,120.81765290081967,120.81765290081967,0.0,120.81765290081967,0.012573999934829772
DZA,Algeria,DZA_V1,97352.51145338343,36095.801591058094,8.359953999519348,36157.77958033984,94838.69363690486,97349.47740338749,94101.60971625132,71844.73975629793,58248.386715216126
EGY,Egypt,EGY_V1,440312.8364169578,418972.1535577773,64956.94536361097,0.0,436604.34661159944,431577.8199091236,432146.6749610024,276459.39642866224,142507.15767749387
ESP,Spain,ESP_V1,280709.86946085555,45719.05427217104,1242.5618511535774,280631.682354597,277310.74537500116,280696.5069350303,268824.06406891136,185655.34831316484,78638.02504130897
ETH,Ethiopia,ETH_V1,64699.079239486426,60130.72260933992,0.0,0.0,31681.124232473383,64699.079239486426,64673.20950746414,62372.670888661705,40145.10064313886
FIN,Finland,FIN_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA,France,FRA_V1,582.7123503893965,559.5836834115619,582.7123503893965,558.0183753662279,579.4329313409546,581.8109603856576,0.0,52.50960403493082,0.8672350220149383
IDN,Indonesia,IDN_V1,21670.64618158061,21670.64618158061,2643.7870610374957,0.14436399936676025,21611.98723181244,21670.64618158061,18999.12871539872,21183.43568837829,583.337017246522
IND,India,IND_V1,5787370.904218687,4801766.825448695,127948.58186201949,3921468.6755783204,5730412.163754579,5484494.952580528,5698449.02203284,2653787.4831247176,655296.3489271998
IRN,Iran (Islamic Republic of),IRN_V1,325460.4266618457,276094.3249898763,18118.617715595115,3518.266794121923,277222.80003135593,324845.0700613972,325206.22076561715,137482.41859476894,285675.27466972073
IRQ,Iraq,IRQ_V1,1350041.9610144682,1015032.9289873182,12503.765346320293,0.0,1136359.3769753866,1350041.9610144682,1350041.9610144682,713144.1818917155,1220434.4447481818
ITA,Italy,ITA_V1,461.5571295557893,461.14480455446756,458.47498554881895,0.0,461.5571295557893,461.5571295557893,33.37265891081188,430.8331796499551,0.8858940025093034
JPN,Japan,JPN_V1,399044.87579464767,396028.8200957254,378853.1546252984,399044.87579464767,392779.5751365963,387923.8865012705,0.0,44636.831121777606,1603.5873864546593
KAZ,Kazakhstan,KAZ_V1,29668.417484707574,28121.904433633914,0.0,0.0,27398.00005503374,28584.930594627305,29642.836146709942,17566.685795167734,17825.14098224644
KEN,Kenya,KEN_V1,15735.432023396763,13047.406932771019,20.506712447851896,0.0,9584.920377592296,15732.449759401428,15622.975809160667,10471.54242846503,14276.049326310122
LBY,Libya,LBY_V1,20300.534719279385,13189.87545133764,5296.183974764825,0.0,17578.560712525818,20300.534719279385,20300.534719279385,8218.315181914717,18216.28707542388
MAR,Morocco,MAR_V1,1151868.7253637083,281087.6650700855,286.8166257607002,1151868.7253637083,1105645.9596242288,1150211.4576451026,1130724.6793413956,186147.8390016826,791469.6231562837
MDG,Madagascar,MDG_V1,280949.4195678526,190529.1474460378,48481.72905903015,280949.4195678526,203154.70776939488,279988.86563721654,233120.86621204653,158631.72089338562,34098.58423617365
MEX,Mexico,MEX_V1,441543.9077695321,225721.27086320368,26173.98703112977,427655.2510869959,356227.7675695524,424246.50897026126,396492.7724205738,258741.81271900432,110759.73447252082
MLI,Mali,MLI_V1,265396.40936442197,228608.966535934,0.0,0.0,255910.9126287597,264117.21740066307,265396.40936442197,171785.43143911997,158111.86912841912
MMR,Myanmar,MMR_V1,2729057.041772375,2195285.3696944206,695968.1695019423,2702566.247108985,2683830.396314132,2715389.900152446,2656019.243242691,620672.8773956363,46705.003841944315
MNG,Mongolia,MNG_V1,1.4410090064629912,1.4410090064629912,0.0,0.0,1.4410090064629912,1.4410090064629912,0.0,1.4410090064629912,1.4410090064629912
MOZ,Mozambique,MOZ_V1,956365.4168756002,154271.2709145368,6174.435292979487,954004.6292310124,926956.2646434221,892445.1938187558,943653.0729593573,922905.9133236833,2556.5794079019925
MRT,Mauritania,MRT_V1,25358.89992192634,22596.30799754042,57.75397440269042,150.4997075482275,22900.850403867982,24283.036891214208,25358.89992192634,6820.257471605251,25085.260490733715
MYS,Malaysia,MYS_V1,355.6119990175973,355.05454802461077,313.616005883963,0.0,355.6119990175973,355.6119990175973,42.66756912693381,355.6119990175973,0.0
NAM,Namibia,NAM_V1,3196.829300623239,3157.0021045960866,0.0,0.0,2571.9983329722572,3193.0543546563395,3196.8123286234595,3143.1674314053644,722.8740938599221
NER,Niger,NER_V1,57406.576097852805,43020.75844783787,0.0,0.0,56721.59146398983,57282.89021265439,57406.576097852805,21307.058392128376,51542.41455546326
NGA,Nigeria,NGA_V1,611713.4320628943,588541.8476953509,3398.607167005539,0.0,610686.5046305659,610554.0706388655,608438.7983494105,580616.9092757157,61813.75629099713
NOR,Norway,NOR_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,Oman,OMN_V1,34803.862080115156,27214.79035725182,1351.4015748721167,30244.888983120094,13331.247571575543,32427.649753582184,34798.84259715237,3890.4916436337267,33099.768404230315
PAK,Pakistan,PAK_V1,5174565.951464454,5086127.154939622,5456.171337848093,3499939.846213952,5141846.574504473,4635740.887349466,5174565.227009464,1213696.424266062,1331818.9055804675
PER,Peru,PER_V1,11176.788746851948,10967.762191012022,4.542361080646515,0.0,11114.396039451924,11176.788746851948,10885.850159554859,3808.651035962379,7925.953200345961
PNG,Papua New Guinea,PNG_V1,674.0314591115011,674.0314591115011,36.310373846222376,674.0314591115011,665.4904760306372,674.0314591115011,0.0,646.2620683461428,0.0
POL,Poland,POL_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRY,Paraguay,PRY_V1,7635.811554517362,7635.811554517362,0.0,0.0,7635.811554517362,7635.811554517362,7635.811554517362,7634.546366512541,2.164054002612829
RUS,Russian Federation,RUS_V1,4238.69266508694,2511.5568881168715,649.1867879414561,666.7198790226944,4166.269237832048,4206.897962212909,3499.8543637554267,3643.4360122365183,1859.6262913947346
SAU,Saudi Arabia,SAU_V1,36782.70060668007,29110.911066461886,2518.7385465183625,0.0,23048.40688712499,36726.18045279995,36782.70060668007,20207.902859157493,36154.69422744034
SDN,Sudan,SDN_V1,1188609.8971709653,834807.2568422601,0.0,0.0,1143812.0261384964,1188609.8971709653,1188609.8971709653,581936.7495263753,1055559.3587564412
SOM,Somalia,SOM_V1,337648.34701161954,258105.32899024128,856.0117888513734,12852.359673901166,314279.9181011068,337648.34701161954,330662.9066669518,157660.64182578138,309390.3935699624
SSD,South Sudan,SSD_V1,769127.1523936904,768979.1929164744,0.0,0.0,769005.1381555564,769127.1523936904,769127.1523936904,768458.7148929014,1255.365257322087
SWE,Sweden,SWE_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCD,Chad,TCD_V1,276768.2951566677,266056.8548687461,0.0,0.0,270585.80141114135,276768.2951566677,276768.2951566677,240048.4515904317,58571.53250351252
THA,Thailand,THA_V1,1943302.764415391,1905363.5028614418,22169.861630177515,1920924.5940249094,1837960.3495363216,1943297.417579368,1941934.2472497756,208134.2300696291,4036.647973404774
TKM,Turkmenistan,TKM_V1,153718.5677605025,127228.84061760834,904.4305677287664,0.0,147819.41655818152,153716.60068852088,153718.5677605025,78946.00804406575,109748.50467322534
TUR,Republic of Türkiye,TUR_V1,51409.2848927831,15009.097256610126,4.030677989125252,0.0,51354.85400304672,51409.2848927831,51264.37781345152,50035.878190964155,37995.6559103541
TZA,United Republic of Tanzania,TZA_V1,5111.1019479887955,5111.1019479887955,0.0,17.846404239776383,4511.61591641553,5111.1019479887955,4970.6766599826515,5042.118840950953,791.0480223774764
UKR,Ukraine,UKR_V1,231.69940646075295,231.30818246108132,227.87085946824985,0.0,229.73566147208797,231.69940646075295,0.0,230.65032846935677,7.402968969196081
USA,United States of America,USA_V1,567251.878777359,377957.67231105996,48218.653005369706,496017.5119084098,480119.13615455193,555458.0917671943,547518.644675254,351641.77359132835,51614.94470865584
UZB,Uzbekistan,UZB_V1,96154.5636088328,65862.09055854773,0.0,0.0,93832.61982167664,96122.31409950725,96151.40713281199,61200.59478898366,68778.8097966936
VEN,Venezuela,VEN_V1,188200.57937043713,80364.87869097223,6314.571256217405,135250.94514823545,183161.52552872483,187865.99172057764,176454.0990917695,165519.20321340737,10223.961539806241
VNM,Viet Nam,VNM_V1,8344144.607464181,7694441.618332761,3214074.596514184,8344144.607464181,8103041.649181236,8155202.068304724,6959645.120073996,846124.7798907749,79804.28555564738
YEM,Yemen,YEM_V1,128548.9348390929,94757.44209171204,7885.5912949614085,43639.32002189604,76506.51474994134,128548.18173209648,128327.13570841472,38284.24063750865,127713.8653937793
ZAF,South Africa,ZAF_V1,26501.73185367599,9854.449416764857,2.0123379938304424,14970.78464763693,25872.37770301472,26493.866612659145,25701.646222061205,23552.18281481998,6485.396885861483
ZMB,Zambia,ZMB_V1,15196.584422261456,15193.058469326237,0.0,0.0,15196.375785262326,15196.584422261456,15196.584422261456,15190.518013224568,10.00809496678412
ZWE,Zimbabwe,ZWE_V1,3426.7721140785407,1496.5976025592797,0.0,270.94898298283056,3426.7721140785407,3426.5805710805844,3398.4544918566,2606.3620775729805,2508.2491012582427
AIA,Anguilla,AIA_V1,0.09408303512369885,0.0,0.09408303512369885,0.09408303512369885,0.09408303512369885,0.09408303512369885,0.0,0.0,0.09408303512369885
ESH,Western Sahara,ESH_V1,5321.152025639208,3618.34984476784,743.2165577738892,5321.152025639208,2489.4434096068144,5205.003867088945,4576.46846787259,0.0,5321.152025639208
PYF,French Polynesia,PYF_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYF,Clipperton Island,PYF1_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCL,New Caledonia,NCL_V1,11.95728309658703,0.0,11.95728309658703,11.95728309658703,11.95728309658703,11.95728309658703,0.0,11.95728309658703,0.0
BMU,Bermuda,BMU_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIB,Gibraltar,GIB_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VGB,British Virgin Islands,VGB_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYM,Cayman Islands,CYM_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSR,Montserrat,MSR_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCN,Pitcairn,PCN_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHN,Saint Helena (Ascencion),SHN1_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHN,Saint Helena (Gough),SHN3_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHN,Saint Helena (Tristan da Cunha),SHN2_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHN,Saint Helena,SHN_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKL,Tokelau,TKL_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCA,Turks and Caicos Islands,TCA_V1,29.003909822977057,0.0,29.003909822977057,29.003909822977057,29.003909822977057,29.003909822977057,0.0,0.0,29.003909822977057
ASM,American Samoa (USA),ASM_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Guam (USA),GUM_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIR,United States Virgin Islands (USA),VIR_V1,0.14215700196869235,0.0,0.14215700196869235,0.14215700196869235,0.14215700196869235,0.14215700196869235,0.0,0.0,0.14215700196869235
EGY,Bi'r Tawīl,EGY1_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xAP,Arunachal Pradesh,xAP_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xSK,Senkaku Islands,xSK_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xRI,Kuril Islands,xRI_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDN,Hala'ib Triangle,SDN1_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSD,Ilemi Triangle,SSD1_V1,76.97426866646856,8.465173959732056,0.0,0.0,68.5090947067365,76.97426866646856,76.97426866646856,76.97426866646856,76.97426866646856
xAB,Abyei,xAB_V1,39984.85235204732,39984.85235204732,0.0,0.0,39984.85235204732,39984.85235204732,39984.85235204732,39984.85235204732,0.0
xAC,Aksai Chin,xAC_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xJK,Jammu and Kashmir,xJK_V1,3870.0887856399313,3870.0887856399313,0.0,0.0,3870.0887856399313,3870.0887856399313,3870.0887856399313,3734.3363304054037,135.7524552345276
xJL,Sovereignty unsettled,xJL_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xPI,Paracel Islands,xPI_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xSI,Spratly Islands,xSI_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xSR,Scarborough Reef,xSR_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxx,China/India,xxx_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAC,Macao,MAC_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HKG,Hong Kong,HKG_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TWN,Taiwan,TWN_V1,4800.400715578618,4759.421971083693,4341.553796399189,4800.400715578618,4124.701923854316,4579.098748591595,0.0,866.5608838957269,641.7144101267124
ALB,Albania,ALB_V1,133.17587240756257,133.17587240756257,133.17587240756257,0.0,133.17587240756257,133.17587240756257,0.0,110.4440604482661,22.731811959296465
AND,Andorra,AND_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,ARE_V1,31693.210118601564,31565.124519047484,25107.088437514845,0.0,2462.8448483385146,31693.210118601564,31693.210118601564,4357.796102074286,31655.593164185528
ARM,Armenia,ARM_V1,114.96721730107674,114.96721730107674,0.0,0.0,114.96721730107674,114.96721730107674,111.95229831995675,3.0149189811199903,114.96721730107674
ATG,Antigua and Barbuda,ATG_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUT,Austria,AUT_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZE,Azerbaijan,AZE_V1,2994.380510591387,2940.5342548642748,0.0,0.0,2926.465126584901,2940.91214457941,2904.907551616847,2093.070294244339,1205.2886047033046
BDI,Burundi,BDI_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEL,Belgium,BEL_V1,119.52667418657802,119.52667418657802,119.52667418657802,0.0,119.52667418657802,119.52667418657802,0.0,119.52667418657802,0.0
BEN,Benin,BEN_V1,20914.13091309311,20912.386654033682,0.0,0.0,20906.054286077044,20914.13091309311,20914.13091309311,20808.446508573084,118.25833257817317
BFA,Burkina Faso,BFA_V1,37739.979557211474,8362.471545650027,0.0,0.0,37543.68687411301,37641.416403125004,37739.979557211474,34875.55959563236,32782.199675321885
BGD,Bangladesh,BGD_V1,4423598.324295188,4333767.850386109,1869193.0870071794,4423598.324295188,4392562.270078823,3436146.9327123747,3499683.032805958,221787.94074752944,61159.81618557128
BGR,Bulgaria,BGR_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHR,Bahrain,BHR_V1,25.645417060060243,0.0,25.645417060060243,0.0,25.645417060060243,25.645417060060243,25.645417060060243,0.0,25.645417060060243
BHS,Bahamas,BHS_V1,224.2191950952917,0.0,224.2191950952917,224.2191950952917,224.2191950952917,224.2191950952917,0.0,222.21438792977827,2.021383165537069
BIH,Bosnia and Herzegovina,BIH_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLR,Belarus,BLR_V1,10.048820044845343,10.048820044845343,0.0,0.0,10.048820044845343,10.048820044845343,0.0,10.048820044845343,10.048820044845343
BLZ,Belize,BLZ_V1,53.02847602559144,53.02847602559144,2.605041988193989,53.02847602559144,1.3565940037369728,53.02847602559144,50.42343403739745,51.671882021854465,0.0
BRB,Barbados,BRB_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRN,Brunei Darussalam,BRN_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTN,Bhutan,BTN_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHE,Switzerland,CHE_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COM,Comoros,COM_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPV,Cape Verde,CPV_V1,691.8076612287877,0.0,0.0,691.8076612287877,691.8076612287877,691.8076612287877,0.0,691.8076612287877,691.8076612287877
CRI,Costa Rica,CRI_V1,304.19511441141367,304.19511441141367,0.4969410002231598,302.3983454182744,1.9151339754462242,304.19511441141367,303.57980842888355,304.19511441141367,0.0
CUB,Cuba,CUB_V1,85105.07974506628,4509.229273691543,5922.15989049592,85105.07974506628,84436.18570406707,85105.07974506628,83153.9392299469,80613.11365578906,3.2748510241508484
