ISO3,name,ucode,sum
MDA,Moldova,MDA_V1,9799.757757442154
MDG,Madagascar,MDG_V1,2326248.400517669
MDV,Maldives,MDV_V1,0.0
MEX,Mexico,MEX_V1,1.0275676226905366E7
MHL,Marshall Islands,MHL_V1,2982.791723347967
MKD,North Macedonia,MKD_V1,72646.43588401057
MLI,Mali,MLI_V1,78773.3400001338
MLT,Malta,MLT_V1,22380.207506352
MMR,Myanmar,MMR_V1,1015068.4115170618
MNE,Montenegro,MNE_V1,61882.93162525969
MNG,Mongolia,MNG_V1,622020.1995923365
MOZ,Mozambique,MOZ_V1,2255421.359862794
MRT,Mauritania,MRT_V1,409250.48866956483
MUS,Mauritius,MUS_V1,68237.4698392643
MWI,Malawi,MWI_V1,4551403.0059136525
MYS,Malaysia,MYS_V1,1275957.0945941429
NAM,Namibia,NAM_V1,187242.11119659623
NER,Niger,NER_V1,2149405.99936542
NGA,Nigeria,NGA_V1,4271523.007759496
NIC,Nicaragua,NIC_V1,235120.57702302185
NLD,Netherlands,NLD_V1,750858.4453166516
NOR,Norway,NOR_V1,321994.0351872012
NPL,Nepal,NPL_V1,2892465.633222999
NRU,Nauru,NRU_V1,0.0
NZL,New Zealand,NZL_V1,168182.22360369368
OMN,Oman,OMN_V1,489072.8317840113
PAK,Pakistan,PAK_V1,1.9414802462801866E7
PAN,Panama,PAN_V1,320677.666636279
PER,Peru,PER_V1,2674066.1763316058
PHL,Philippines,PHL_V1,1.2073264899485718E7
PLW,Palau,PLW_V1,14.400188885396346
PNG,Papua New Guinea,PNG_V1,618696.6081531689
POL,Poland,POL_V1,2893210.184507441
PRK,Democratic People's Republic of Korea,PRK_V1,1957140.9562635645
PRT,Portugal,PRT_V1,452436.2261045939
PRY,Paraguay,PRY_V1,461850.75351356657
PSE,State of Palestine,PSE_V1,476069.35579388664
QAT,Qatar,QAT_V1,118844.19773581691
ROU,Romania,ROU_V1,720189.0391393539
RUS,Russian Federation,RUS_V1,8613116.306194976
RWA,Rwanda,RWA_V1,1271731.3677703077
SAU,Saudi Arabia,SAU_V1,1977191.0917401323
SDN,Sudan,SDN_V1,123009.34778298045
SEN,Senegal,SEN_V1,1755865.5368886522
SGP,Singapore,SGP_V1,20778.473406587564
SLB,Solomon Islands,SLB_V1,68950.60892060514
SLE,Sierra Leone,SLE_V1,378719.0777415919
SLV,El Salvador,SLV_V1,493107.15170143236
SMR,San Marino,SMR_V1,25.090689156945874
SOM,Somalia,SOM_V1,264626.45508119557
SRB,Serbia,SRB_V1,195672.6672671441
SSD,South Sudan,SSD_V1,16886.82810423279
STP,Sao Tome and Principe,STP_V1,54883.466790408944
SUR,Suriname,SUR_V1,24870.105287403472
SVK,Slovakia,SVK_V1,284960.46271479456
SVN,Slovenia,SVN_V1,211223.41585038207
SWE,Sweden,SWE_V1,944117.3268211418
SWZ,Eswatini,SWZ_V1,153874.77834412828
SYC,Seychelles,SYC_V1,0.0432550437255379
SYR,Syrian Arab Republic,SYR_V1,805382.3712413227
TCD,Chad,TCD_V1,876369.3714914033
TGO,Togo,TGO_V1,190293.49700686045
THA,Thailand,THA_V1,1000992.057758391
TJK,Tajikistan,TJK_V1,836322.203595314
TKM,Turkmenistan,TKM_V1,337867.06487215136
TLS,Timor-Leste,TLS_V1,150112.62771002817
TON,Tonga,TON_V1,530.4206841582177
TTO,Trinidad and Tobago,TTO_V1,42360.33277025189
TUN,Tunisia,TUN_V1,824814.7636009055
TUR,Republic of Türkiye,TUR_V1,4232748.535670008
TUV,Tuvalu,TUV_V1,0.0
TZA,United Republic of Tanzania,TZA_V1,3806596.37711358
UGA,Uganda,UGA_V1,2340655.9943378256
UKR,Ukraine,UKR_V1,1412494.9717993133
URY,Uruguay,URY_V1,241828.94338552054
USA,United States of America,USA_V1,1.8962235048287395E7
UZB,Uzbekistan,UZB_V1,5834276.120629717
VAT,Holy See,VAT_V1,7.025249537299661
VCT,Saint Vincent and the Grenadines,VCT_V1,2553.6155236228924
VEN,Venezuela,VEN_V1,1029161.971007765
VNM,Viet Nam,VNM_V1,2926922.159036013
VUT,Vanuatu,VUT_V1,19742.962800257563
WSM,Samoa,WSM_V1,74.92543484922498
YEM,Yemen,YEM_V1,6854904.886982397
ZAF,South Africa,ZAF_V1,6358373.503549633
ZMB,Zambia,ZMB_V1,1021378.2915237389
ZWE,Zimbabwe,ZWE_V1,1644335.2392641369
AUS,Ashmore and Cartier Islands,AUS1_V1,0.0
CXR,Christmas Island,CXR_V1,0.0
CCK,Cocos (Keeling) Islands,CCK_V1,0.0
HMD,Heard Island and McDonald Islands,HMD_V1,0.0
NFK,Norfolk Island,NFK_V1,0.0
FRO,Faroe Islands,FRO_V1,0.0
ESP,Canary Islands,ESP1_V1,68704.97640962576
ALA,Åland Islands,ALA_V1,0.0
ATF,Bassas da India,ATF1_V1,0.0
GUF,French Guiana,GUF_V1,13495.228864717577
ATF,French Southern Territories,ATF_V1,0.0
ATF,Europa Island,ATF2_V1,0.0
GLP,Guadeloupe,GLP_V1,24318.74364514341
ATF,Juan de Nova Island,ATF3_V1,0.0
MTQ,Martinique,MTQ_V1,35347.475315589625
BLM,Saint Barthélemy,BLM_V1,959.6177072686888
MYT,Mayotte,MYT_V1,45331.318748049576
REU,Réunion,REU_V1,115425.67591307196
SPM,Saint Pierre et Miquelon,SPM_V1,3.9814005399013266
xFR,Tromelin Island,xFR1_V1,0.0
WLF,Wallis and Futuna,WLF_V1,42.13226754769098
MAF,Saint Martin,MAF_V1,3850.322687859146
xFR,Glorioso Islands,xFR2_V1,0.0
IOT,Chagos Archipelagio,IOT_V1,0.0
GGY,Guernsey,GGY_V1,4715.474708799702
IMN,Isle of Man,IMN_V1,5344.937621111087
JEY,Jersey,JEY_V1,1198.7125232778474
SGS,South Georgia and the South Sandwich Islands,SGS_V1,0.0
xUK,Akrotiri,xUK1_V1,1181.050049990892
xUK,Dekelia,xUK2_V1,2131.2776750444527
ABW,Aruba,ABW_V1,40.35015869901205
CUW,Curaçao,CUW_V1,3664.924574156798
BES,Saba,BES1_V1,0.0
BES,Sint Eustatius,BES2_V1,321.0581934223573
BES,Bonaire,BES3_V1,78.64385950527355
SXM,Sint Maarten,SXM_V1,2283.085395358503
BVT,Bouvet Island,BVT_V1,0.0
SJM,Svalbard and Jan Mayen Islands,SJM_V1,0.0
COK,Cook Islands,COK_V1,0.0
NIU,Niue,NIU_V1,0.0
PRT,Azores Islands,PRT1_V1,16346.460552374
PRT,Madeira Islands,PRT2_V1,3032.3688192941327
UMI,Baker Island,UMI1_V1,0.0
UMI,Wake Island,UMI2_V1,0.0
UMI,Howland Island,UMI3_V1,0.0
UMI,Jarvis Island,UMI4_V1,0.0
UMI,Johnston Atoll,UMI5_V1,0.0
UMI,Kingman Reef,UMI6_V1,0.0
UMI,Midway Islands,UMI7_V1,0.0
UMI,Palmyra Atoll,UMI8_V1,0.0
UMI,Navassa Island,UMI9_V1,0.0
MNP,Northern Mariana Is. (USA),MNP_V1,258.7048917991326
PRI,Puerto Rico (USA),PRI_V1,72659.44033718285
VEN,Bird Island,VEN1_V1,0.0
