ISO3,name,ucode,pop_exposed_total,pop_River_Flood,pop_Coastal_Flood,pop_Tropical_Storm,pop_Drought,pop_Heatwave,pop_Extreme_Heat,pop_Fire,pop_Sand_and_Dust_Storm
ATA,Antarctica,ATA_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRL,Greenland,GRL_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,AFG_V1,1556166.9607644735,584798.2526460651,0.0,0.0,1491596.5665291941,1494980.3972414257,1419911.8137520573,167558.60738367884,1201158.5685834493
AGO,Angola,AGO_V1,282882.37666372006,91052.15056340623,508.65651474893093,0.0,267535.0394937104,282813.9475198144,259600.83658575706,134728.88932378415,104252.1009764535
ARG,Argentina,ARG_V1,504160.36068476713,325370.1752274098,1441.7013834807542,0.0,483585.8831541671,500530.5027039249,462194.2964417851,280246.9132115106,4509.460647646677
AUS,Australia,AUS_V1,208406.51969235105,66250.97408911455,9975.822299607573,174767.9392815336,119396.71654058283,180495.23073905567,167938.23982664407,126802.68516417716,21181.24271895098
BOL,Bolivia (Plurinational State of),BOL_V1,285751.8715684885,84294.12154462836,0.0,0.0,259124.55566163833,285743.4547413716,274956.682155849,260702.35270850718,5028.911292579491
BRA,Brazil,BRA_V1,2503537.4867805,616977.0282721376,41.756198576795605,0.0,2332114.0703141177,2502418.141267819,2459603.414854006,2147399.173675831,54198.53929534723
BWA,Botswana,BWA_V1,40223.43636142503,17446.412561386733,0.0,0.0,22762.87216753045,40177.028461475726,40013.0473315877,36479.77520259475,4369.642146604877
CAF,Central African Republic,CAF_V1,1688072.735761374,161114.0389387703,0.0,0.0,1686671.5847400217,1688072.735761374,1688043.4818912556,1585304.0102211628,94.06114068627357
CAN,Canada,CAN_V1,11384.213816111947,10447.041284372879,4004.7452837241744,5291.5458725445615,10763.164227368288,11143.016350010548,0.0,3850.825773153048,292.28455883798836
CHL,Chile,CHL_V1,3685.986745933362,2258.0727938546916,2.8278389469487593,0.0,3508.589093856688,3666.736797371239,0.0,3431.6077415797627,1910.5412651370862
CHN,China,CHN_V1,4.522943581536002E7,3.608345307390103E7,9566306.673624745,3.925797436764582E7,4.028433224917175E7,3.907305139383956E7,1.9520110265060842E7,6839071.829554065,379034.55120219185
CIV,Côte d'Ivoire,CIV_V1,494531.2074352417,58358.96661916496,16.302552849054337,0.0,480555.56165277876,494531.2074352417,494503.6377882872,454154.21472826746,50.87161402404308
CMR,Cameroon,CMR_V1,877430.4171381753,492676.09020914225,2.416443109512329,0.0,861776.770028573,877415.4815719884,874633.4495948714,463078.58895483817,35422.9943099684
COD,Democratic Republic of the Congo,COD_V1,7217778.627555385,742847.2232299972,0.0,0.0,7107147.067029263,7217778.627555385,7187139.014047824,6790819.524239213,17077.129403830517
COG,Congo,COG_V1,88844.157025285,78386.7247574203,0.0,0.0,88842.53615927038,88844.157025285,74733.56411980186,18954.541630478056,6094.254585490318
COL,Colombia,COL_V1,458960.6205378116,219477.07850643832,5156.302503285683,231010.43039093688,416025.9212755514,458814.084764462,409286.9615601088,136175.35878988673,14871.234950179105
DEU,Germany,DEU_V1,3269.936800383116,3186.7628808718555,943.882140491528,0.0,2647.6543831851714,3269.936800383116,0.0,3105.862019131431,46.46663037018152
DZA,Algeria,DZA_V1,2735617.0113540813,181213.49037726258,27.587650063913316,338481.15062931174,2504228.2090160334,2731212.584674783,2674450.5953555387,1205828.3327847077,1406260.897468547
EGY,Egypt,EGY_V1,1.4025253244892985E7,1.3467223592421984E7,406400.022209635,0.0,1.3773550835826818E7,1.3896529472819135E7,1.3818475697863486E7,588276.7433792038,592529.7638931146
ESP,Spain,ESP_V1,1843392.0164232454,106827.73166051268,2072.060259276978,1829153.4100456685,1648384.2886045112,1840751.43403318,1583893.76233667,443418.13123446726,214945.75788661325
ETH,Ethiopia,ETH_V1,957583.5664839857,340951.83802008344,0.0,0.0,471300.4615440058,957583.5664839857,946818.8907673605,680711.4736667218,497873.62561640405
FIN,Finland,FIN_V1,2.9044996473550175,2.9044996473550175,2.2944766574384023,0.0,2.184448656773505,2.9044996473550175,0.0,0.6100229899166152,0.7200509905815125
FRA,France,FRA_V1,31192.15797421199,26370.972536762067,11735.939021805876,16476.98468942932,22843.99878272602,30859.576369863018,2779.237541275623,14133.789423731241,152.21926964795418
IDN,Indonesia,IDN_V1,653991.3776218538,548009.9136777635,62890.57130416419,13150.760972816428,600140.6345155876,627585.1234401931,439656.181366479,342463.67070461914,3749.182220504208
IND,India,IND_V1,6.347865767970774E7,2.4516868741074197E7,280785.5825533152,4.958678890459807E7,6.195543860133882E7,4.915266667681081E7,6.2428712023539074E7,9702807.614308914,2214703.011041853
IRN,Iran (Islamic Republic of),IRN_V1,2623387.2343947035,1415351.89221473,29181.468000484,84730.63134272886,1662390.5578169127,2578288.7487411816,2585671.943950854,687605.9436986822,1796649.0387883135
IRQ,Iraq,IRQ_V1,7075841.3937291475,5089764.442611712,21743.680240817743,0.0,4127750.337558221,7075841.3937291475,7075841.3937291475,2457062.0227778275,3852753.0801897063
ITA,Italy,ITA_V1,51109.09865580273,46274.459578263464,21335.34625202383,0.0,50498.10594774157,50740.81969114376,10264.266731284268,25765.58159638107,19.412089927936904
JPN,Japan,JPN_V1,2196474.010473789,1906912.2644625914,1452407.6284441224,2196474.010473789,1425668.201580509,1950389.0793157157,0.0,254950.6110349552,3785.4740666534894
KAZ,Kazakhstan,KAZ_V1,325297.45425951405,234562.51377122212,0.0,0.0,211033.63493507443,291097.2011960111,309118.0170084217,141261.5519779677,144582.72621794778
KEN,Kenya,KEN_V1,397871.24196387286,129714.94328664293,74.75193507071293,0.0,210657.33065097858,393490.1481812505,379855.46360806975,140926.53486768642,352579.9185783539
LBY,Libya,LBY_V1,441897.5503316565,57009.19258757759,10227.36465711834,0.0,417378.020117679,440807.72338562517,440715.4163911119,98871.6591295217,324478.9780154002
MAR,Morocco,MAR_V1,6371237.561016799,399710.69881322817,1088.0941554288363,6371237.561016799,5450318.037402661,6322706.321211731,5686860.862119092,436810.3670585188,2006186.1666631522
MDG,Madagascar,MDG_V1,1370032.7413253542,558877.0984521575,124094.16221575644,1370032.7413253542,772677.1333257336,1359204.2182415868,983883.6615033096,542598.3935530717,73920.91923417499
MEX,Mexico,MEX_V1,3420810.623753636,930511.2543586316,51397.91593417639,3086607.4817300527,2276197.3297499353,3191096.7532262136,2905999.6334597096,1274269.7602409804,427005.840369964
MLI,Mali,MLI_V1,2226106.775917169,1112230.1052572778,0.0,0.0,1699723.0136028542,2207591.3162656263,2226106.775917169,1009028.442636535,932092.6190288413
MMR,Myanmar,MMR_V1,8904185.983621787,2787560.465980432,761451.9511078376,8545730.55719822,8321271.855458091,8833587.455472723,8731751.877838189,971978.1192471791,63620.69234717863
MNG,Mongolia,MNG_V1,1558.8075273367895,1557.7307003434134,0.0,0.0,104.11903995604656,1558.8075273367895,0.0,1557.938897339659,1458.0749533777125
MOZ,Mozambique,MOZ_V1,4362037.095785633,547017.1488944682,55230.998057685516,4212172.703194969,3261784.372277753,3799130.8324512197,3562610.0442237444,2974191.0153637873,13516.960768150395
MRT,Mauritania,MRT_V1,262909.4044468281,106899.55121446251,1167.7667867472812,28944.78449573264,119044.72580036595,238362.86988082138,262507.6224382943,74683.40080555082,245844.16353647088
MYS,Malaysia,MYS_V1,104390.95186437576,96272.45670555395,7493.428882245573,139.17592085073244,100334.17228112894,103988.87014724038,88874.8307773807,20701.941223407353,114.65764371336383
NAM,Namibia,NAM_V1,62757.749483124775,20898.57992312426,0.3377727440357501,0.0,36331.30594359336,62553.91291437018,62720.45627483048,51136.04036485596,20587.95618260125
NER,Niger,NER_V1,1702052.0672569752,309914.9016589264,0.0,0.0,1652189.3313172462,1627340.536638311,1702052.0672569752,111720.11514089172,1462646.3017940652
NGA,Nigeria,NGA_V1,1.1323120857251657E7,3423006.9043541425,20767.56625155491,0.0,1.1190511231759945E7,1.1202349155981483E7,1.127875794315437E7,8478464.127852663,315823.26544881257
NOR,Norway,NOR_V1,11.416505943921706,11.416505943921706,11.416505943921706,0.0,11.416505943921706,11.416505943921706,0.0,0.0,0.0
OMN,Oman,OMN_V1,388038.35680646,76820.1377149958,3325.896243783354,343551.62109451194,61908.34774266514,333453.5442710367,377376.2707264111,30757.778576920413,362103.4634204732
PAK,Pakistan,PAK_V1,3.3670687008837566E7,3.02802396727307E7,7109.231522764763,9632384.525729049,3.2358790543979414E7,2.7099114995095823E7,3.366760108755093E7,2623350.8711268976,4405084.492958283
PER,Peru,PER_V1,144455.57250346648,75836.26460334413,357.51956560008557,0.0,133246.18438302257,144453.23268949366,105789.74318657012,82365.17351181209,46950.96082087522
PNG,Papua New Guinea,PNG_V1,30617.759621367266,13820.131686865101,1152.0180395096395,30182.091125239094,28916.975774768478,30597.43497394066,0.0,18476.418344257596,0.0
POL,Poland,POL_V1,5682.808182440896,5682.808182440896,3919.122468720179,0.0,5634.901650903601,5682.808182440896,0.0,1761.3538477208695,50.238397537142625
PRY,Paraguay,PRY_V1,176381.96910359105,41537.88881619873,0.0,0.0,162827.94160073905,175779.84410315793,174791.5917094177,158224.73052236668,2.590082999318838
RUS,Russian Federation,RUS_V1,99042.94067425295,72860.38289158794,2022.8116466537876,4487.749934536108,94391.86977974446,97682.9092217442,53726.84563018846,61407.558263158404,13840.412091563294
SAU,Saudi Arabia,SAU_V1,719929.1414803759,359156.1223492876,5910.85999332274,1.4862619976629503,215851.43482226302,718634.599847295,717297.7175526553,208543.90854975264,691739.1687643925
SDN,Sudan,SDN_V1,8024969.259620378,2795097.4860417135,2.1479721069335938,0.0,6817927.840246794,8024440.942112872,8017417.747998605,1995460.1823072673,5688426.288723794
SOM,Somalia,SOM_V1,1846582.9722820872,795815.7369065395,1938.0951070072604,431223.58081182826,1123472.5423092204,1846188.7577898854,1771133.6312476406,304942.8954724732,1482479.1690656922
SSD,South Sudan,SSD_V1,3197302.224932188,1372031.2440640244,0.0,0.0,3028314.9223100445,3197302.224932188,3197302.224932188,2756923.119583834,6779.270341347567
SWE,Sweden,SWE_V1,127.52524836852612,52.74392219092627,120.65219837199115,0.0,127.52524836852612,127.52524836852612,0.0,81.65437617413482,0.0
TCD,Chad,TCD_V1,2824123.435238229,1188344.1357376513,0.0,0.0,2550664.399093248,2823074.602456076,2824123.435238229,1847013.7076942418,344999.51079396706
THA,Thailand,THA_V1,5479316.408917655,4008169.6637012786,25677.680904497745,4605625.291448288,4026238.0651491946,5478673.238034745,5381687.5868202755,395010.467664989,6793.435210811428
TKM,Turkmenistan,TKM_V1,1096364.4498196142,855226.4859504522,4510.989351514672,0.0,1037125.625438588,1091414.8312829174,1096053.0361402724,130133.12414464902,328201.80483788607
TUR,Republic of Türkiye,TUR_V1,1094310.9483531078,83755.7999254012,2566.994885021543,0.0,1090435.6559235035,1084016.0919889857,1064893.6542786006,744927.7587491549,358083.87683583034
TZA,United Republic of Tanzania,TZA_V1,105479.07351487664,65941.326669793,145.30019479927188,2374.0855289737747,92366.43603453903,104909.78388274995,54682.12077743593,92967.04652121237,13641.296397992055
UKR,Ukraine,UKR_V1,6902.175826301846,6519.891968771705,538.6140779171124,0.0,6780.574194455484,6848.6714024488365,0.0,6753.67442100974,399.1470220622223
USA,United States of America,USA_V1,4254926.139545701,1313155.7669475917,217801.8826325832,3265639.0398449423,3183168.2237380547,4188300.41267333,3801443.5484359046,1457134.6407800962,232599.95614269614
UZB,Uzbekistan,UZB_V1,1440546.8703762598,1030492.6853606873,0.0,0.0,1385264.058123154,1425164.903361612,1438853.598566716,271525.97448603535,308215.8433697233
VEN,Venezuela,VEN_V1,1627346.376705104,343537.3993708257,21983.861001393314,1100791.0490030763,1439149.8734543761,1614687.2138192211,1408408.0511366962,724190.4716686568,48990.446074133
VNM,Viet Nam,VNM_V1,1.6424853953060078E7,1.0999140046014411E7,4222038.722190428,1.6424853953060078E7,1.5075481539899198E7,1.5592811894636672E7,1.216604503374975E7,1138000.204782059,100944.71336849124
YEM,Yemen,YEM_V1,1605655.551286577,203416.6361365819,12149.49115241668,600653.2703031176,883192.4928290959,1603246.1212155167,1580734.2992003683,124967.15420280103,1545729.2923803485
ZAF,South Africa,ZAF_V1,294644.345983051,31741.880655993176,92.64110354240984,171844.16477694083,259473.77779976107,292106.47750974575,207974.67888747822,189712.06142766718,52557.49099718345
ZMB,Zambia,ZMB_V1,209374.8848837245,89973.01411462174,0.0,0.0,147404.02831187937,209135.79200360773,204646.384590373,200832.1543916897,704.9576409834438
ZWE,Zimbabwe,ZWE_V1,136828.75351018336,19414.046030342157,0.0,20882.12636291128,135873.65930550854,131232.75643895625,120154.23078279897,92997.09977914573,30187.97182614542
AIA,Anguilla,AIA_V1,47.19602346407873,0.0,46.99044979489685,47.19602346407873,47.19602346407873,47.19602346407873,0.0,0.0,0.29965670430557984
ESH,Western Sahara,ESH_V1,33976.721609922555,8436.160312922095,2586.075020893765,33976.721609922555,3762.081334443683,31607.14439330191,27577.33970999167,0.0,33951.542154046205
PYF,French Polynesia,PYF_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYF,Clipperton Island,PYF1_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCL,New Caledonia,NCL_V1,1546.8491940827732,0.0,219.36299286374603,1546.8491940827732,1424.523093988215,1546.8491940827732,0.0,1455.844233412575,5.925350997596979
BMU,Bermuda,BMU_V1,268.5364151291987,0.0,0.0,268.5364151291987,268.5364151291987,268.5364151291987,0.0,0.0,268.5364151291987
GIB,Gibraltar,GIB_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VGB,British Virgin Islands,VGB_V1,0.4286092730129466,0.0,0.0,0.4286092730129466,0.4286092730129466,0.4286092730129466,0.0,0.0,0.4286092730129466
CYM,Cayman Islands,CYM_V1,430.56159711857055,0.0,430.56159711857055,430.56159711857055,430.56159711857055,430.56159711857055,0.0,0.0,0.0
MSR,Montserrat,MSR_V1,0.6820269972085953,0.0,0.0,0.6820269972085953,0.6820269972085953,0.0,0.0,0.6820269972085953,0.6820269972085953
PCN,Pitcairn,PCN_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHN,Saint Helena (Ascencion),SHN1_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHN,Saint Helena (Gough),SHN3_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHN,Saint Helena (Tristan da Cunha),SHN2_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHN,Saint Helena,SHN_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKL,Tokelau,TKL_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCA,Turks and Caicos Islands,TCA_V1,411.30575904906823,0.0,135.33621869510148,411.30575904906823,411.29152904921307,411.30575904906823,0.0,0.0,304.9876801767989
ASM,American Samoa (USA),ASM_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Guam (USA),GUM_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIR,United States Virgin Islands (USA),VIR_V1,21.162991662140865,0.0,20.2311854941807,21.162991662140865,21.162991662140865,21.162991662140865,0.0,0.0,1.0739631699288592
EGY,Bi'r Tawīl,EGY1_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xAP,Arunachal Pradesh,xAP_V1,12.596228778362274,12.596228778362274,0.0,0.0,12.596228778362274,12.596228778362274,0.0,12.596228778362274,0.0
xSK,Senkaku Islands,xSK_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xRI,Kuril Islands,xRI_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDN,Hala'ib Triangle,SDN1_V1,27.42870664362814,0.4641200006008148,26.964586643027324,0.0,0.0,27.42870664362814,27.42870664362814,0.0,27.42870664362814
SSD,Ilemi Triangle,SSD1_V1,219.00690373984696,8.465173959732056,0.0,0.0,91.12343318594218,219.00690373984696,219.00690373984696,211.0496900929138,204.34977890757443
xAB,Abyei,xAB_V1,68854.64161087497,53543.29519229975,0.0,0.0,64674.41189087851,68854.64161087497,68854.64161087497,59476.42849061898,0.0
xAC,Aksai Chin,xAC_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xJK,Jammu and Kashmir,xJK_V1,71367.83334313522,44148.60108357242,0.0,0.0,69602.01143898349,71045.17185701619,68280.53085640262,33852.24560688255,2412.8613153235437
xJL,Sovereignty unsettled,xJL_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xPI,Paracel Islands,xPI_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xSI,Spratly Islands,xSI_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xSR,Scarborough Reef,xSR_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxx,China/India,xxx_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAC,Macao,MAC_V1,278.492002620884,278.492002620884,278.492002620884,278.492002620884,0.0,278.492002620884,0.0,0.0,0.0
HKG,Hong Kong,HKG_V1,3788.582232697984,3788.582232697984,3788.582232697984,3788.582232697984,0.0,3788.582232697984,0.0,0.0,0.0
TWN,Taiwan,TWN_V1,61737.092606500446,50381.68930803689,37153.70478876436,61737.092606500446,31480.21067877024,56926.875167910744,0.0,11692.32799802984,2488.3194652046486
ALB,Albania,ALB_V1,8826.897322588582,8823.871346652257,6739.861681804085,0.0,8811.928554655082,8826.897322588582,0.0,2204.541713715052,33.66454334683196
AND,Andorra,AND_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,ARE_V1,244599.82522725358,157573.59748498912,66216.53789954663,0.0,21296.424501751935,244007.4686599462,244597.29508013415,57943.676848843184,218526.32726776061
ARM,Armenia,ARM_V1,2191.255431500914,1828.9421291557003,0.0,0.0,2146.4050751702844,2191.255431500914,1816.811020491163,231.1314871522913,665.4437998343792
ATG,Antigua and Barbuda,ATG_V1,156.22400276515557,0.0,156.18048076484277,156.22400276515557,156.22400276515557,156.22400276515557,0.0,0.0,0.043522000312805176
AUT,Austria,AUT_V1,461.45825615676995,461.45825615676995,0.0,0.0,461.45825615676995,461.45825615676995,0.0,461.42103615554925,0.037220001220703125
AZE,Azerbaijan,AZE_V1,94710.61888011327,78380.1571231265,0.0,0.0,93344.55875409496,93492.70723490012,88338.01608128396,11071.175965001126,17249.516296273938
BDI,Burundi,BDI_V1,167.02505882808975,167.02505882808975,0.0,0.0,167.02505882808975,167.02505882808975,0.0,167.02505882808975,0.0
BEL,Belgium,BEL_V1,7116.447442064089,4010.7320700929367,5003.833284930996,0.0,7116.447442064089,7116.447442064089,0.0,5337.85620329082,0.0
BEN,Benin,BEN_V1,952657.0879197435,88704.57114552229,311.9788667857647,0.0,942393.9863425221,952604.5605437176,950602.0736880277,895791.276385573,1136.788661900886
BFA,Burkina Faso,BFA_V1,1037952.9775582906,65476.41771051087,0.0,0.0,1002977.6746071334,1029030.5989221744,1037952.9775582906,526399.0463504808,527960.5905067807
BGD,Bangladesh,BGD_V1,3.0199331560581636E7,2.792642927622772E7,3544277.4306196547,3.019232668642241E7,2.9474415391322996E7,6396637.4046044,2.6883469405693762E7,813832.1103613856,109444.494112208
BGR,Bulgaria,BGR_V1,878.9445753108005,876.2275423325912,0.1128769963979721,0.0,878.9445753108005,878.9445753108005,0.0,878.5930553097562,2.9556759828556096
BHR,Bahrain,BHR_V1,296.3112156334807,0.0,146.74510451270012,0.0,182.4083562204924,296.3112156334807,296.3112156334807,0.0,289.1143875938291
BHS,Bahamas,BHS_V1,4935.501789427605,0.0,2366.5674273442633,4935.501789427605,4884.497764727684,4928.403964531412,0.0,2324.696374534506,526.575608240267
BIH,Bosnia and Herzegovina,BIH_V1,1010.6854613203483,1010.6854613203483,0.0,0.0,1010.6854613203483,1010.6854613203483,0.0,1010.6854613203483,0.0
BLR,Belarus,BLR_V1,3535.0889707564647,3534.820120757752,0.0,0.0,3534.8183337546225,3535.0889707564647,0.0,3525.542652731602,20.1346250702627
