ISO3,name,ucode,pop_exposed_total,pop_River_Flood,pop_Coastal_Flood,pop_Tropical_Storm,pop_Drought,pop_Heatwave,pop_Extreme_Heat,pop_Fire,pop_Sand_and_Dust_Storm
DEU,Germany,DEU_V1,4789650.330109595,752283.1689911152,121863.85415550342,0.0,3981949.9845988005,4773895.186579667,0.0,193688.75558032354,636.276231933236
DZA,Algeria,DZA_V1,1.4189849109180376E7,307396.0159394033,88.0567431742645,709485.6277214414,9960600.271236159,1.365327713422412E7,1.138666455559565E7,2351001.785389842,3666562.3723346954
EGY,Egypt,EGY_V1,4.108844232715564E7,2.1513313470105372E7,1100253.2427366045,0.0,2.8285598454234287E7,3.4683749466354646E7,3.8428783239452474E7,1197122.8021183223,2291082.321393293
ESP,Spain,ESP_V1,5617486.654932946,229303.07386733886,4612.653064712194,4332035.829078514,3820122.63066556,5339126.423967888,2540317.518433454,687447.2027255653,326457.7256103727
ETH,Ethiopia,ETH_V1,4.3496479776026E7,595908.4005905226,0.0,0.0,3.611147827550716E7,4.3496479776026E7,5565355.637581215,4432776.255356214,4986458.728926583
FIN,Finland,FIN_V1,84267.05089762363,59936.97792990623,1368.9463049321923,0.0,23232.218487888516,84148.79324218005,0.0,2625.0042163781727,258.31051484692074
FRA,France,FRA_V1,6231374.776629798,870177.5792549372,85323.79768917804,1257671.427829407,4374556.782022748,6109758.921746563,14155.779217748612,495377.5418560305,3883.262487103798
IDN,Indonesia,IDN_V1,3.0235044614200987E7,5649776.948358086,348169.14400141354,2159764.3416926074,2.094924775090288E7,2.9259891543853797E7,4614706.331773721,4421129.080366881,30324.967513903888
IND,India,IND_V1,4.0760241977639866E8,7.41165599279282E7,362234.97045722394,1.530821812309002E8,3.706253502336209E8,1.096538078000948E8,3.8865227230031353E8,1.684688355452912E7,6261573.352448566
IRN,Iran (Islamic Republic of),IRN_V1,1.9189250354927897E7,2587015.8806487853,191819.79008947464,369960.94030562585,6316970.051869819,1.782461094921331E7,1.4635575075744526E7,1363761.8740944895,7682191.816705164
IRQ,Iraq,IRQ_V1,1.9703588905315947E7,9840922.216474587,22154.188796528277,0.0,6234549.542209374,1.970291749057023E7,1.9697997499120515E7,2980689.2778845266,5295651.862113172
ITA,Italy,ITA_V1,6007604.130397689,486834.1931539836,45592.167066027345,0.0,5714842.354886195,5950148.348620979,209688.3104408205,521566.3701449875,2303.2906706917965
JPN,Japan,JPN_V1,1.5437578213211033E7,3060035.4871520465,2148308.259274142,1.5437578213211033E7,8234500.431564419,1.2207748881979814E7,0.0,547551.6576309345,6089.107713048937
KAZ,Kazakhstan,KAZ_V1,4292578.958289423,692618.7159989516,0.0,0.0,2782555.9168981244,3754363.1669885674,2185518.581455253,520640.92885135475,677638.8606145224
KEN,Kenya,KEN_V1,1.4814931062871045E7,376929.8427675917,808.2403819816982,0.0,1.1676125910136463E7,1.4633448858240848E7,2398205.156043138,2259405.2098256615,1928028.4634699512
LBY,Libya,LBY_V1,2131249.198551453,81933.12177227449,14759.39668017858,0.0,1632766.503768621,1920671.3950509138,1572811.2726579867,152424.35688597232,926221.9535001778
MAR,Morocco,MAR_V1,1.1301973204589944E7,451119.4541646984,3222.6499194106627,1.1301973204589944E7,8146272.758814166,1.0961690010501299E7,6331035.492384634,721266.2878501143,2398444.7550239246
MDG,Madagascar,MDG_V1,1.1463425672090877E7,1814704.4412812162,286076.0186240162,1.1463425672090877E7,1585883.9137281668,1.0339007684197454E7,2302970.0258797714,1594230.629685597,132822.09723992847
MEX,Mexico,MEX_V1,2.5920911430387072E7,2351871.2258258094,107800.89617068332,1.142824204701457E7,1.304730027548959E7,2.375191182253727E7,9477595.614115052,4920066.960412013,1210678.1472498951
MLI,Mali,MLI_V1,1.284092688175765E7,1277177.2687489926,0.0,0.0,8966134.016678486,1.2594348560091004E7,1.284092688175765E7,1405946.5341167552,1982016.9734658946
MMR,Myanmar,MMR_V1,1.372462505682538E7,3101279.5216202294,815992.5239328451,1.0708847477485396E7,1.0133604828202445E7,1.3014623819664173E7,1.170791035227753E7,1806398.5883701807,90116.48141600193
MNG,Mongolia,MNG_V1,294435.96254686604,60433.317329203215,0.0,0.0,25174.986864951912,291565.1966578128,643.9166673837339,28035.586270591677,203065.53118307778
MOZ,Mozambique,MOZ_V1,1.54856280627063E7,883532.9829815301,73311.17448552148,1.1643749427373566E7,1.0357804001557246E7,1.1946887455208756E7,5912341.189895552,6325601.139044145,27112.149901250585
MRT,Mauritania,MRT_V1,2091265.5364795937,232145.0182038776,5040.971453627907,78695.37249782597,177360.41441621288,1503025.621471054,2044928.0292923264,136580.93047002188,1695033.8013850148
MYS,Malaysia,MYS_V1,2513906.135720816,1308546.0280102335,29045.130300168148,31640.909180520383,1387751.3559324427,2327726.3609531424,618324.1781642049,308324.202525393,2550.2675158311886
NAM,Namibia,NAM_V1,1129709.285076206,214393.33557010503,50.0079954696244,0.0,82593.14333559263,1102201.2662813496,952933.8784731459,196172.70150995313,252551.9491907388
NER,Niger,NER_V1,1.4024034355766704E7,727825.6203217572,0.0,0.0,1.1587859659321764E7,5530966.603142279,1.4021853015745817E7,289110.98934121145,4971523.645032495
NGA,Nigeria,NGA_V1,1.0507650962231363E8,8113643.229253374,181628.11914082346,0.0,9.372034394834523E7,9.2937112721339E7,9.684780351302016E7,1.0894512147535231E7,498725.13419860165
NOR,Norway,NOR_V1,179541.6742467521,36424.750182689924,2079.5025949339506,0.0,138615.2796295682,179418.52953353286,0.0,7225.137053041256,538.7461061117995
OMN,Oman,OMN_V1,1312322.2937314599,118502.75242831753,8266.028292213283,960110.0374176739,201950.94957117116,552908.451460996,1120732.5199501035,48826.78151531375,1070826.9346013577
PAK,Pakistan,PAK_V1,9.805128200006992E7,3.639352003744044E7,16156.867645665292,2.1196547526633672E7,7.058422671910968E7,6.988931543773487E7,9.553341540680328E7,2953276.9656898174,1.4563203469951184E7
PER,Peru,PER_V1,4885164.018156892,668698.9650870021,2892.2975235175572,0.0,3203002.024921817,4823518.423398633,587393.8500518464,838722.3208078425,976493.21194179
PNG,Papua New Guinea,PNG_V1,559694.2296906,102364.5586645839,13908.797748021478,406732.65136612597,189071.83409913685,494189.0083374898,2042.574748984286,96931.36653211334,99.26489163935184
POL,Poland,POL_V1,3115155.6781416293,233966.85335610204,24940.145408044715,0.0,2929224.340894043,3110173.8944085026,0.0,125371.37137214672,745.8522585505071
PRY,Paraguay,PRY_V1,1619758.2906731924,112736.60865458346,0.0,0.0,662445.5258388548,1439921.823188454,1421033.0505771963,342859.3706875573,151.97403843700886
RUS,Russian Federation,RUS_V1,1.2675667732606137E7,1808832.5637300366,16510.7920956088,347613.6871163327,1.0290057989684958E7,1.2378007454184918E7,500500.86671571765,1530255.7983364305,86464.18742020216
SAU,Saudi Arabia,SAU_V1,8969845.985185528,500691.71795426076,16745.645494244003,1.4862619976629503,337127.1705744551,8902394.310053727,8444131.508565908,448130.7020664291,5793006.018474597
SDN,Sudan,SDN_V1,2.34602104705754E7,3940611.676255918,44.14576185030096,0.0,1.3806831033354439E7,2.345702653687174E7,2.3321671397579603E7,2264177.23847273,1.0329848754239108E7
SOM,Somalia,SOM_V1,8383415.090074033,1210248.3148974916,3261.899091242517,593007.9093170852,3264434.3941472205,8346201.204095753,4983260.31956153,370611.50351146533,5419756.617115465
SSD,South Sudan,SSD_V1,5538556.752054536,1478313.5252025037,0.0,0.0,4423877.831438015,5538556.752054536,5441769.279783893,3381570.2972348128,26757.705505522903
SWE,Sweden,SWE_V1,330643.3237307484,74384.0023855543,4827.4291967658855,0.0,224745.01122815599,328887.93831919983,0.0,36104.392793443694,168.95637240043533
TCD,Chad,TCD_V1,1.0467007414866796E7,1519583.9671405165,0.0,0.0,6267477.138921471,9972124.810174897,1.0280325350223294E7,2119500.36787197,2776431.7782912143
THA,Thailand,THA_V1,1.2285212457008036E7,4477624.037842402,34702.45539971916,5994407.027476389,8338109.27483327,1.2062926632997276E7,1.0714461065543033E7,641836.8759118211,8757.432750681197
TKM,Turkmenistan,TKM_V1,2721220.5987566207,936873.009772173,5676.141686708146,0.0,2157258.474454025,2588461.351248782,2686729.9989198954,134433.12822600623,592435.0966110297
TUR,Republic of Türkiye,TUR_V1,1.2379488966447273E7,493520.10282364907,7319.396376467595,0.0,1.0940463198479103E7,1.1177703403636876E7,6162741.887841549,1757578.4163786238,913753.7930745558
TZA,United Republic of Tanzania,TZA_V1,2.66995144340029E7,427815.81334479124,2416.048284475725,4482.605407188255,2.4780406833969E7,2.6601656527073927E7,464584.59641567274,3835362.2677785703,135934.38111404728
UKR,Ukraine,UKR_V1,3400249.9553329987,409760.85453482193,6892.532889417116,0.0,3171986.44388846,3226648.936926709,0.0,297137.8300100163,5239.741420050222
USA,United States of America,USA_V1,5.201281588312021E7,3726123.7318132995,820865.4068500996,2.9295843523905586E7,1.9590209705686558E7,4.7599442938703105E7,1.9735525597848367E7,4820826.372505621,1308468.4161644443
UZB,Uzbekistan,UZB_V1,1.2041114527823657E7,1420346.7213498272,0.0,0.0,1.1331167319707368E7,7972428.16182426,1.109968575188363E7,403895.7243292904,705930.0558406217
VEN,Venezuela,VEN_V1,7448429.851818267,544490.636096812,55784.76407211525,5309950.226012026,3156884.4076940604,7283073.097886439,3349252.9510905007,1559565.0507017898,94374.0353653468
VNM,Viet Nam,VNM_V1,2.6867086771372907E7,1.230289148314974E7,4467693.176003594,2.6835796251593858E7,1.922810173567138E7,2.36272921973069E7,1.4985380219350358E7,1602489.2745248291,118965.39945862524
YEM,Yemen,YEM_V1,1.1762502815665282E7,395317.29448789696,24158.331746309916,1157392.396811413,2176978.5325726927,1.1482080099869668E7,5602096.44795004,154306.7954447002,9276270.869328734
ZAF,South Africa,ZAF_V1,9109811.72951874,148091.33245112034,3048.4101096560717,1767990.4846634537,4867578.991386538,8242716.233351564,1536174.233648753,3712258.859519058,393918.5445673802
ZMB,Zambia,ZMB_V1,6521295.62181467,199990.25660139185,0.0,0.0,1728588.5723466678,6391769.857684677,1459847.4689941215,5070095.347038976,5204.072714579783
ZWE,Zimbabwe,ZWE_V1,6105326.249003435,54202.84899936424,0.0,97708.05211891451,5121919.130334634,5896550.1322600255,1648899.1304833333,1879228.5035892564,65756.65071484895
AIA,Anguilla,AIA_V1,3107.597932745628,0.0,46.99044979489685,3107.597932745628,3107.597932745628,3107.597932745628,0.0,0.0,0.29965670430557984
ESH,Western Sahara,ESH_V1,142147.27558356774,9922.400270246406,3910.9259550717525,131290.8025716088,11002.485331544485,78332.29582776198,57363.522038973264,0.0,139208.52688915838
PYF,French Polynesia,PYF_V1,25530.29093386301,0.0,0.0,25530.29093386301,14286.454466142144,11462.699574369231,0.0,45.941657058894634,754.9314693191473
PYF,Clipperton Island,PYF1_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCL,New Caledonia,NCL_V1,52743.179820262245,0.0,2042.1470905185129,52743.179820262245,17387.90769621026,44588.783009550214,0.0,7804.5376177435355,41.91500798828315
BMU,Bermuda,BMU_V1,10747.096570240634,0.0,0.0,10747.096570240634,10747.096570240634,10747.096570240634,0.0,0.0,268.5364151291987
GIB,Gibraltar,GIB_V1,840.3983515412784,141.81336611485946,0.0,840.3983515412784,0.0,0.0,0.0,230.2117474998329,520.5094418327016
VGB,British Virgin Islands,VGB_V1,7298.016267310233,0.0,0.0,7298.016267310233,7298.016267310233,7298.016267310233,0.0,0.0,0.4286092730129466
CYM,Cayman Islands,CYM_V1,14225.9588940279,0.0,877.6215164031984,14225.9588940279,5558.970208387965,14225.9588940279,0.0,0.0,0.0
MSR,Montserrat,MSR_V1,883.9646783377359,0.0,0.0,883.9646783377359,883.9646783377359,672.1994577254923,0.0,5.468173000961542,0.7663469985127449
PCN,Pitcairn,PCN_V1,5.132757997140288,0.0,0.0,5.132757997140288,5.132757997140288,0.0,0.0,0.0,0.0
SHN,Saint Helena (Ascencion),SHN1_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHN,Saint Helena (Gough),SHN3_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHN,Saint Helena (Tristan da Cunha),SHN2_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHN,Saint Helena,SHN_V1,239.28462682237904,0.0,0.0,0.0,239.28462682237904,0.0,0.0,0.0,239.28462682237904
TKL,Tokelau,TKL_V1,787.1627872632685,0.0,0.0,787.1627872632685,787.1627872632685,787.1627872632685,0.0,0.0,0.0
TCA,Turks and Caicos Islands,TCA_V1,9000.648673375292,0.0,135.39943554997444,9000.648673375292,8952.511164984578,9000.648673375292,0.0,0.0,305.0396711775704
ASM,American Samoa (USA),ASM_V1,15601.651859219894,0.0,0.0,15601.651859219894,15601.651859219894,0.0,0.0,0.0,0.0
GUM,Guam (USA),GUM_V1,35499.335047092856,0.0,355.1958133946152,35499.335047092856,6847.835555228151,31828.21212369009,0.0,0.0,0.0
VIR,United States Virgin Islands (USA),VIR_V1,17109.020676481756,0.0,20.2311854941807,17109.020676481756,17109.020676481756,17109.020676481756,0.0,0.0,1.0739631699288592
EGY,Bi'r Tawīl,EGY1_V1,250.06046407669783,0.0,0.0,0.0,0.0,250.06046407669783,250.06046407669783,0.0,250.06046407669783
xAP,Arunachal Pradesh,xAP_V1,52700.56010617098,20987.937648803076,0.0,0.0,1472.08740067257,52417.222880346104,0.0,32121.86639778619,1009.456205151873
xSK,Senkaku Islands,xSK_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xRI,Kuril Islands,xRI_V1,1979.7309538551456,0.0,196.3770081505278,1979.7309538551456,72.88617433651453,1752.1849160278532,0.0,113.7490540004801,0.0
SDN,Hala'ib Triangle,SDN1_V1,4839.128135299354,0.4641200006008148,88.95392294257296,0.0,0.0,4839.128135299354,4839.128135299354,0.0,4445.845984117066
SSD,Ilemi Triangle,SSD1_V1,2454.324871316015,8.465173959732056,0.0,0.0,132.7584504021478,2454.324871316015,2454.324871316015,223.47721598576754,2302.2994952084714
xAB,Abyei,xAB_V1,81844.50318652064,55788.53569486585,0.0,0.0,69537.67718169584,81844.50318652064,81844.50318652064,60042.336975495135,0.0
xAC,Aksai Chin,xAC_V1,806.7122735375867,83.0076523385942,0.0,0.0,0.0,772.796997382711,0.0,0.0,759.4496533828185
xJK,Jammu and Kashmir,xJK_V1,3101990.1902130935,346987.6324495683,0.0,0.0,3007521.841057033,2524156.468329919,1437773.9082859783,104534.36437455972,91415.85667711755
xJL,Sovereignty unsettled,xJL_V1,7983.0657527930925,0.0,0.0,0.0,7760.714737163036,7983.0657527930925,0.0,181.94557748365347,57.82771435192986
xPI,Paracel Islands,xPI_V1,86.75689410067656,0.0,0.0,86.75689410067656,86.75689410067656,0.0,0.0,0.0,0.0
xSI,Spratly Islands,xSI_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xSR,Scarborough Reef,xSR_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxx,China/India,xxx_V1,573.491918007708,26.176114820674353,0.0,0.0,0.0,571.71563900528,0.0,0.6051669716835022,572.8867510360245
MAC,Macao,MAC_V1,69244.58013592282,20341.27050479206,4599.0473192874115,69244.58013592282,0.0,54797.21791743903,0.0,0.0,0.0
HKG,Hong Kong,HKG_V1,701343.2848749037,13232.896145832383,53871.09320530419,701343.2848749037,0.0858748741781193,663178.1034629403,0.0,2281.114433363537,11935.091068315582
TWN,Taiwan,TWN_V1,2891181.6264762185,675444.4067720261,67694.57296479016,2891181.6264762185,153480.95391672064,2622795.0143246073,0.0,90456.44107174953,3276.154162042911
ALB,Albania,ALB_V1,368159.8381888579,56189.45808201066,25903.84062685744,0.0,340227.0944862405,357530.1511655052,0.0,32234.063115735047,104.55771451340007
AND,Andorra,AND_V1,6382.135960494563,0.0,0.0,0.0,6382.0504784941895,6382.135960494563,0.0,0.08548200037330389,0.0
ARE,United Arab Emirates,ARE_V1,1884705.7535974786,197523.71468966923,101950.97420685003,0.0,32951.98773305293,1844450.3317157007,1846333.990846654,66117.29226932526,1575099.9473183898
ARM,Armenia,ARM_V1,355112.4716046411,15621.742571717816,0.0,0.0,349286.5222951561,353220.25135771063,4535.134676382502,7276.226678648407,6579.117374808018
ATG,Antigua and Barbuda,ATG_V1,20563.202283535422,0.0,235.77746328090635,20563.202283535422,16713.086129332798,20563.202283535422,0.0,0.0,0.043522000312805176
AUT,Austria,AUT_V1,616513.6264776954,144955.8481546613,0.0,0.0,532033.1193057899,607506.86254664,0.0,15227.90950696571,31.172177124593873
AZE,Azerbaijan,AZE_V1,1541848.4154712104,185393.8772610098,0.0,0.0,1416415.9743069443,1189215.062903133,718839.5816664783,108346.7532493067,145570.70560715703
BDI,Burundi,BDI_V1,2316962.552606454,43654.882798972714,0.0,0.0,1883431.5319335063,2316962.552606454,0.0,506457.322484783,2642.5707870721817
BEL,Belgium,BEL_V1,769329.976144015,99043.79674480681,71980.90659425856,0.0,600631.9427564504,764815.9092700117,0.0,112018.5387742368,357.19147574830066
BEN,Benin,BEN_V1,6644847.535254816,261424.9339005808,2006.7543824694906,0.0,5042913.933406129,6599163.723224963,5241076.724528417,1485188.2083533797,4317.184595886596
BFA,Burkina Faso,BFA_V1,1.1403139762797518E7,76876.76048444616,0.0,0.0,9732046.041938126,1.0826016118024642E7,1.1403139762797518E7,876195.9419823444,767783.4703105222
BGD,Bangladesh,BGD_V1,5.858449610615468E7,3.2561711618747033E7,4068017.7651114026,5.33858886844814E7,5.406250659700227E7,9804720.154217709,4.882170573921215E7,899881.6070725146,136638.9878115644
BGR,Bulgaria,BGR_V1,661812.684675287,33350.31766626486,124.90378300309527,0.0,639200.6371762992,658998.8283932579,0.0,66191.15379453308,119.17405723561387
BHR,Bahrain,BHR_V1,351077.3297483784,0.0,7054.69578679401,0.0,185.41635525965256,351038.99554722675,351038.99554722675,0.0,27704.45054229437
BHS,Bahamas,BHS_V1,89019.22751649245,0.0,3055.524653153366,89019.22751649245,75452.31017787958,88898.06407174001,0.0,2827.9067896147435,605.8376158283841
BIH,Bosnia and Herzegovina,BIH_V1,301555.55237036804,23940.614321312027,0.0,0.0,290127.74388115236,297688.46847096516,0.0,18454.140628887013,3.8323340080678463
BLR,Belarus,BLR_V1,1050269.3722531877,83598.50783883338,0.0,0.0,999758.6880856754,1050072.5891240246,0.0,58236.50339830136,561.7886789464392
BLZ,Belize,BLZ_V1,120468.48269348369,18492.625493608943,2364.6601063648236,120468.48269348369,4636.451576773968,104453.22900634559,33629.75358389242,13757.394402826243,193.6005825188887
BRB,Barbados,BRB_V1,59726.63860568065,0.0,38.26048742415859,59726.63860568065,0.0,59726.63860568065,0.0,0.0,0.0
BRN,Brunei Darussalam,BRN_V1,26572.20930698835,11805.799012094107,171.6701111862801,0.0,7320.909504618028,26545.266519597804,0.0,10059.087450052517,93.19233028590679
BTN,Bhutan,BTN_V1,7416.1972499103595,1961.3700967845266,0.0,0.0,3390.6015661470124,4929.170656852547,0.0,4669.725953752135,10.05377407965716
CHE,Switzerland,CHE_V1,838948.0636528927,77879.270251975,0.0,0.0,797230.5681032982,837691.5446034663,0.0,16413.28671569548,146.75750360539678
COM,Comoros,COM_V1,370048.8144401476,0.0,298.86582018746,370048.8144401476,15514.164497544538,370048.8144401476,0.0,27.746335715055466,0.0
CPV,Cape Verde,CPV_V1,151514.1644270209,0.0,0.0,151514.1644270209,39864.454564570915,124090.31842064511,0.0,3089.144790758923,75094.87441954405
CRI,Costa Rica,CRI_V1,680657.458364735,18934.957186261567,2062.3739222970335,558770.2013579252,114499.83435640945,678123.3673873609,37315.233093521434,50325.91013451367,11.093649983406067
CUB,Cuba,CUB_V1,2038119.0109838273,11178.906347041146,24434.54962936437,2038119.0109838273,1105255.8065495272,2037450.8994639043,415639.23082172615,231879.34726990864,3179.7125099864315
CYP,Cyprus,CYP_V1,173911.16854133346,0.0,256.32684727041004,0.0,130315.7325638087,163891.63098595978,118648.91663884795,11412.760176384436,19241.08538005434
CZE,Czechia,CZE_V1,1343724.836208344,58155.89420992054,0.0,0.0,1339379.450218355,1331050.6656741295,0.0,21702.89963132818,182.5339260921828
DJI,Djibouti,DJI_V1,195551.7107240484,3317.9596866042,416.4499349671836,0.0,0.0,191976.5823611687,193639.39529259087,2959.091004585636,182984.73265260173
DMA,Dominica,DMA_V1,13893.553661660431,0.0,11.897745093177345,13893.553661660431,2287.944664110068,13005.22243150738,0.0,0.0,0.0
DNK,Denmark,DNK_V1,445960.4797719079,715.5597167244155,15153.12753696006,0.0,432896.1061863383,440855.53213719826,0.0,22605.145640223353,494.33939549967863
DOM,Dominican Republic,DOM_V1,3579348.075046907,75611.02670907682,15357.596676120102,3579348.075046907,1346564.406888029,3565368.5309908963,210704.46301754192,98921.92023487027,795.0109377237804
ECU,Ecuador,ECU_V1,2254589.0479213255,815562.881189042,7690.191805879785,0.0,1397404.0490897207,2206292.3510799715,7.177436463655356,468243.9641589563,40804.91697386431
ERI,Eritrea,ERI_V1,1493937.9729531822,12067.634268204183,352.14404408512456,0.0,877391.7547968349,1492068.5061744074,794833.4278232786,34326.75230604515,915115.0780235643
EST,Estonia,EST_V1,65076.81394023742,4676.528987771549,94.38445864315152,0.0,59524.581511481214,65001.33243690849,0.0,7289.675230639936,499.29428688941334
FJI,Fiji,FJI_V1,294527.5989096567,0.0,19933.43835917261,294527.5989096567,47624.91556730032,294147.9045425679,0.0,1429.8088945158117,0.0
FSM,Micronesia (Federated States of),FSM_V1,33249.89029055122,0.0,63.29158519536828,33249.89029055122,33249.89029055122,33007.4718639008,0.0,0.0,0.0
GAB,Gabon,GAB_V1,335881.79290656507,68083.43179882347,962.2906076439748,0.0,277481.4005324918,333159.22296690557,0.0,20804.050168776885,4.502998066883461
GBR,United Kingdom of Great Britain & Northern Ireland,GBR_V1,4573248.899829083,405314.66632317216,222570.7413091403,3914463.0366567625,1945776.6812625804,3055781.8408194487,0.0,430954.23428014724,1963.593666416294
GEO,Georgia,GEO_V1,239300.4691143618,30657.252515182874,4721.383664672958,0.0,212052.8205893119,224933.61193274902,6985.859564505837,16520.64807085944,1146.373706923721
GHA,Ghana,GHA_V1,1.2745498285912566E7,454494.1588058135,12854.558794918657,0.0,1.0128802602939434E7,1.2585168045323566E7,8492527.020979734,2718205.5168494605,16731.68036641019
GIN,Guinea,GIN_V1,5743728.7517124945,132649.77577161975,17388.728521738616,0.0,2820845.064561752,5084580.644645881,4309360.007051483,3901851.4863463724,23257.93253005613
GMB,Gambia,GMB_V1,1175092.787933831,47550.05946719191,2040.0020852175999,0.0,1130085.2922119559,1024382.278839048,822575.3898244104,262719.5375645448,7584.5594423027305
GNB,Guinea-Bissau,GNB_V1,900514.0345251358,18852.297429831797,1068.8889347979834,0.0,456778.3878904708,862066.8707389289,837553.6306612049,287070.34074134217,1798.3712088242173
GNQ,Equatorial Guinea,GNQ_V1,530136.3291093258,59874.712367053595,636.0986061745998,0.0,500166.06619761797,524343.5411667925,0.0,669.2867764234543,2638.408144123414
GRC,Greece,GRC_V1,649626.3169065352,19640.33031155393,3936.620343860099,0.0,517367.6488454542,555128.3031541543,152137.16810338802,227091.31514912666,2528.6710441892737
GRD,Grenada,GRD_V1,26601.07343335618,0.0,81.532227894021,26601.07343335618,23924.67245521536,23847.180754911573,0.0,0.0,0.0
GTM,Guatemala,GTM_V1,3408402.972320401,89222.5483539318,2323.1905305328255,2151337.5738239964,1463625.39323305,3391807.625216468,385988.10877383733,950918.1686714214,1.2632020115852356
GUY,Guyana,GUY_V1,243197.44077686648,144581.09628690573,14423.541359602545,29426.476425119778,190852.55518886528,224466.84976002472,17429.685833184583,6106.767594629087,0.031488001346588135
HND,Honduras,HND_V1,3919818.3934137863,219893.55378340458,5154.329696561335,3919818.3934137863,1400308.2682601132,3855292.4385465444,599646.98509188,471726.5754841775,72.83921972209332
HRV,Croatia,HRV_V1,423833.39107769023,49787.43344811651,1323.3316865957174,0.0,414224.22975804604,409968.26004324236,0.0,35883.88044996044,68.7375443435346
HTI,Haiti,HTI_V1,4366976.43372088,29673.260446703935,6884.491021643553,4366976.43372088,2486972.970768388,4363789.356701816,146492.87560053178,39188.394436821196,11783.196320952446
HUN,Hungary,HUN_V1,776426.0044304219,146033.0025339556,0.0,0.0,757230.5590183063,699728.5046641212,0.0,42337.606578917635,68.76884671510197
