ISO3,name,ucode,pop_exposed_total,pop_River_Flood,pop_Coastal_Flood,pop_Tropical_Storm,pop_Drought,pop_Heatwave,pop_Extreme_Heat,pop_Fire,pop_Sand_and_Dust_Storm
MEX,Mexico,MEX_V1,3.77947077042896E7,2366410.926431524,109393.24849051847,1.2251441178593453E7,1.3473116104725556E7,3.4167307535475165E7,9517858.67543578,5072095.81397503,1211639.7795903888
MLI,Mali,MLI_V1,1.2879655662844308E7,1277177.2687489926,0.0,0.0,8966134.016678486,1.2594348560091008E7,1.2879655662844308E7,1405946.5341167552,1982016.9734658948
MMR,Myanmar,MMR_V1,1.524282969095436E7,3109552.061656111,816533.6994878706,1.079316973935672E7,1.0202224926506601E7,1.4214379500780996E7,1.1808063388699217E7,1862881.2227534465,90173.68785681966
MNG,Mongolia,MNG_V1,1248284.167240891,66399.21751977182,0.0,0.0,25972.350900415804,1200318.7663365642,654.8412183286731,28111.801145324916,241309.76254664047
MOZ,Mozambique,MOZ_V1,1.7153184955547445E7,883817.2506332024,73311.1744855215,1.2406711637183733E7,1.038226976066155E7,1.2420044226982107E7,6177136.482346998,6467493.731094336,27112.149901250585
MRT,Mauritania,MRT_V1,2255492.2007971336,244393.82351077895,5078.051399411968,86306.40941185298,177360.41441621288,1503188.2832721118,2112199.4981860626,136580.93047002188,1771929.4128410472
MYS,Malaysia,MYS_V1,7641822.654806219,1565118.7715423272,32700.373304121294,34238.89840010618,1567403.306506421,6940194.6213349495,621976.6633676313,377518.2159801106,2674.101231670902
NAM,Namibia,NAM_V1,1265413.5862383572,215646.15590684643,61.46949747683316,0.0,82593.67235201148,1205021.6266208615,957647.0259040678,196182.39748296572,279448.23575427604
NER,Niger,NER_V1,1.43273667950443E7,727825.6203217572,0.0,0.0,1.1587859659321764E7,5530992.318335013,1.4325159739830676E7,289110.98934121145,4971523.645032497
NGA,Nigeria,NGA_V1,1.1053758518626504E8,8249886.426544668,188989.88633535107,0.0,9.426264296023825E7,9.731158891999504E7,9.717923395011333E7,1.0963777099358628E7,498725.13419860165
NOR,Norway,NOR_V1,815088.6603702608,41255.87790833484,3995.528599776678,0.0,145263.28658284855,801241.8713789735,0.0,7530.581160249224,561.7855932044388
OMN,Oman,OMN_V1,1391667.1686355355,120704.15928988998,9249.792008909131,989692.8853383576,227112.00075986647,552908.451460996,1126848.6373030075,49484.99564955938,1085468.4083306366
PAK,Pakistan,PAK_V1,1.0439774122710153E8,3.642291135234357E7,16156.867645665292,2.1918855717720523E7,7.247688460499991E7,7.113928268615828E7,9.623237349707113E7,3115679.0034421664,1.6153977928659057E7
PER,Peru,PER_V1,9504244.152664594,679232.1099960038,3776.891039243076,0.0,3547785.65636738,9033689.997326229,587393.8500518464,844558.1187149136,1023364.6047445397
PNG,Papua New Guinea,PNG_V1,2207563.8684947137,184428.490375342,17685.11098559577,501653.5980484158,240183.20712819239,1862189.694107298,2432.2859612542625,144538.0436944709,99.26489163935184
POL,Poland,POL_V1,6705460.284857008,241638.06820344043,25647.400279075984,0.0,3042724.2400706033,6570586.479336917,0.0,133385.02426417937,745.8522585505071
PRY,Paraguay,PRY_V1,2239497.5262612253,120634.95096684388,0.0,0.0,990739.7796704741,1515989.6926909988,1624784.4369573912,346586.75424897013,151.97403843700886
RUS,Russian Federation,RUS_V1,2.9135336602827273E7,1932288.8240086194,23017.031051747825,487512.9129668976,1.138921671498788E7,2.742678904402626E7,521390.4670122985,1550462.0504063617,87235.16504530348
SAU,Saudi Arabia,SAU_V1,9172722.376024121,506902.5046923445,21500.33678089118,1.4862619976629503,337570.8841150642,8977425.175956277,8445309.913643342,449555.9060537588,5906838.74278055
SDN,Sudan,SDN_V1,2.3479986450751826E7,3940611.676255917,46.48381793779485,0.0,1.3806831033354439E7,2.3469113436844744E7,2.332188179785388E7,2264177.2384727304,1.0337325096112167E7
SOM,Somalia,SOM_V1,9122376.526828177,1214405.8245402835,3811.868075691193,603207.4099112051,3336932.309743415,8827633.00521026,4983324.10756733,370737.53368059476,5589691.539762619
SSD,South Sudan,SSD_V1,5582588.967389142,1478313.5252025037,0.0,0.0,4423877.831438015,5582588.967389142,5441769.279783893,3381570.2972348128,26757.705505522903
SWE,Sweden,SWE_V1,1881876.6174647151,83009.75924146609,8341.52971619469,0.0,261420.10321217487,1829811.0714397258,0.0,37449.87141538671,318.6890045382703
TCD,Chad,TCD_V1,1.0581631249421654E7,1519583.9671405165,0.0,0.0,6267477.13892147,9972124.810174895,1.0394949184778152E7,2119500.36787197,2776431.7782912143
THA,Thailand,THA_V1,1.3191681691898298E7,4490898.425348146,35099.64279625375,6015157.278620843,8420309.221342415,1.2806989397279596E7,1.0758825149019632E7,643244.2860061021,8770.63723186568
TKM,Turkmenistan,TKM_V1,2734743.413874314,936874.1349801718,5676.141686708146,0.0,2157578.6227310803,2593853.7613298055,2691248.4369048765,134433.12822600623,595725.7901776647
TUR,Republic of Türkiye,TUR_V1,1.8850510222805414E7,531966.3009353598,11176.444428303676,0.0,1.3886592907555932E7,1.384199645583851E7,6548572.052138534,2171517.2432023664,932280.0508699482
TZA,United Republic of Tanzania,TZA_V1,3.2740782558233455E7,435025.70672775747,3383.782870440696,4482.605407188255,2.5303195615100246E7,3.2024012186559036E7,466346.1696536879,3921273.9202937996,136207.21100608658
UKR,Ukraine,UKR_V1,5784409.930301908,448067.72292573715,11718.582392071663,0.0,3953037.571229876,4700403.182045362,0.0,381626.0240176621,6973.232027675394
USA,United States of America,USA_V1,7.112956261089125E7,3801410.481130839,837300.9017256134,3.4603479576324254E7,2.065055097085114E7,5.934225527270257E7,2.0491942292369407E7,4968037.055481079,1319075.8706632117
UZB,Uzbekistan,UZB_V1,1.2733810436550148E7,1421341.398270964,0.0,0.0,1.1787973369703684E7,8134997.159055369,1.11455498656583E7,409321.2134715098,726966.6375016664
VEN,Venezuela,VEN_V1,8823199.29672503,545396.0528773721,55811.336530456,5666591.965869107,3157352.1077689333,8298462.993072619,3349252.9510905007,1560903.171251517,94374.0353653468
VNM,Viet Nam,VNM_V1,2.7761732714891776E7,1.2302891483149739E7,4467693.176003594,2.77189695587326E7,1.9228101735671386E7,2.3638764833687037E7,1.4985380219350358E7,1602489.2745248291,118965.39945862524
