ISO3,name,ucode,sum
ATA,Antarctica,ATA_V1,0.0
AIA,Anguilla,AIA_V1,0.0
ESH,Western Sahara,ESH_V1,1329.4632043636898
PYF,French Polynesia,PYF_V1,0.0
PYF,Clipperton Island,PYF1_V1,0.0
NCL,New Caledonia,NCL_V1,1326.6493011590678
BMU,Bermuda,BMU_V1,0.0
GIB,Gibraltar,GIB_V1,0.0
VGB,British Virgin Islands,VGB_V1,0.0
CYM,Cayman Islands,CYM_V1,0.0
FLK,Falkland Islands (Malvinas),FLK_V1,0.0
MSR,Montserrat,MSR_V1,37.12040809541941
PCN,Pitcairn,PCN_V1,0.0
SHN,Saint Helena (Ascencion),SHN1_V1,0.0
SHN,Saint Helena (Gough),SHN3_V1,0.0
SHN,Saint Helena (Tristan da Cunha),SHN2_V1,0.0
SHN,Saint Helena,SHN_V1,0.0
TKL,Tokelau,TKL_V1,0.0
TCA,Turks and Caicos Islands,TCA_V1,0.5313583919522809
ASM,American Samoa (USA),ASM_V1,0.0
GUM,Guam (USA),GUM_V1,0.0
VIR,United States Virgin Islands (USA),VIR_V1,0.0
GRL,Greenland,GRL_V1,0.0
EGY,Bi'r Tawīl,EGY1_V1,0.0
xAP,Arunachal Pradesh,xAP_V1,738.8254777050778
xSK,Senkaku Islands,xSK_V1,0.0
xRI,Kuril Islands,xRI_V1,0.0
SDN,Hala'ib Triangle,SDN1_V1,0.0
SSD,Ilemi Triangle,SSD1_V1,1240.677682865411
xAB,Abyei,xAB_V1,5312.288379132748
xAC,Aksai Chin,xAC_V1,0.0
xJK,Jammu and Kashmir,xJK_V1,5056.5555301514905
xJL,Sovereignty unsettled,xJL_V1,0.0
xPI,Paracel Islands,xPI_V1,0.0
xSI,Spratly Islands,xSI_V1,0.0
xSR,Scarborough Reef,xSR_V1,0.0
xxx,China/India,xxx_V1,0.0
MAC,Macao,MAC_V1,0.0
HKG,Hong Kong,HKG_V1,2977.94807446724
TWN,Taiwan,TWN_V1,40745.47762427247
AFG,Afghanistan,AFG_V1,3582890.7702106372
AGO,Angola,AGO_V1,2168999.658282198
ALB,Albania,ALB_V1,12203.837261293564
AND,Andorra,AND_V1,0.0
ARE,United Arab Emirates,ARE_V1,127239.72573046385
ARG,Argentina,ARG_V1,234274.77024077895
ARM,Armenia,ARM_V1,2697.499085358503
ATG,Antigua and Barbuda,ATG_V1,3289.8623148971656
AUS,Australia,AUS_V1,46260.139307564896
AUT,Austria,AUT_V1,2696.9268448497833
AZE,Azerbaijan,AZE_V1,48443.85497065775
BDI,Burundi,BDI_V1,120377.58500585314
BEL,Belgium,BEL_V1,812.9089748746774
BEN,Benin,BEN_V1,3222541.327073886
BFA,Burkina Faso,BFA_V1,8360454.973505238
BGD,Bangladesh,BGD_V1,2690150.5423434963
BGR,Bulgaria,BGR_V1,22615.80369067233
BHR,Bahrain,BHR_V1,0.0
BHS,Bahamas,BHS_V1,165.22747274575315
BIH,Bosnia and Herzegovina,BIH_V1,7339.799137146887
BLR,Belarus,BLR_V1,69254.1627919526
BLZ,Belize,BLZ_V1,13938.550643712357
BOL,Bolivia (Plurinational State of),BOL_V1,367246.8610301596
BRA,Brazil,BRA_V1,3162102.288237982
BRB,Barbados,BRB_V1,0.0
BRN,Brunei Darussalam,BRN_V1,3.2508899569511414
BTN,Bhutan,BTN_V1,0.0
BWA,Botswana,BWA_V1,90594.62292309671
CAF,Central African Republic,CAF_V1,443173.3727475273
CAN,Canada,CAN_V1,1252.310662447211
CHE,Switzerland,CHE_V1,8069.079769274806
CHL,Chile,CHL_V1,311.9797378448711
CHN,China,CHN_V1,1.3657652071962414E7
CIV,Côte d'Ivoire,CIV_V1,4302597.194055177
CMR,Cameroon,CMR_V1,1543608.8404310904
COD,Democratic Republic of the Congo,COD_V1,7932055.600239434
COG,Congo,COG_V1,121479.1960161114
COL,Colombia,COL_V1,1135391.1686148415
COM,Comoros,COM_V1,0.28953945382492546
CPV,Cape Verde,CPV_V1,4538.486653963316
CRI,Costa Rica,CRI_V1,6183.660716964301
CUB,Cuba,CUB_V1,241668.84513308146
CYP,Cyprus,CYP_V1,7303.214595730067
CZE,Czechia,CZE_V1,11268.708503529904
DEU,Germany,DEU_V1,40202.299540202235
DJI,Djibouti,DJI_V1,42071.707497711104
DMA,Dominica,DMA_V1,0.0
DNK,Denmark,DNK_V1,251.2931293711386
DOM,Dominican Republic,DOM_V1,240075.48682983464
DZA,Algeria,DZA_V1,1943518.74024745
ECU,Ecuador,ECU_V1,4948.652315899177
EGY,Egypt,EGY_V1,1440080.1240185266
ERI,Eritrea,ERI_V1,482134.5681397496
ESP,Spain,ESP_V1,1396397.6578797777
EST,Estonia,EST_V1,360.6093202622287
ETH,Ethiopia,ETH_V1,8643357.197900493
FIN,Finland,FIN_V1,1.8424876572409024
FJI,Fiji,FJI_V1,132.88139487802982
FRA,France,FRA_V1,200057.44676579867
FSM,Micronesia (Federated States of),FSM_V1,0.0
GAB,Gabon,GAB_V1,6761.735684052051
