ISO3,name,ucode,pop_exposed_total,pop_River_Flood,pop_Coastal_Flood,pop_Tropical_Storm,pop_Drought,pop_Heatwave,pop_Extreme_Heat,pop_Fire,pop_Sand_and_Dust_Storm
BHR,Bahrain,BHR_V1,34545.93764935107,0.0,7019.117447666917,0.0,183.2967372377695,34545.30140534834,34545.30140534834,0.0,27666.752585145394
BHS,Bahamas,BHS_V1,76660.67823120068,0.0,3055.4913104875272,76660.67823120068,75365.02843276931,76626.82987422436,0.0,2827.9067896147435,605.8376158283841
BIH,Bosnia and Herzegovina,BIH_V1,26093.009434268217,16922.5940423882,0.0,0.0,25752.95311698504,26021.78948186679,0.0,10588.666838875388,3.710284009575844
BLR,Belarus,BLR_V1,88144.19482860444,47362.780641424964,0.0,0.0,87553.26808149283,88144.19482860444,0.0,44692.31311934569,225.16560574667528
BLZ,Belize,BLZ_V1,49904.41269476815,8284.768203054284,1821.9124055989782,49904.41269476815,1734.7142722918961,48108.90694510655,33629.75358389242,13206.50605220828,177.08329146289645
BRB,Barbados,BRB_V1,38.26048742415859,0.0,38.26048742415859,38.26048742415859,0.0,38.26048742415859,0.0,0.0,0.0
BRN,Brunei Darussalam,BRN_V1,2848.2554239009983,2682.5156945449776,41.58389804358868,0.0,1099.2089697499741,2848.2554239009983,0.0,1876.4531754204072,0.0
BTN,Bhutan,BTN_V1,128.52754779516198,61.01279367990735,0.0,0.0,113.17417176106771,128.45887479542233,0.0,82.68000515087624,0.2567979982122779
CHE,Switzerland,CHE_V1,50507.1546059524,38567.93636592089,0.0,0.0,50190.6137461124,50507.1546059524,0.0,13213.216804170166,0.6875620041973889
COM,Comoros,COM_V1,15820.638677040983,0.0,298.86582018746,15820.638677040983,15514.164497544538,15820.638677040983,0.0,27.746335715055466,0.0
CPV,Cape Verde,CPV_V1,64105.22923909432,0.0,0.0,64105.22923909432,37985.30056727742,61974.22871365892,0.0,3089.144790758923,51681.18293589713
CRI,Costa Rica,CRI_V1,88969.17795645485,10979.73575252221,878.5989890500757,76782.67177167826,47663.024515282304,88924.21290047179,23981.579649471896,27445.493043252303,11.093649983406067
CUB,Cuba,CUB_V1,1260745.5314936093,11178.906347041146,24369.81414703895,1260745.5314936093,1104703.5570388814,1260694.4049666575,415639.23082172615,231879.3472699086,3179.7125099864315
CYP,Cyprus,CYP_V1,79237.70283550059,0.0,126.80058088149175,0.0,77823.09850542889,79077.64979806621,74583.51667025799,4994.768848443251,17813.686777581916
CZE,Czechia,CZE_V1,63012.743507854204,53264.06316886031,0.0,0.0,62919.28994307265,62986.8339208927,0.0,9743.383582772682,133.68764324725635
DJI,Djibouti,DJI_V1,180061.52992171055,1520.3046670871038,51.358161162395106,0.0,0.0,180016.38879609114,180048.25226312882,2959.091004585636,179718.45443578754
DMA,Dominica,DMA_V1,1411.5111790501899,0.0,11.613032376999948,1411.5111790501899,1409.9312393541725,1401.4780863692072,0.0,0.0,0.0
DNK,Denmark,DNK_V1,20182.20830694151,269.64290457751315,7251.224410665709,0.0,19823.878341296935,20166.73689821917,0.0,13559.352919790217,92.4322084617034
DOM,Dominican Republic,DOM_V1,1491154.7651999034,72828.04540232338,13652.788609052051,1491154.7651999034,1338104.1279530947,1490123.2894526476,210704.46301754192,98921.92023487027,795.0109377237804
ECU,Ecuador,ECU_V1,401257.1368521922,356119.46289499965,2750.96708954086,0.0,303727.8754549319,400521.83606280177,7.177436463655356,137756.06356919705,28458.32708769652
ERI,Eritrea,ERI_V1,938123.2537840288,10592.033090148823,153.3889886026289,0.0,461291.1111126482,938081.3187671583,728780.3901848197,34326.75230604515,841300.86464869
EST,Estonia,EST_V1,6580.693758639683,1538.3420730634336,29.145311821560014,0.0,6369.751483506236,6578.9855146795335,0.0,5577.311211067498,0.020955000000867585
FJI,Fiji,FJI_V1,64001.289100444556,0.0,19831.603751510138,64001.289100444556,47349.87949420218,63998.46541411634,0.0,1429.8088945158117,0.0
FSM,Micronesia (Federated States of),FSM_V1,33007.547867793655,0.0,63.29158519536828,33007.547867793655,33007.547867793655,33007.4718639008,0.0,0.0,0.0
GAB,Gabon,GAB_V1,28379.335552669298,26669.116120873972,30.376101382222828,0.0,27095.434694676827,28378.438766694795,0.0,3316.6186812892556,0.0
GBR,United Kingdom of Great Britain & Northern Ireland,GBR_V1,787019.96726284,148481.04437928222,69284.82362435201,700844.1187334917,634339.3935208559,733856.405369827,0.0,116861.30080661002,699.8427507486293
GEO,Georgia,GEO_V1,17725.857340781426,12858.35756799387,2937.4937730309575,0.0,10968.210683533038,17173.246134170666,475.7667883053641,9356.223424133013,99.42812587816414
GHA,Ghana,GHA_V1,7189300.969060904,331853.6116676739,5391.382928008799,0.0,6296361.8090485465,7149656.65764973,6832246.907917149,2672864.023049115,8014.558095791943
GIN,Guinea,GIN_V1,3595703.7305228096,120480.3082768312,10236.133726226071,0.0,2253817.132885553,3280619.2228889093,3151026.764078639,3154725.5939149754,22978.44127840258
GMB,Gambia,GMB_V1,749622.3896027949,44856.24994589599,1279.3849527930513,0.0,735720.9268494693,682794.3912090478,738692.9941769863,241269.37836689595,1382.9972715097024
GNB,Guinea-Bissau,GNB_V1,544635.8583342022,18763.175799053704,749.136173931933,0.0,398664.229622007,538940.8618560096,530331.4959022455,264353.75633736915,1629.779532916844
GNQ,Equatorial Guinea,GNQ_V1,28033.20828154999,28033.20828154999,176.64635407924652,0.0,27009.966948124944,28033.20828154999,0.0,46.33202511072159,822.5097122192383
GRC,Greece,GRC_V1,162662.4735309074,14362.030108127841,2473.9692664783865,0.0,120343.00218957524,146481.69222688267,114941.57055237688,104412.85152351778,887.2543335119371
GRD,Grenada,GRD_V1,21170.779776770753,0.0,81.532227894021,21170.779776770753,21170.779776770753,21170.779776770753,0.0,0.0,0.0
GTM,Guatemala,GTM_V1,1247511.7527620257,67611.67102211791,1038.0389379426033,1059058.34717432,863673.397807891,1246770.0467138486,372746.8273346017,502541.8404957661,1.2632020115852356
GUY,Guyana,GUY_V1,125552.53981246364,111433.78695507484,11334.176266541152,18277.42195780592,109164.18428859404,123057.34459450848,13287.969676330309,5442.286780671278,0.031488001346588135
HND,Honduras,HND_V1,1999648.8865228894,200011.89222510374,3770.4352269577157,1999648.8865228894,1364408.8613870183,1993667.3586579247,599646.9850918798,470347.11138290004,72.83921972209332
HRV,Croatia,HRV_V1,60828.78212224521,40455.32655589168,659.9578303836208,0.0,60777.84046934138,59870.17299342345,0.0,23471.356318317266,12.000852057244629
HTI,Haiti,HTI_V1,2665533.3244413855,29673.260446703935,6872.527223255239,2665533.3244413855,2483807.6382817747,2665523.5437073233,146492.87560053178,39188.394436821196,11783.196320952446
HUN,Hungary,HUN_V1,89583.47481059733,73408.07073870147,0.0,0.0,89515.30395743654,87329.42855723292,0.0,21392.90234129013,67.6768077055458
IRL,Ireland,IRL_V1,12867.489450076853,6224.63363982605,4573.74341187062,12867.489450076853,4267.329465269354,5864.489114010386,0.0,5126.162834045358,1.7623579416204902
ISL,Iceland,ISL_V1,9.460465989424847,9.35172398982104,9.11693799297791,0.0,4.763347003143281,4.656451982795261,0.0,0.4840499982237816,0.44951200019568205
ISR,Israel,ISR_V1,588000.4121365784,2582.129536146604,21.94958682028102,0.0,464643.86370276444,587985.6078037292,404505.8790344673,217345.46242748768,144421.91306623712
