ISO3,name,ucode,pop_exposed
ATA,Antarctica,ATA_V1,0.0
GRL,Greenland,GRL_V1,0.0
AFG,Afghanistan,AFG_V1,1.0885824784937223E7
AGO,Angola,AGO_V1,2712698.278441186
ARG,Argentina,ARG_V1,520760.4120842938
AUS,Australia,AUS_V1,228562.32319012366
BOL,Bolivia (Plurinational State of),BOL_V1,719601.0822793263
BRA,Brazil,BRA_V1,3812102.6378988973
BWA,Botswana,BWA_V1,173794.21088668323
CAF,Central African Republic,CAF_V1,2829285.657647072
CAN,Canada,CAN_V1,10992.410099062145
CHL,Chile,CHL_V1,2665.938346693307
CHN,China,CHN_V1,5.2007279373822E7
CIV,Côte d'Ivoire,CIV_V1,4913818.309840151
CMR,Cameroon,CMR_V1,4247560.880477385
COD,Democratic Republic of the Congo,COD_V1,1.4199997651515651E7
COG,Congo,COG_V1,281441.0520136981
COL,Colombia,COL_V1,1449863.7006944532
DEU,Germany,DEU_V1,3503.610392553118
DZA,Algeria,DZA_V1,2733945.7951688645
EGY,Egypt,EGY_V1,1.2700814310946092E7
ESP,Spain,ESP_V1,1650216.517704614
ETH,Ethiopia,ETH_V1,6793267.166126637
FIN,Finland,FIN_V1,2.184448656773505
FRA,France,FRA_V1,28397.739125349253
IDN,Indonesia,IDN_V1,2450239.1689603734
IND,India,IND_V1,1.5188306001532635E8
IRN,Iran (Islamic Republic of),IRN_V1,2728674.8256156924
IRQ,Iraq,IRQ_V1,7070542.849407969
ITA,Italy,ITA_V1,45188.20572170576
JPN,Japan,JPN_V1,1405978.3811614444
KAZ,Kazakhstan,KAZ_V1,436270.0020878156
KEN,Kenya,KEN_V1,2746630.725741781
LBY,Libya,LBY_V1,433493.7504960952
MAR,Morocco,MAR_V1,6398243.319036574
MDG,Madagascar,MDG_V1,4400584.136798638
MEX,Mexico,MEX_V1,2890950.526392425
MLI,Mali,MLI_V1,1.091284353838652E7
MMR,Myanmar,MMR_V1,1.1393030546513421E7
MNG,Mongolia,MNG_V1,1601.6903531011512
MOZ,Mozambique,MOZ_V1,9711274.272977557
MRT,Mauritania,MRT_V1,1366425.414873313
MYS,Malaysia,MYS_V1,80491.41684838741
NAM,Namibia,NAM_V1,379554.76339145045
NER,Niger,NER_V1,1.2915152235188896E7
NGA,Nigeria,NGA_V1,8.721961902643228E7
NOR,Norway,NOR_V1,10.515035172006774
OMN,Oman,OMN_V1,317053.1748313233
PAK,Pakistan,PAK_V1,4.97971976987718E7
PER,Peru,PER_V1,376059.81239218154
PNG,Papua New Guinea,PNG_V1,125173.44365863339
POL,Poland,POL_V1,5436.763433201073
PRY,Paraguay,PRY_V1,199564.8244540303
RUS,Russian Federation,RUS_V1,108134.50665832602
SAU,Saudi Arabia,SAU_V1,714798.9136413826
SDN,Sudan,SDN_V1,2.0378038900805403E7
SOM,Somalia,SOM_V1,5014356.019126152
SSD,South Sudan,SSD_V1,5229902.257562402
SWE,Sweden,SWE_V1,127.37355237302913
TCD,Chad,TCD_V1,7920056.305014992
THA,Thailand,THA_V1,5984820.212340842
TKM,Turkmenistan,TKM_V1,1166931.6156760068
TUR,Republic of Türkiye,TUR_V1,1183423.572123129
TZA,United Republic of Tanzania,TZA_V1,2674560.6154542533
UKR,Ukraine,UKR_V1,11600.002429610293
USA,United States of America,USA_V1,3840182.6199278124
UZB,Uzbekistan,UZB_V1,1287676.6804283361
VEN,Venezuela,VEN_V1,3461089.021852901
VNM,Viet Nam,VNM_V1,1.569012695527623E7
YEM,Yemen,YEM_V1,3682675.94553362
ZAF,South Africa,ZAF_V1,949403.4209650685
ZMB,Zambia,ZMB_V1,1695756.3673732805
ZWE,Zimbabwe,ZWE_V1,2154429.729523754
AIA,Anguilla,AIA_V1,14.955985545520397
ESH,Western Sahara,ESH_V1,39136.81473165669
PYF,French Polynesia,PYF_V1,0.0
PYF,Clipperton Island,PYF1_V1,0.0
NCL,New Caledonia,NCL_V1,1377.9638103219245
BMU,Bermuda,BMU_V1,268.5364151291987
GIB,Gibraltar,GIB_V1,0.0
VGB,British Virgin Islands,VGB_V1,0.0
CYM,Cayman Islands,CYM_V1,198.3434702361916
MSR,Montserrat,MSR_V1,0.0
PCN,Pitcairn,PCN_V1,0.0
SHN,Saint Helena (Ascencion),SHN1_V1,0.0
SHN,Saint Helena (Gough),SHN3_V1,0.0
SHN,Saint Helena (Tristan da Cunha),SHN2_V1,0.0
SHN,Saint Helena,SHN_V1,0.0
TKL,Tokelau,TKL_V1,0.0
TCA,Turks and Caicos Islands,TCA_V1,253.67293001208822
ASM,American Samoa (USA),ASM_V1,0.0
GUM,Guam (USA),GUM_V1,0.0
VIR,United States Virgin Islands (USA),VIR_V1,14.570969459976927
EGY,Bi'r Tawīl,EGY1_V1,0.0
xAP,Arunachal Pradesh,xAP_V1,2326.6898164970908
xSK,Senkaku Islands,xSK_V1,0.0
xRI,Kuril Islands,xRI_V1,0.0
SDN,Hala'ib Triangle,SDN1_V1,0.35357800126075745
SSD,Ilemi Triangle,SSD1_V1,2363.2530590960973
xAB,Abyei,xAB_V1,76529.05588913454
xAC,Aksai Chin,xAC_V1,0.0
xJK,Jammu and Kashmir,xJK_V1,89977.4378522394
xJL,Sovereignty unsettled,xJL_V1,0.0
xPI,Paracel Islands,xPI_V1,0.0
xSI,Spratly Islands,xSI_V1,0.0
xSR,Scarborough Reef,xSR_V1,0.0
xxx,China/India,xxx_V1,0.0
MAC,Macao,MAC_V1,0.0
HKG,Hong Kong,HKG_V1,3023.7708070717063
TWN,Taiwan,TWN_V1,58493.01072745517
ALB,Albania,ALB_V1,12711.586664748447
AND,Andorra,AND_V1,0.0
ARE,United Arab Emirates,ARE_V1,238484.96507937193
ARM,Armenia,ARM_V1,2187.746439594297
ATG,Antigua and Barbuda,ATG_V1,90.74891633499122
AUT,Austria,AUT_V1,668.899204794532
AZE,Azerbaijan,AZE_V1,95075.77693703046
BDI,Burundi,BDI_V1,115967.61846101462
BEL,Belgium,BEL_V1,7304.17399303606
BEN,Benin,BEN_V1,4207010.040135317
BFA,Burkina Faso,BFA_V1,1.0297606195569726E7
BGD,Bangladesh,BGD_V1,2.940097772005722E7
BGR,Bulgaria,BGR_V1,927.0203830436797
BHR,Bahrain,BHR_V1,71.7232790291017
BHS,Bahamas,BHS_V1,2771.9635414839736
BIH,Bosnia and Herzegovina,BIH_V1,1081.9054137217763
BLR,Belarus,BLR_V1,3535.0889707564647
BLZ,Belize,BLZ_V1,8325.780614468882
BRB,Barbados,BRB_V1,0.0
BRN,Brunei Darussalam,BRN_V1,3.2508899569511414
BTN,Bhutan,BTN_V1,0.0
CHE,Switzerland,CHE_V1,958.1452663028613
COM,Comoros,COM_V1,1951.5376215504346
CPV,Cape Verde,CPV_V1,16089.982293062643
CRI,Costa Rica,CRI_V1,7048.247204511104
CUB,Cuba,CUB_V1,329638.49833756674
CYP,Cyprus,CYP_V1,16776.553378849756
CZE,Czechia,CZE_V1,34.9373222444991
DJI,Djibouti,DJI_V1,135835.07755529758
DMA,Dominica,DMA_V1,0.0
DNK,Denmark,DNK_V1,614.3798141672902
DOM,Dominican Republic,DOM_V1,159048.02107780892
ECU,Ecuador,ECU_V1,4581.713629561542
ERI,Eritrea,ERI_V1,786924.0530895152
EST,Estonia,EST_V1,351.4752732192137
FJI,Fiji,FJI_V1,283.6044669537129
FSM,Micronesia (Federated States of),FSM_V1,0.0
GAB,Gabon,GAB_V1,26041.561550348233
GBR,United Kingdom of Great Britain & Northern Ireland,GBR_V1,24508.58409303056
GEO,Georgia,GEO_V1,1230.6399778995992
GHA,Ghana,GHA_V1,6590010.204872063
GIN,Guinea,GIN_V1,3386943.69231163
GMB,Gambia,GMB_V1,466390.9911958311
GNB,Guinea-Bissau,GNB_V1,376718.41493836604
GNQ,Equatorial Guinea,GNQ_V1,23691.462487134515
GRC,Greece,GRC_V1,23609.34699321224
GRD,Grenada,GRD_V1,28.8565687131648
GTM,Guatemala,GTM_V1,633860.0166953818
GUY,Guyana,GUY_V1,106308.3783804403
HND,Honduras,HND_V1,751077.6978100816
HRV,Croatia,HRV_V1,2516.4877127895497
HTI,Haiti,HTI_V1,1599698.8196922597
HUN,Hungary,HUN_V1,5008.232473188767
IRL,Ireland,IRL_V1,68.1358103863443
ISL,Iceland,ISL_V1,0.0
ISR,Israel,ISR_V1,79781.030085923
JAM,Jamaica,JAM_V1,28293.094485290952
JOR,Jordan,JOR_V1,90010.98505951765
KGZ,Kyrgyzstan,KGZ_V1,3787.389174285856
KHM,Cambodia,KHM_V1,6003842.271410804
KIR,Kiribati,KIR_V1,0.0
KNA,Saint Kitts and Nevis,KNA_V1,1.2291364644672358
KOR,Republic of Korea,KOR_V1,38300.9224835435
KWT,Kuwait,KWT_V1,52467.59734813576
LAO,Lao People's Democratic Republic,LAO_V1,1763699.8329573884
LBN,Lebanon,LBN_V1,318.7821152291059
LBR,Liberia,LBR_V1,100553.9629167389
LCA,Saint Lucia,LCA_V1,0.0
LIE,Liechtenstein,LIE_V1,0.0
LKA,Sri Lanka,LKA_V1,98925.90668291603
LSO,Lesotho,LSO_V1,647.92410338246
LTU,Lithuania,LTU_V1,73.13833656121986
LUX,Luxembourg,LUX_V1,0.0
LVA,Latvia,LVA_V1,1866.0717620848532
MCO,Monaco,MCO_V1,0.0
MDA,Moldova,MDA_V1,1144.5635319538378
MDV,Maldives,MDV_V1,0.0
MHL,Marshall Islands,MHL_V1,0.0
MKD,North Macedonia,MKD_V1,2940.7885986143156
MLT,Malta,MLT_V1,0.0
MNE,Montenegro,MNE_V1,34.71054896295947
MUS,Mauritius,MUS_V1,18056.83242971264
MWI,Malawi,MWI_V1,383171.5016273839
NIC,Nicaragua,NIC_V1,621744.6563293606
NLD,Netherlands,NLD_V1,165346.18152785263
NPL,Nepal,NPL_V1,229114.05124143665
NRU,Nauru,NRU_V1,0.0
NZL,New Zealand,NZL_V1,196.85386352625468
PAN,Panama,PAN_V1,2360.4426965347893
PHL,Philippines,PHL_V1,1124654.4938292438
PLW,Palau,PLW_V1,0.0
PRK,Democratic People's Republic of Korea,PRK_V1,216570.2443135071
PRT,Portugal,PRT_V1,218508.00951814736
PSE,State of Palestine,PSE_V1,1843.3570403529118
QAT,Qatar,QAT_V1,3045.1583650680186
ROU,Romania,ROU_V1,4929.562754883854
RWA,Rwanda,RWA_V1,108545.06497822657
SEN,Senegal,SEN_V1,2280452.5847761226
SGP,Singapore,SGP_V1,0.0
SLB,Solomon Islands,SLB_V1,85092.56399393397
SLE,Sierra Leone,SLE_V1,1973566.3735555825
SLV,El Salvador,SLV_V1,251503.62138112955
SMR,San Marino,SMR_V1,0.0
SRB,Serbia,SRB_V1,3921.210339750692
STP,Sao Tome and Principe,STP_V1,0.0
SUR,Suriname,SUR_V1,53731.15058718098
SVK,Slovakia,SVK_V1,803.3476055415584
SVN,Slovenia,SVN_V1,98.72349939425476
SWZ,Eswatini,SWZ_V1,86394.33513707534
SYC,Seychelles,SYC_V1,0.0
SYR,Syrian Arab Republic,SYR_V1,2213599.258563042
TGO,Togo,TGO_V1,2159594.2091354076
TJK,Tajikistan,TJK_V1,166986.47275806442
TLS,Timor-Leste,TLS_V1,77623.5011535284
TON,Tonga,TON_V1,0.0
TTO,Trinidad and Tobago,TTO_V1,6895.425028874812
TUN,Tunisia,TUN_V1,336811.39320462587
TUV,Tuvalu,TUV_V1,0.0
UGA,Uganda,UGA_V1,3215646.379165707
URY,Uruguay,URY_V1,1335.610305494769
VAT,Holy See,VAT_V1,0.0
VCT,Saint Vincent and the Grenadines,VCT_V1,6.38465767239823
VUT,Vanuatu,VUT_V1,3361.0733386443967
WSM,Samoa,WSM_V1,0.0
AUS,Ashmore and Cartier Islands,AUS1_V1,0.0
CXR,Christmas Island,CXR_V1,0.0
CCK,Cocos (Keeling) Islands,CCK_V1,0.0
NFK,Norfolk Island,NFK_V1,0.0
FRO,Faroe Islands,FRO_V1,0.0
ESP,Canary Islands,ESP1_V1,26083.67893916425
ALA,Åland Islands,ALA_V1,0.0
ATF,Bassas da India,ATF1_V1,0.0
