ISO3,name,ucode,pop_exposed
ATA,Antarctica,ATA_V1,0.0
GRL,Greenland,GRL_V1,0.0
AFG,Afghanistan,AFG_V1,2.052211575413363E7
AGO,Angola,AGO_V1,1.781823488503879E7
ARG,Argentina,ARG_V1,6867164.90244916
AUS,Australia,AUS_V1,2164552.98170134
BOL,Bolivia (Plurinational State of),BOL_V1,3026795.760198637
BRA,Brazil,BRA_V1,2.2530489182317488E7
BWA,Botswana,BWA_V1,907521.7318074111
CAF,Central African Republic,CAF_V1,2976182.914921819
CAN,Canada,CAN_V1,3312254.6300462717
CHL,Chile,CHL_V1,643780.5414102803
CHN,China,CHN_V1,2.1690392987398E8
CIV,Côte d'Ivoire,CIV_V1,1.466597122871403E7
CMR,Cameroon,CMR_V1,1.3290334761513174E7
COD,Democratic Republic of the Congo,COD_V1,5.234603764841108E7
COG,Congo,COG_V1,2502220.4020458227
COL,Colombia,COL_V1,9599561.45177369
DEU,Germany,DEU_V1,4936232.423542352
DZA,Algeria,DZA_V1,1.4205854047905013E7
EGY,Egypt,EGY_V1,3.985775030241016E7
ESP,Spain,ESP_V1,5603574.783290335
ETH,Ethiopia,ETH_V1,5.63879291451868E7
FIN,Finland,FIN_V1,69577.36188062378
FRA,France,FRA_V1,6243005.004016781
IDN,Indonesia,IDN_V1,3.809803157166191E7
IND,India,IND_V1,4.1640150341549945E8
IRN,Iran (Islamic Republic of),IRN_V1,1.943865801277045E7
IRQ,Iraq,IRQ_V1,1.970321192725462E7
ITA,Italy,ITA_V1,5985921.028078752
JPN,Japan,JPN_V1,1.2479750359255753E7
KAZ,Kazakhstan,KAZ_V1,4966048.389670558
KEN,Kenya,KEN_V1,2.2998916984065928E7
LBY,Libya,LBY_V1,2109537.923600655
MAR,Morocco,MAR_V1,1.1226474143351207E7
MDG,Madagascar,MDG_V1,1.3915354906832771E7
MEX,Mexico,MEX_V1,2.3942146235610615E7
MLI,Mali,MLI_V1,1.2879655662844306E7
MMR,Myanmar,MMR_V1,1.515767550821463E7
MNG,Mongolia,MNG_V1,311642.14935928537
MOZ,Mozambique,MOZ_V1,1.6764832298262835E7
MRT,Mauritania,MRT_V1,2201626.841144576
MYS,Malaysia,MYS_V1,2040329.538643323
NAM,Namibia,NAM_V1,1140934.3353637543
NER,Niger,NER_V1,1.43273667950443E7
NGA,Nigeria,NGA_V1,1.0967062277879782E8
NOR,Norway,NOR_V1,172241.22911380802
OMN,Oman,OMN_V1,1198098.9791829425
PAK,Pakistan,PAK_V1,1.0583657779966788E8
PER,Peru,PER_V1,5691644.713876087
PNG,Papua New Guinea,PNG_V1,1233186.5040836027
POL,Poland,POL_V1,3235669.278625671
PRY,Paraguay,PRY_V1,2009928.8972522733
RUS,Russian Federation,RUS_V1,1.3367774145131072E7
SAU,Saudi Arabia,SAU_V1,8783029.974557433
SDN,Sudan,SDN_V1,2.3435525362692244E7
SOM,Somalia,SOM_V1,8789686.349068685
SSD,South Sudan,SSD_V1,5582556.5387121355
SWE,Sweden,SWE_V1,319372.6288413539
TCD,Chad,TCD_V1,1.0581481258574128E7
THA,Thailand,THA_V1,1.2370086515001103E7
TKM,Turkmenistan,TKM_V1,2720031.0958772646
TUR,Republic of Türkiye,TUR_V1,1.4801558796070714E7
TZA,United Republic of Tanzania,TZA_V1,3.2109687551749997E7
UKR,Ukraine,UKR_V1,4185653.40373351
USA,United States of America,USA_V1,5.0177655498518854E7
UZB,Uzbekistan,UZB_V1,1.1570745905732114E7
VEN,Venezuela,VEN_V1,8482357.05141241
VNM,Viet Nam,VNM_V1,2.6041348840494476E7
YEM,Yemen,YEM_V1,1.586199891318689E7
ZAF,South Africa,ZAF_V1,1.0540845453662567E7
ZMB,Zambia,ZMB_V1,1.0148272498243257E7
ZWE,Zimbabwe,ZWE_V1,7815644.666151958
AIA,Anguilla,AIA_V1,3107.597932745628
ESH,Western Sahara,ESH_V1,134976.22810012108
PYF,French Polynesia,PYF_V1,1584.609120092205
PYF,Clipperton Island,PYF1_V1,0.0
NCL,New Caledonia,NCL_V1,44337.55583442477
BMU,Bermuda,BMU_V1,10747.096570240634
GIB,Gibraltar,GIB_V1,52.13620390611536
VGB,British Virgin Islands,VGB_V1,7298.016267310233
CYM,Cayman Islands,CYM_V1,12695.256783638291
MSR,Montserrat,MSR_V1,883.8331033419202
PCN,Pitcairn,PCN_V1,1.6898160055279732
SHN,Saint Helena (Ascencion),SHN1_V1,0.0
SHN,Saint Helena (Gough),SHN3_V1,0.0
SHN,Saint Helena (Tristan da Cunha),SHN2_V1,0.0
SHN,Saint Helena,SHN_V1,0.0
TKL,Tokelau,TKL_V1,787.1627872632685
TCA,Turks and Caicos Islands,TCA_V1,8993.785235126657
ASM,American Samoa (USA),ASM_V1,0.0
GUM,Guam (USA),GUM_V1,3531.9084452199963
VIR,United States Virgin Islands (USA),VIR_V1,17109.020676481756
EGY,Bi'r Tawīl,EGY1_V1,250.06046407669783
xAP,Arunachal Pradesh,xAP_V1,172592.73421298777
xSK,Senkaku Islands,xSK_V1,0.0
xRI,Kuril Islands,xRI_V1,287.4171219782189
SDN,Hala'ib Triangle,SDN1_V1,4503.467961255235
SSD,Ilemi Triangle,SSD1_V1,2454.324871316015
xAB,Abyei,xAB_V1,81844.50318652064
xAC,Aksai Chin,xAC_V1,352.5960503252552
xJK,Jammu and Kashmir,xJK_V1,3336028.774625049
xJL,Sovereignty unsettled,xJL_V1,7593.712048070808
xPI,Paracel Islands,xPI_V1,0.0
xSI,Spratly Islands,xSI_V1,0.0
xSR,Scarborough Reef,xSR_V1,0.0
xxx,China/India,xxx_V1,505.1270098489289
MAC,Macao,MAC_V1,10214.463602974833
HKG,Hong Kong,HKG_V1,586628.8297461779
TWN,Taiwan,TWN_V1,2787074.3136505447
ALB,Albania,ALB_V1,385611.6927629768
AND,Andorra,AND_V1,6382.135960494563
ARE,United Arab Emirates,ARE_V1,1837499.0674678015
ARM,Armenia,ARM_V1,365285.65375411126
ATG,Antigua and Barbuda,ATG_V1,19809.083135973615
AUT,Austria,AUT_V1,792006.2956209932
AZE,Azerbaijan,AZE_V1,1613685.573004588
BDI,Burundi,BDI_V1,6727010.2742933985
BEL,Belgium,BEL_V1,796993.123271371
BEN,Benin,BEN_V1,6797278.099017939
BFA,Burkina Faso,BFA_V1,1.1452981286030844E7
BGD,Bangladesh,BGD_V1,5.846950511721668E7
BGR,Bulgaria,BGR_V1,765589.3711158459
BHR,Bahrain,BHR_V1,149846.24369454643
BHS,Bahamas,BHS_V1,82392.55860184383
BIH,Bosnia and Herzegovina,BIH_V1,393134.74622067413
BLR,Belarus,BLR_V1,1057331.9134047108
BLZ,Belize,BLZ_V1,106791.81593055675
BRB,Barbados,BRB_V1,48190.38105191509
BRN,Brunei Darussalam,BRN_V1,22396.602191655315
BTN,Bhutan,BTN_V1,12887.244021729855
CHE,Switzerland,CHE_V1,849742.4765615311
COM,Comoros,COM_V1,371354.386304829
CPV,Cape Verde,CPV_V1,135395.70879548177
CRI,Costa Rica,CRI_V1,626709.4766431864
CUB,Cuba,CUB_V1,2008664.4620649035
CYP,Cyprus,CYP_V1,163319.60797581653
CZE,Czechia,CZE_V1,1752768.2034072645
DJI,Djibouti,DJI_V1,205888.04495345417
DMA,Dominica,DMA_V1,10698.825444662147
DNK,Denmark,DNK_V1,483827.6578335607
DOM,Dominican Republic,DOM_V1,3446466.6082601827
ECU,Ecuador,ECU_V1,1282189.9953162477
ERI,Eritrea,ERI_V1,1553804.7625994894
EST,Estonia,EST_V1,65059.42271439968
FJI,Fiji,FJI_V1,228618.18662500873
FSM,Micronesia (Federated States of),FSM_V1,33007.547867793655
GAB,Gabon,GAB_V1,797665.4262913306
GBR,United Kingdom of Great Britain & Northern Ireland,GBR_V1,4291188.58461369
GEO,Georgia,GEO_V1,368664.038296101
GHA,Ghana,GHA_V1,1.3612124987382794E7
GIN,Guinea,GIN_V1,6860659.325782835
GMB,Gambia,GMB_V1,1240138.7435208987
GNB,Guinea-Bissau,GNB_V1,903314.1444743027
GNQ,Equatorial Guinea,GNQ_V1,698947.7653419125
GRC,Greece,GRC_V1,720299.2822168627
GRD,Grenada,GRD_V1,23862.7000458329
GTM,Guatemala,GTM_V1,3667702.6200178848
GUY,Guyana,GUY_V1,273785.0403887211
HND,Honduras,HND_V1,3919624.0743207727
HRV,Croatia,HRV_V1,461520.17655286106
HTI,Haiti,HTI_V1,4355477.597138563
HUN,Hungary,HUN_V1,1279552.617384307
IRL,Ireland,IRL_V1,173678.82141731385
ISL,Iceland,ISL_V1,172.50761291128646
ISR,Israel,ISR_V1,1290075.2656274654
JAM,Jamaica,JAM_V1,656099.4213020625
JOR,Jordan,JOR_V1,2611340.9029468773
KGZ,Kyrgyzstan,KGZ_V1,822618.0552384956
KHM,Cambodia,KHM_V1,6208432.962492022
KIR,Kiribati,KIR_V1,11359.785601652662
KNA,Saint Kitts and Nevis,KNA_V1,8836.093547747436
KOR,Republic of Korea,KOR_V1,2669006.380013471
KWT,Kuwait,KWT_V1,642793.7243750556
LAO,Lao People's Democratic Republic,LAO_V1,2791014.0282438155
LBN,Lebanon,LBN_V1,371085.84351389756
LBR,Liberia,LBR_V1,2134381.1852097693
LCA,Saint Lucia,LCA_V1,29383.37483802678
LIE,Liechtenstein,LIE_V1,2762.2018375009475
LKA,Sri Lanka,LKA_V1,5515383.295673061
LSO,Lesotho,LSO_V1,732334.9504966635
LTU,Lithuania,LTU_V1,295324.617445179
LUX,Luxembourg,LUX_V1,13141.835299007498
LVA,Latvia,LVA_V1,90852.44656990813
MCO,Monaco,MCO_V1,0.0
MDA,Moldova,MDA_V1,572104.4434266404
MDV,Maldives,MDV_V1,18264.06523633497
MHL,Marshall Islands,MHL_V1,11546.456646905865
MKD,North Macedonia,MKD_V1,301444.43538079923
MLT,Malta,MLT_V1,26460.994366417814
MNE,Montenegro,MNE_V1,54484.35476586439
MUS,Mauritius,MUS_V1,192265.7849302453
MWI,Malawi,MWI_V1,9599562.498278288
NIC,Nicaragua,NIC_V1,2342711.0182498903
NLD,Netherlands,NLD_V1,1853587.2759508737
NPL,Nepal,NPL_V1,5480775.057180583
NRU,Nauru,NRU_V1,0.0
NZL,New Zealand,NZL_V1,593475.5184911686
PAN,Panama,PAN_V1,351269.22900152585
PHL,Philippines,PHL_V1,2.5197700887132645E7
PLW,Palau,PLW_V1,3312.464545656024
PRK,Democratic People's Republic of Korea,PRK_V1,4831829.278270059
PRT,Portugal,PRT_V1,1159088.2083388774
PSE,State of Palestine,PSE_V1,647477.3236133612
QAT,Qatar,QAT_V1,324994.50596817164
ROU,Romania,ROU_V1,3079244.4146366166
RWA,Rwanda,RWA_V1,5663028.831108149
SEN,Senegal,SEN_V1,7098459.42963961
SGP,Singapore,SGP_V1,21102.21880903469
SLB,Solomon Islands,SLB_V1,328733.73616997333
SLE,Sierra Leone,SLE_V1,3655898.2444168725
SLV,El Salvador,SLV_V1,1196961.6454586175
SMR,San Marino,SMR_V1,5134.854386489199
SRB,Serbia,SRB_V1,832663.0433721809
STP,Sao Tome and Principe,STP_V1,84100.36118700239
SUR,Suriname,SUR_V1,183516.89877268186
SVK,Slovakia,SVK_V1,618953.2906032366
SVN,Slovenia,SVN_V1,265802.1665490429
SWZ,Eswatini,SWZ_V1,383323.3704822256
SYC,Seychelles,SYC_V1,1259.7805610094838
SYR,Syrian Arab Republic,SYR_V1,8375465.468089998
TGO,Togo,TGO_V1,4208928.110379458
TJK,Tajikistan,TJK_V1,3412894.7869219743
TLS,Timor-Leste,TLS_V1,565259.9994649849
TON,Tonga,TON_V1,10567.616387358888
TTO,Trinidad and Tobago,TTO_V1,320120.0872604023
TUN,Tunisia,TUN_V1,2671174.863130922
TUV,Tuvalu,TUV_V1,717.3127125457816
UGA,Uganda,UGA_V1,2.4874851355914075E7
URY,Uruguay,URY_V1,370928.1138060812
VAT,Holy See,VAT_V1,0.0
VCT,Saint Vincent and the Grenadines,VCT_V1,27556.62003608858
VUT,Vanuatu,VUT_V1,137283.45724572203
WSM,Samoa,WSM_V1,33080.124453659606
