iso3,iso3_wfp,wfp_id,adm0_name,type,hazard,child_population_exposed,child_population_total,population_total
ROU,ROU,203,Romania,State,fire_FRP_nasa_2001-2024,77050.35403882756,3678752.774545541,19060418.468438007
KWT,KWT,137,Kuwait,State,fire_FRP_nasa_2001-2024,24876.443288728595,1065069.932155687,4806398.575371386
OMN,OMN,187,Oman,State,fire_FRP_nasa_2001-2024,38389.65945788349,1456456.2483514308,5085011.080962791
BHR,BHR,21,Bahrain,State,fire_FRP_nasa_2001-2024,0.0,294136.04234694474,1274280.3945162487
ARE,ARE,255,United Arab Emirates,State,fire_FRP_nasa_2001-2024,46541.92977914716,2017226.7084702775,10543474.588907082
QAT,QAT,201,Qatar,State,fire_FRP_nasa_2001-2024,914.4482855445758,525144.2110599988,3008583.4686393905
PAK,PAK,188,Pakistan,State,fire_FRP_nasa_2001-2024,1337699.4972616497,107859795.79446094,248770628.08991215
IRN,IRN,117,Iran (Islamic Republic of),State,fire_FRP_nasa_2001-2024,415680.761696143,24315760.858268265,90510901.1693366
IRQ,IRQ,118,Iraq,State,fire_FRP_nasa_2001-2024,1805454.920505623,19718366.3495142,45596938.15782804
NPL,NPL,175,Nepal,State,fire_FRP_nasa_2001-2024,204939.47494452936,10224510.71822854,29560529.350814573
BTN,BTN,31,Bhutan,State,fire_FRP_nasa_2001-2024,18422.79547055004,208357.86893249143,789298.3287236916
LKA,LKA,231,Sri Lanka,State,fire_FRP_nasa_2001-2024,56893.80094748202,6184168.82043986,22721976.34778995
AFG,AFG,1,Afghanistan,State,fire_FRP_nasa_2001-2024,262302.5655212233,20936240.23302899,41994830.06975488
BGD,BGD,23,Bangladesh,State,fire_FRP_nasa_2001-2024,789577.1869429918,58885535.06426557,172244597.51491636
SJM,SJM,234,Svalbard and Jan Mayen Islands,Territory,fire_FRP_nasa_2001-2024,0.0,0.0,7.739739894880897
FRO,FRO,82,Faroe Islands,Territory,fire_FRP_nasa_2001-2024,0.0,10615.136152522731,45318.06391283055
ALA,ALA,1000,Åland Islands,Territory,fire_FRP_nasa_2001-2024,0.0,0.0,24356.800147148235
JEY,JEY,128,Jersey,Territory,fire_FRP_nasa_2001-2024,0.0,18067.60178644833,97117.64018362292
SPM,SPM,210,Saint Pierre et Miquelon,Territory,fire_FRP_nasa_2001-2024,0.0,1002.2698356302092,5160.521783569209
GGY,GGY,104,Guernsey,Territory,fire_FRP_nasa_2001-2024,0.0,10950.67750471385,61372.251372322986
IND,IND,115,India,State,fire_FRP_nasa_2001-2024,7544311.884899286,429033200.029715,1423251741.70589
IMN,IMN,120,Isle of Man,Territory,fire_FRP_nasa_2001-2024,0.0,14815.5585762533,81148.04656553558
GUM,GUM,101,Guam (USA),Non-Self Governing Territory,fire_FRP_nasa_2001-2024,0.0,50487.61089682401,162074.49419516211
ASM,ASM,5,American Samoa (USA),Non-Self Governing Territory,fire_FRP_nasa_2001-2024,0.0,14736.56941334131,43375.30869603411
NCL,NCL,178,New Caledonia,Non-Self Governing Territory,fire_FRP_nasa_2001-2024,7490.504332269083,65810.43454747007,253993.87692264805
CYM,CYM,48,Cayman Islands,Non-Self Governing Territory,fire_FRP_nasa_2001-2024,0.0,14226.035578423203,66843.62950955326
VIR,VIR,258,United States Virgin Islands (USA),Non-Self Governing Territory,fire_FRP_nasa_2001-2024,0.0,17127.11732145068,79596.85785826089
TKL,TKL,244,Tokelau,Non-Self Governing Territory,fire_FRP_nasa_2001-2024,0.0,786.5965596395358,2452.9999413534915
BMU,BMU,30,Bermuda,Non-Self Governing Territory,fire_FRP_nasa_2001-2024,0.0,10864.008378721916,55435.12237798182
PYF,PYF,87,French Polynesia,Non-Self Governing Territory,fire_FRP_nasa_2001-2024,30.665640920561323,59522.1315437512,234401.43575014835
MSR,MSR,168,Montserrat,Non-Self Governing Territory,fire_FRP_nasa_2001-2024,0.0,884.1378015468772,4043.19030483576
TCA,TCA,251,Turks and Caicos Islands,Non-Self Governing Territory,fire_FRP_nasa_2001-2024,0.0,9016.84975392375,41729.440228630105
VGB,VGB,39,British Virgin Islands,Non-Self Governing Territory,fire_FRP_nasa_2001-2024,0.0,7350.751071621346,35036.67130088174
AIA,AIA,9,Anguilla,Non-Self Governing Territory,fire_FRP_nasa_2001-2024,0.0,3104.9250468027253,13037.795331621564
xKI,xRI,136,Kuril Islands,Sovereignty unsettled,fire_FRP_nasa_2001-2024,113.7490540004801,3437.7847435544504,15357.129547545395
GRL,GRL,98,Greenland,Self Governing Territory,fire_FRP_nasa_2001-2024,0.0,6477.861334156774,27103.05289813479
ITA,ITA,122,Italy,State,fire_FRP_nasa_2001-2024,308732.451402551,8877330.152171064,58943117.40229861
KOR,KOR,202,Republic of Korea,State,fire_FRP_nasa_2001-2024,99589.61311255016,6794531.02298312,50911450.6384239
ISL,ISL,114,Iceland,State,fire_FRP_nasa_2001-2024,9.227450628454488,84347.2142932052,374741.9556888478
NZL,NZL,179,New Zealand,State,fire_FRP_nasa_2001-2024,34840.56550718505,1136877.348168047,5098976.532638796
BHS,BHS,20,Bahamas,State,fire_FRP_nasa_2001-2024,2022.8097318870364,89251.80199643958,378927.81558878673
JPN,JPN,126,Japan,State,fire_FRP_nasa_2001-2024,424694.8003108738,17219079.330445986,121051429.1856766
NRU,NRU,173,Nauru,State,fire_FRP_nasa_2001-2024,0.0,3406.779416942735,7921.69449452159
FSM,FSM,163,Micronesia (Federated States of),State,fire_FRP_nasa_2001-2024,0.0,0.0,97941.54496192724
MHL,MHL,157,Marshall Islands,State,fire_FRP_nasa_2001-2024,0.0,4940.814034338383,11478.30927858868
TON,TON,245,Tonga,State,fire_FRP_nasa_2001-2024,0.0,43568.60091921578,89068.38999731428
FJI,FJI,276,Fiji,State,fire_FRP_nasa_2001-2024,337.08019084254744,289761.7819723601,859967.3618934469
KIR,KIR,135,Kiribati,State,fire_FRP_nasa_2001-2024,0.0,42442.23362375012,49086.04440608444
TUV,TUV,252,Tuvalu,State,fire_FRP_nasa_2001-2024,0.0,998.5976547017752,3533.199331864501
VUT,VUT,277,Vanuatu,State,fire_FRP_nasa_2001-2024,681.1709565140161,142229.24766507288,279996.3260511341
PRK,PRK,67,Democratic People's Republic of Korea,State,fire_FRP_nasa_2001-2024,276201.43205327337,5905029.125498954,26240557.4532485
WSM,WSM,212,Samoa,State,fire_FRP_nasa_2001-2024,13278.841196265816,95989.66366682095,197947.25277579777
SLB,SLB,225,Solomon Islands,State,fire_FRP_nasa_2001-2024,0.0,347056.32678090845,698114.1746712417
PNG,PNG,274,Papua New Guinea,State,fire_FRP_nasa_2001-2024,46402.52067783254,3784556.7138175145,9664712.229215853
BLZ,BLZ,28,Belize,State,fire_FRP_nasa_2001-2024,7197.34000772598,133069.7094601211,401366.1072143414
MNG,MNG,167,Mongolia,State,fire_FRP_nasa_2001-2024,24588.188077581897,1285223.0779458687,3455708.699375357
VCT,VCT,211,Saint Vincent and the Grenadines,State,fire_FRP_nasa_2001-2024,0.0,27454.8295758976,98139.14191913264
CRI,CRI,61,Costa Rica,State,fire_FRP_nasa_2001-2024,22157.21197594477,1190931.6569921405,5096308.190925651
GRD,GRD,99,Grenada,State,fire_FRP_nasa_2001-2024,0.0,26648.719983237235,104366.48553840266
ATG,ATG,11,Antigua and Barbuda,State,fire_FRP_nasa_2001-2024,0.0,20569.271483340275,89652.8596302089
DMA,DMA,289,Dominica,State,fire_FRP_nasa_2001-2024,0.0,14420.200667460073,58267.29752087525
LCA,LCA,209,Saint Lucia,State,fire_FRP_nasa_2001-2024,0.0,38338.36273994656,171217.2104855422
HTI,HTI,108,Haiti,State,fire_FRP_nasa_2001-2024,27924.43588117668,4362415.70197894,11552620.71120642
DOM,DOM,72,Dominican Republic,State,fire_FRP_nasa_2001-2024,67712.14692418704,3629113.0499981567,11264063.963632444
SUR,SUR,233,Suriname,State,fire_FRP_nasa_2001-2024,489.82211088901386,195174.7868469686,630534.8647935134
BRB,BRB,24,Barbados,State,fire_FRP_nasa_2001-2024,0.0,59742.54534643552,272323.4140351333
GUY,GUY,107,Guyana,State,fire_FRP_nasa_2001-2024,2471.396861777699,281354.32972681616,806544.3934990016
PAN,PAN,191,Panama,State,fire_FRP_nasa_2001-2024,20334.618270027568,1342373.928328629,4420205.478429331
JAM,JAM,123,Jamaica,State,fire_FRP_nasa_2001-2024,26201.599788336396,665277.5990275983,2795829.7441987377
KNA,KNA,208,Saint Kitts and Nevis,State,fire_FRP_nasa_2001-2024,0.0,10377.264526423878,42606.217441125
SLV,SLV,75,El Salvador,State,fire_FRP_nasa_2001-2024,24849.12208781542,1913684.532873592,6295586.311346074
TTO,TTO,246,Trinidad and Tobago,State,fire_FRP_nasa_2001-2024,0.0,325964.8544996217,1483595.7138253364
CUB,CUB,279,Cuba,State,fire_FRP_nasa_2001-2024,150298.9367175795,2038161.512856896,10900972.85013684
NIC,NIC,180,Nicaragua,State,fire_FRP_nasa_2001-2024,86248.15374744666,2382745.111984307,6842051.359220233
HND,HND,111,Honduras,State,fire_FRP_nasa_2001-2024,120138.81246541084,3942498.480308209,10671882.57709719
GTM,GTM,103,Guatemala,State,fire_FRP_nasa_2001-2024,408263.4766825704,6957744.313010236,18248655.54060143
