child_population_exposed,adm0_ucode,level,ucode,child_population_total
0.0,CAN_V1,2,CAN_0002_0012_V1,19459.80258565646
42.17735597448762,CAN_V1,2,CAN_0002_0024_V1,2270.9972685787498
0.0,CAN_V1,2,CAN_0002_0007_V1,39184.07667925086
0.0,CAN_V1,2,CAN_0002_0029_V1,26127.237457259405
0.095569999422878,CAN_V1,2,CAN_0002_0005_V1,831.4431766891172
32.65602148851955,CAN_V1,2,CAN_0002_0009_V1,11721.578258062224
13582.912763088916,CAN_V1,2,CAN_0002_0014_V1,450300.7973878889
0.0,CAN_V1,2,CAN_0003_0015_V1,5063.728093275106
0.0,CAN_V1,2,CAN_0003_0007_V1,16139.259945282976
0.0,CAN_V1,2,CAN_0003_0001_V1,3224.621078355108
0.0,CAN_V1,2,CAN_0003_0011_V1,151272.6097395267
0.0,CAN_V1,2,CAN_0003_0009_V1,5851.046202426725
0.0,CAN_V1,2,CAN_0003_0006_V1,2193.041255022435
0.0,CAN_V1,2,CAN_0003_0004_V1,2195.988466791119
0.0,CAN_V1,2,CAN_0003_0014_V1,4327.489248693044
0.0,CAN_V1,2,CAN_0003_0021_V1,5595.675541192993
0.0,CAN_V1,2,CAN_0003_0017_V1,4652.144796829145
0.0,CAN_V1,2,CAN_0003_0019_V1,6419.770530991519
0.5012360038599581,CAN_V1,2,CAN_0003_0023_V1,1145.217505163195
0.0,CAN_V1,2,CAN_0003_0018_V1,6224.254426583385
0.0,CAN_V1,2,CAN_0003_0008_V1,4274.225472714462
0.0,CAN_V1,2,CAN_0003_0005_V1,2781.531751057326
0.0,CAN_V1,2,CAN_0003_0013_V1,10280.06210298905
0.0,CAN_V1,2,CAN_0003_0010_V1,3488.7862610172488
0.0,CAN_V1,2,CAN_0003_0016_V1,2324.7789218834387
0.0,CAN_V1,2,CAN_0003_0012_V1,5597.067583985082
0.0,CAN_V1,2,CAN_0003_0020_V1,2066.1810037896125
0.0,CAN_V1,2,CAN_0003_0003_V1,16727.20922569335
0.0,CAN_V1,2,CAN_0003_0022_V1,16806.001275545685
0.0,CAN_V1,2,CAN_0003_0002_V1,25625.22868783058
39.10355820377339,CAN_V1,2,CAN_0004_0003_V1,3965.787541115367
293.1392212458992,CAN_V1,2,CAN_0004_0014_V1,30252.249176093374
826.7664249987379,CAN_V1,2,CAN_0004_0004_V1,7780.0606183981745
0.0,CAN_V1,2,CAN_0004_0015_V1,20283.786285059294
202.24994519100773,CAN_V1,2,CAN_0004_0008_V1,6705.35620492169
65.64373310578202,CAN_V1,2,CAN_0004_0010_V1,3751.341947476219
0.0,CAN_V1,2,CAN_0004_0012_V1,5654.936321032481
104.21487764431546,CAN_V1,2,CAN_0004_0011_V1,11942.325376232844
0.0,CAN_V1,2,CAN_0004_0007_V1,4848.211308961132
0.1037451123343963,CAN_V1,2,CAN_0004_0001_V1,5636.121397940925
0.0,CAN_V1,2,CAN_0004_0002_V1,4875.477355468628
178.17894190235663,CAN_V1,2,CAN_0004_0005_V1,4638.574019780892
0.0,CAN_V1,2,CAN_0004_0006_V1,14345.79689783162
0.0,CAN_V1,2,CAN_0004_0009_V1,1489.8296365501797
0.0,CAN_V1,2,CAN_0004_0013_V1,2954.198887750943
0.0003207372684104,CAN_V1,2,CAN_0005_0005_V1,5199.298282500298
131.97902824425745,CAN_V1,2,CAN_0005_0001_V1,42196.05574046112
0.4985340079292655,CAN_V1,2,CAN_0005_0011_V1,287.6135307608711
13.510806460863016,CAN_V1,2,CAN_0005_0006_V1,5669.209674917094
7.726474656290648,CAN_V1,2,CAN_0005_0003_V1,836.4054188067763
90.0375509359874,CAN_V1,2,CAN_0005_0007_V1,3546.70146602914
59.73660699862658,CAN_V1,2,CAN_0005_0010_V1,4933.760318440223
128.42200752388064,CAN_V1,2,CAN_0005_0008_V1,2898.785414055009
45.047784771186336,CAN_V1,2,CAN_0005_0004_V1,2282.6919734948983
95.55115494351976,CAN_V1,2,CAN_0005_0009_V1,1187.0830892019133
19.161393191963068,CAN_V1,2,CAN_0005_0002_V1,1931.6112943065305
0.0,CAN_V1,2,CAN_0006_0005_V1,661.7540505975294
0.0,CAN_V1,2,CAN_0006_0003_V1,493.0913110560505
59.77622695731583,CAN_V1,2,CAN_0006_0002_V1,1398.736825484736
0.0,CAN_V1,2,CAN_0006_0001_V1,0.0
0.0,CAN_V1,2,CAN_0006_0006_V1,934.8415925824678
0.0,CAN_V1,2,CAN_0006_0004_V1,740.8287077927962
0.0,CAN_V1,2,CAN_0006_0007_V1,4894.321472355448
116.69641664284188,CAN_V1,2,CAN_0007_0003_V1,14194.018649327792
11.828465771132752,CAN_V1,2,CAN_0007_0004_V1,8688.115065898146
22.556959289988026,CAN_V1,2,CAN_0007_0007_V1,790.3208438800907
14.376840726802966,CAN_V1,2,CAN_0007_0010_V1,2360.019737469972
232.35671539016025,CAN_V1,2,CAN_0007_0018_V1,3770.481355741237
74.86157273099542,CAN_V1,2,CAN_0007_0012_V1,6628.350112849005
70.9363476865806,CAN_V1,2,CAN_0007_0014_V1,1193.3094604011444
356.74619403577447,CAN_V1,2,CAN_0007_0016_V1,1661.663276615713
5.414704957976937,CAN_V1,2,CAN_0007_0009_V1,8922.388027215482
219.53071624077856,CAN_V1,2,CAN_0007_0008_V1,72242.21946312887
7.682543493216109,CAN_V1,2,CAN_0007_0017_V1,852.9049635137007
12.869431890579236,CAN_V1,2,CAN_0007_0002_V1,3635.236804341881
23.486147750106493,CAN_V1,2,CAN_0007_0005_V1,4548.968364608656
37.91332826301863,CAN_V1,2,CAN_0007_0015_V1,972.0325620281257
45.76721992751118,CAN_V1,2,CAN_0007_0001_V1,3109.7280339727013
52.09862199740476,CAN_V1,2,CAN_0007_0006_V1,2140.65950560032
29.05005108012188,CAN_V1,2,CAN_0007_0013_V1,6926.290298983581
0.9350993797803918,CAN_V1,2,CAN_0007_0011_V1,10805.940041590042
517.3934236608445,CAN_V1,2,CAN_0008_0002_V1,3167.698458530293
546.9106050149537,CAN_V1,2,CAN_0008_0001_V1,5684.937708359968
0.0,CAN_V1,2,CAN_0008_0004_V1,0.0
40.62516297597949,CAN_V1,2,CAN_0008_0003_V1,1718.22120766934
0.0,CAN_V1,2,CAN_0009_0002_V1,30725.50990551201
0.0,CAN_V1,2,CAN_0009_0006_V1,14748.763745226985
0.0,CAN_V1,2,CAN_0009_0037_V1,19853.653630101737
0.0,CAN_V1,2,CAN_0009_0008_V1,21180.46165868284
0.0,CAN_V1,2,CAN_0009_0038_V1,3656.3365420279806
0.0,CAN_V1,2,CAN_0009_0028_V1,87713.18677131111
0.0,CAN_V1,2,CAN_0009_0047_V1,2561.1508528299296
0.0,CAN_V1,2,CAN_0009_0023_V1,17485.84075080657
0.0,CAN_V1,2,CAN_0009_0021_V1,23179.75159166521
0.0,CAN_V1,2,CAN_0009_0039_V1,3369.450985426637
0.0,CAN_V1,2,CAN_0009_0040_V1,19879.18091802805
0.0483890008181333,CAN_V1,2,CAN_0009_0005_V1,14172.70180009652
0.0,CAN_V1,2,CAN_0009_0025_V1,2507.156474204723
0.0,CAN_V1,2,CAN_0009_0007_V1,152600.54369585286
0.0,CAN_V1,2,CAN_0009_0041_V1,108544.04692650822
0.0,CAN_V1,2,CAN_0009_0044_V1,25420.022974346968
0.0,CAN_V1,2,CAN_0009_0043_V1,3771.6275130993126
6.482487514502752,CAN_V1,2,CAN_0009_0020_V1,16436.161042778567
0.0,CAN_V1,2,CAN_0009_0026_V1,103970.04919111283
0.0,CAN_V1,2,CAN_0009_0010_V1,28850.661577928247
0.0,CAN_V1,2,CAN_0009_0035_V1,17931.976467905668
0.0,CAN_V1,2,CAN_0009_0036_V1,26354.990183846145
0.0,CAN_V1,2,CAN_0009_0018_V1,12575.2308001776
0.0,CAN_V1,2,CAN_0009_0045_V1,5367.687739172819
0.0,CAN_V1,2,CAN_0009_0001_V1,18319.859962087216
0.0,CAN_V1,2,CAN_0009_0029_V1,14595.94127478512
0.0,CAN_V1,2,CAN_0009_0032_V1,27433.971073164223
0.0,CAN_V1,2,CAN_0009_0031_V1,212190.35447518984
0.0,CAN_V1,2,CAN_0009_0046_V1,465082.93354473065
0.0,CAN_V1,2,CAN_0009_0024_V1,8160.390469424799
0.0,CAN_V1,2,CAN_0009_0004_V1,19692.598578798745
0.0,CAN_V1,2,CAN_0009_0033_V1,7025.737658640017
0.0,CAN_V1,2,CAN_0009_0012_V1,17918.983575775423
0.0,CAN_V1,2,CAN_0009_0009_V1,83278.32600285375
0.0,CAN_V1,2,CAN_0009_0049_V1,51891.99950195599
0.0,CAN_V1,2,CAN_0009_0030_V1,14163.150355736145
0.0,CAN_V1,2,CAN_0009_0003_V1,15565.612055504303
0.0,CAN_V1,2,CAN_0009_0016_V1,111542.06375703614
0.0,CAN_V1,2,CAN_0009_0048_V1,126460.62581388756
0.0,CAN_V1,2,CAN_0009_0027_V1,10333.645173303084
0.0,CAN_V1,2,CAN_0009_0034_V1,286118.40847010794
0.0,CAN_V1,2,CAN_0009_0013_V1,23269.68626548365
0.0,CAN_V1,2,CAN_0009_0022_V1,13877.66393677852
0.0,CAN_V1,2,CAN_0009_0019_V1,12551.224202396312
0.0,CAN_V1,2,CAN_0009_0014_V1,2509.4508374677125
0.0,CAN_V1,2,CAN_0009_0015_V1,140342.23908434296
0.0,CAN_V1,2,CAN_0009_0017_V1,26587.57236877926
0.0,CAN_V1,2,CAN_0009_0050_V1,239955.8096190416
63.08448927464448,CAN_V1,2,CAN_0010_0001_V1,3149.8468040857447
295.549859782285,CAN_V1,2,CAN_0010_0002_V1,8115.904236628313
395.7757602407541,CAN_V1,2,CAN_0010_0003_V1,17732.466295288807
0.0,CAN_V1,2,CAN_0011_0062_V1,2732.915498707799
0.0,CAN_V1,2,CAN_0011_0039_V1,8836.743580173672
0.0,CAN_V1,2,CAN_0011_0045_V1,3847.2984924152
0.0,CAN_V1,2,CAN_0011_0032_V1,18228.58745974452
0.0,CAN_V1,2,CAN_0011_0022_V1,13611.649592683492
0.0,CAN_V1,2,CAN_0011_0071_V1,8941.683157571575
0.0453260007780045,CAN_V1,2,CAN_0011_0015_V1,2084.307734499369
0.0,CAN_V1,2,CAN_0011_0073_V1,8958.726381017943
0.0,CAN_V1,2,CAN_0011_0003_V1,3195.130926469521
1.6102913734229174,CAN_V1,2,CAN_0011_0014_V1,1761.986916568146
0.0,CAN_V1,2,CAN_0011_0002_V1,3931.160229713086
0.0,CAN_V1,2,CAN_0011_0090_V1,8738.35692136127
0.0,CAN_V1,2,CAN_0011_0008_V1,10648.18151405524
0.0,CAN_V1,2,CAN_0011_0033_V1,11810.441978856135
90.9239980394831,CAN_V1,2,CAN_0011_0080_V1,13538.81456392335
0.0,CAN_V1,2,CAN_0011_0078_V1,370066.0291676848
0.0,CAN_V1,2,CAN_0011_0017_V1,8027.261275771465
0.0,CAN_V1,2,CAN_0011_0095_V1,3010.095352440769
0.0,CAN_V1,2,CAN_0011_0084_V1,11022.662801462491
115.4749520605834,CAN_V1,2,CAN_0011_0066_V1,4557.45126788623
0.0,CAN_V1,2,CAN_0011_0004_V1,5268.752318748128
279.573850671538,CAN_V1,2,CAN_0011_0007_V1,1881.51193413195
0.0,CAN_V1,2,CAN_0011_0096_V1,2904.6256580493846
0.0,CAN_V1,2,CAN_0011_0068_V1,4103.45699912407
0.0,CAN_V1,2,CAN_0011_0083_V1,2756.055901238703
0.651550629358355,CAN_V1,2,CAN_0011_0030_V1,844.5849985724255
0.0,CAN_V1,2,CAN_0011_0040_V1,3017.303735359302
86.2845788447442,CAN_V1,2,CAN_0011_0087_V1,6595.119075019372
0.0,CAN_V1,2,CAN_0011_0038_V1,3038.505038118051
0.0,CAN_V1,2,CAN_0011_0044_V1,5249.313416348506
0.0,CAN_V1,2,CAN_0011_0079_V1,4546.114103734176
0.0,CAN_V1,2,CAN_0011_0018_V1,22815.74198906939
0.0,CAN_V1,2,CAN_0011_0052_V1,7302.396874115
39.37603510798905,CAN_V1,2,CAN_0011_0056_V1,1001.8922862870598
0.0,CAN_V1,2,CAN_0011_0061_V1,6815.877173848341
4.652015099545722,CAN_V1,2,CAN_0011_0029_V1,1367.813418900233
0.0,CAN_V1,2,CAN_0011_0025_V1,4393.952099224919
24.99744155016892,CAN_V1,2,CAN_0011_0023_V1,3473.4906822445446
9.470177022274584,CAN_V1,2,CAN_0011_0053_V1,1326.460889680331
0.0,CAN_V1,2,CAN_0011_0085_V1,102864.67008791248
96.5582741284743,CAN_V1,2,CAN_0011_0027_V1,2717.631507659011
0.0,CAN_V1,2,CAN_0011_0006_V1,14571.09273214649
0.0,CAN_V1,2,CAN_0011_0042_V1,9513.19273449624
0.0,CAN_V1,2,CAN_0011_0050_V1,29982.99210819033
0.0,CAN_V1,2,CAN_0011_0057_V1,6595.190129705496
26.03293404168285,CAN_V1,2,CAN_0011_0031_V1,417.836166852137
0.0,CAN_V1,2,CAN_0011_0058_V1,8142.409394277944
0.0,CAN_V1,2,CAN_0011_0043_V1,84826.74430895953
0.0,CAN_V1,2,CAN_0011_0054_V1,13822.410740848589
0.0,CAN_V1,2,CAN_0011_0097_V1,35435.3664313177
0.0,CAN_V1,2,CAN_0011_0013_V1,12597.72069167956
0.0,CAN_V1,2,CAN_0011_0005_V1,5655.722736330088
0.0,CAN_V1,2,CAN_0011_0069_V1,6510.060860382349
0.0,CAN_V1,2,CAN_0011_0047_V1,5079.435504870222
0.0,CAN_V1,2,CAN_0011_0063_V1,30347.19984893278
0.0,CAN_V1,2,CAN_0011_0041_V1,30397.37821614339
0.0,CAN_V1,2,CAN_0011_0082_V1,8052.240007964487
0.0,CAN_V1,2,CAN_0011_0098_V1,37481.09809669516
0.0,CAN_V1,2,CAN_0011_0094_V1,32959.23560704247
0.0,CAN_V1,2,CAN_0011_0010_V1,3773.298772413672
0.0,CAN_V1,2,CAN_0011_0009_V1,13611.218774155355
0.0,CAN_V1,2,CAN_0011_0088_V1,3960.633964925016
22.062582985089183,CAN_V1,2,CAN_0011_0077_V1,3073.7873302963635
0.0,CAN_V1,2,CAN_0011_0036_V1,8540.05017851733
0.0,CAN_V1,2,CAN_0011_0020_V1,27165.4248244474
0.0,CAN_V1,2,CAN_0011_0089_V1,46084.08511489734
159.83960947321418,CAN_V1,2,CAN_0011_0012_V1,2708.695568801926
31.66015400292681,CAN_V1,2,CAN_0011_0049_V1,1978.6351614243056
0.0,CAN_V1,2,CAN_0011_0037_V1,30234.40354456554
0.0,CAN_V1,2,CAN_0011_0065_V1,7600.290250810897
0.0,CAN_V1,2,CAN_0011_0072_V1,1772.8140793584655
0.0,CAN_V1,2,CAN_0011_0026_V1,626.9712484896372
0.0,CAN_V1,2,CAN_0011_0091_V1,8438.723558123695
0.0,CAN_V1,2,CAN_0011_0055_V1,2889.052129303954
0.0,CAN_V1,2,CAN_0011_0075_V1,17098.028324885043
0.0,CAN_V1,2,CAN_0011_0011_V1,7561.206947234709
0.0,CAN_V1,2,CAN_0011_0034_V1,2794.9579057658307
0.0,CAN_V1,2,CAN_0011_0081_V1,3809.376515216329
13.252785277688034,CAN_V1,2,CAN_0011_0028_V1,5162.160065633427
0.0,CAN_V1,2,CAN_0011_0016_V1,4054.91298092038
0.0,CAN_V1,2,CAN_0011_0021_V1,60398.546190283305
0.0,CAN_V1,2,CAN_0011_0060_V1,42247.065261091695
0.0,CAN_V1,2,CAN_0011_0019_V1,21645.32380278604
0.0,CAN_V1,2,CAN_0011_0093_V1,7269.363537258353
62.25985195558956,CAN_V1,2,CAN_0011_0086_V1,8986.885899723593
0.0,CAN_V1,2,CAN_0011_0067_V1,15587.54698962177
0.0,CAN_V1,2,CAN_0011_0051_V1,6355.485547311412
0.0,CAN_V1,2,CAN_0011_0001_V1,4850.565361193172
0.0,CAN_V1,2,CAN_0011_0059_V1,17593.822485226337
0.0,CAN_V1,2,CAN_0011_0076_V1,13792.630294682873
0.0,CAN_V1,2,CAN_0011_0024_V1,28743.568761959297
0.0,CAN_V1,2,CAN_0011_0048_V1,4024.087092543237
20.955010635752743,CAN_V1,2,CAN_0011_0035_V1,3268.005390370876
24.309596291100423,CAN_V1,2,CAN_0011_0070_V1,2486.8411624570726
0.0,CAN_V1,2,CAN_0011_0064_V1,83911.1467362567
0.0,CAN_V1,2,CAN_0011_0046_V1,24550.589936067136
0.0,CAN_V1,2,CAN_0012_0010_V1,3554.092917288136
0.0,CAN_V1,2,CAN_0012_0017_V1,12536.666298766824
0.0,CAN_V1,2,CAN_0012_0013_V1,4628.402931714413
0.0,CAN_V1,2,CAN_0012_0011_V1,75469.0561606409
0.0,CAN_V1,2,CAN_0012_0016_V1,8937.374662505454
0.0,CAN_V1,2,CAN_0012_0006_V1,62551.08982413699
0.0,CAN_V1,2,CAN_0012_0018_V1,12859.151864209238
0.0,CAN_V1,2,CAN_0012_0014_V1,7069.871547934055
0.0,CAN_V1,2,CAN_0012_0002_V1,4926.986375509359
0.0,CAN_V1,2,CAN_0012_0005_V1,6525.538946957838
0.0,CAN_V1,2,CAN_0012_0004_V1,2233.613038120293
0.0,CAN_V1,2,CAN_0012_0001_V1,6301.939477929059
0.0,CAN_V1,2,CAN_0012_0007_V1,10072.380687000035
0.0,CAN_V1,2,CAN_0012_0008_V1,6250.983064809438
0.0,CAN_V1,2,CAN_0012_0003_V1,2467.180479212172
0.0,CAN_V1,2,CAN_0012_0012_V1,4945.46427721297
0.0,CAN_V1,2,CAN_0012_0015_V1,22417.94446026472
0.0,CAN_V1,2,CAN_0012_0009_V1,7592.847632436752
0.0,CAN_V1,2,CAN_0013_0001_V1,8425.706224090678
0.0,CHN_V1,2,CHN_0001_0007_V1,146110.95725838043
0.0,CHN_V1,2,CHN_0001_0008_V1,752075.8106304357
0.0,CHN_V1,2,CHN_0001_0014_V1,360019.73622617614
0.0,CHN_V1,2,CHN_0001_0006_V1,387894.2690160659
0.0,CHN_V1,2,CHN_0001_0005_V1,224776.5267918079
0.0,CHN_V1,2,CHN_0001_0002_V1,426416.9405017024
0.0,CHN_V1,2,CHN_0001_0016_V1,221021.5643674556
0.0,CHN_V1,2,CHN_0001_0003_V1,782006.462587907
0.0,CHN_V1,2,CHN_0001_0004_V1,375720.7051675973
0.0,CHN_V1,2,CHN_0001_0012_V1,1331366.1296003184
0.0,CHN_V1,2,CHN_0001_0009_V1,193821.2839864265
0.0,CHN_V1,2,CHN_0001_0013_V1,1013825.1779650738
0.0,CHN_V1,2,CHN_0001_0001_V1,1685709.3422083429
0.0,CHN_V1,2,CHN_0001_0015_V1,538846.7201474274
0.0,CHN_V1,2,CHN_0001_0010_V1,692159.929877453
173330.6527100883,CHN_V1,2,CHN_0004_0006_V1,1080331.427873048
227215.72275170585,CHN_V1,2,CHN_0004_0003_V1,702489.4627150161
134236.71294892306,CHN_V1,2,CHN_0004_0009_V1,693344.386051209
950898.573618121,CHN_V1,2,CHN_0004_0001_V1,1646550.8785907626
99639.67623797472,CHN_V1,2,CHN_0004_0005_V1,1982014.775119993
0.0,CHN_V1,2,CHN_0004_0007_V1,517449.3220483244
0.0,CHN_V1,2,CHN_0004_0004_V1,530370.0153037646
0.0,CHN_V1,2,CHN_0004_0008_V1,629447.7238630205
72379.31810588327,CHN_V1,2,CHN_0004_0002_V1,1003271.3410396244
0.0,CHN_V1,2,CHN_0005_0002_V1,59271.50980656025
0.0,CHN_V1,2,CHN_0005_0006_V1,172387.2789042843
0.0,CHN_V1,2,CHN_0005_0013_V1,624888.5896196994
0.0,CHN_V1,2,CHN_0005_0011_V1,362651.26194300974
0.0,CHN_V1,2,CHN_0005_0008_V1,236725.000016316
0.0,CHN_V1,2,CHN_0005_0004_V1,272098.76887103776
0.0,CHN_V1,2,CHN_0005_0014_V1,170446.39514400638
0.0,CHN_V1,2,CHN_0005_0007_V1,194437.0794128233
0.0,CHN_V1,2,CHN_0005_0009_V1,522802.3705440249
0.0,CHN_V1,2,CHN_0005_0010_V1,525690.5488004206
0.0,CHN_V1,2,CHN_0005_0003_V1,66811.97582852791
0.0,CHN_V1,2,CHN_0005_0005_V1,631457.4208634514
0.0,CHN_V1,2,CHN_0005_0001_V1,793213.5173510222
0.0,CHN_V1,2,CHN_0005_0012_V1,478005.9251982227
182003.0959236264,CHN_V1,2,CHN_0006_0015_V1,624271.2278970885
0.0,CHN_V1,2,CHN_0006_0014_V1,718513.3449012889
101753.12206502468,CHN_V1,2,CHN_0006_0004_V1,444524.236877055
0.0,CHN_V1,2,CHN_0006_0010_V1,931913.8688363704
190495.0379318693,CHN_V1,2,CHN_0006_0007_V1,842829.5485349714
289456.15346211847,CHN_V1,2,CHN_0006_0003_V1,3301850.6683609528
524723.1001034571,CHN_V1,2,CHN_0006_0008_V1,1665043.4355985464
0.0,CHN_V1,2,CHN_0006_0006_V1,1667673.377192436
391292.3486048039,CHN_V1,2,CHN_0006_0018_V1,878754.8821299928
0.0,CHN_V1,2,CHN_0006_0012_V1,882154.6397823313
0.0,CHN_V1,2,CHN_0006_0002_V1,661528.063978079
301377.7211902072,CHN_V1,2,CHN_0006_0020_V1,1386456.6018391354
171721.8160663856,CHN_V1,2,CHN_0006_0009_V1,1824585.082782
27118.70510861092,CHN_V1,2,CHN_0006_0017_V1,1767276.375489378
199013.83924591992,CHN_V1,2,CHN_0006_0019_V1,465954.024984436
0.0,CHN_V1,2,CHN_0006_0016_V1,972094.5305849104
322475.64618562104,CHN_V1,2,CHN_0006_0013_V1,724899.1328547748
0.0,CHN_V1,2,CHN_0006_0021_V1,648161.6824569418
13332.129476165244,CHN_V1,2,CHN_0006_0001_V1,3378959.6535490644
24541.29959386484,CHN_V1,2,CHN_0006_0011_V1,1520874.077397739
832010.152983118,CHN_V1,2,CHN_0006_0005_V1,1409937.753869312
0.0,CHN_V1,2,CHN_0007_0013_V1,889328.7280067814
41729.60571025172,CHN_V1,2,CHN_0007_0005_V1,437055.1564730636
17378.88109596837,CHN_V1,2,CHN_0007_0006_V1,246856.61528879465
0.0,CHN_V1,2,CHN_0007_0004_V1,777004.5308727333
0.0,CHN_V1,2,CHN_0007_0014_V1,853733.7847262376
0.0,CHN_V1,2,CHN_0007_0003_V1,1024725.9825161408
0.0,CHN_V1,2,CHN_0007_0010_V1,1288502.0178884254
0.0,CHN_V1,2,CHN_0007_0008_V1,1276560.7191320204
0.0,CHN_V1,2,CHN_0007_0012_V1,585768.8120748478
336.9925622121376,CHN_V1,2,CHN_0007_0009_V1,1855403.420085284
0.0,CHN_V1,2,CHN_0007_0001_V1,1492470.2798922386
0.0,CHN_V1,2,CHN_0007_0002_V1,565749.3120832775
0.0,CHN_V1,2,CHN_0007_0011_V1,867757.7924784331
60109.552959653534,CHN_V1,2,CHN_0007_0007_V1,1031746.8641781491
0.0,CHN_V1,2,CHN_0008_0002_V1,881257.8099895736
0.0,CHN_V1,2,CHN_0008_0008_V1,1000708.2018736668
0.0,CHN_V1,2,CHN_0008_0004_V1,913907.9613530488
0.0,CHN_V1,2,CHN_0008_0003_V1,1669706.3280751184
0.0,CHN_V1,2,CHN_0008_0001_V1,1389185.7841684662
0.0,CHN_V1,2,CHN_0008_0007_V1,704880.9300493251
0.0,CHN_V1,2,CHN_0008_0009_V1,902317.555792033
0.0,CHN_V1,2,CHN_0008_0006_V1,2239091.694152432
0.0,CHN_V1,2,CHN_0008_0005_V1,875090.1695188272
24688.94225563997,CHN_V1,2,CHN_0009_0002_V1,509288.0188099442
70083.50777065722,CHN_V1,2,CHN_0009_0001_V1,1577985.179813724
7494.88042125455,CHN_V1,2,CHN_0009_0003_V1,163861.7379367573
0.0,CHN_V1,2,CHN_0010_0001_V1,2503784.4823437533
0.0,CHN_V1,2,CHN_0010_0006_V1,2478692.378392007
0.0,CHN_V1,2,CHN_0010_0010_V1,1253061.757556491
0.0,CHN_V1,2,CHN_0010_0011_V1,885348.9042956143
0.0,CHN_V1,2,CHN_0010_0008_V1,637922.5303818567
0.0,CHN_V1,2,CHN_0010_0004_V1,2622077.267845792
33695.09032654087,CHN_V1,2,CHN_0010_0003_V1,545051.0369685113
27727.023975925127,CHN_V1,2,CHN_0010_0009_V1,1748411.995039852
0.0,CHN_V1,2,CHN_0010_0005_V1,1827233.8936085035
0.0,CHN_V1,2,CHN_0010_0007_V1,672007.1641444082
56715.80814659456,CHN_V1,2,CHN_0010_0002_V1,1324076.7759681754
0.0,CHN_V1,2,CHN_0011_0003_V1,135712.39234699382
0.0,CHN_V1,2,CHN_0011_0011_V1,125105.02157788714
0.0,CHN_V1,2,CHN_0011_0010_V1,233611.87898339253
0.0,CHN_V1,2,CHN_0011_0008_V1,233649.1637848924
0.0,CHN_V1,2,CHN_0011_0004_V1,78315.64518911474
0.0,CHN_V1,2,CHN_0011_0013_V1,9149.128726141207
0.0,CHN_V1,2,CHN_0011_0009_V1,70709.84719413226
0.0,CHN_V1,2,CHN_0011_0005_V1,116600.2062089628
0.0,CHN_V1,2,CHN_0011_0012_V1,372775.32902712136
0.0,CHN_V1,2,CHN_0011_0002_V1,405471.5590147002
0.0,CHN_V1,2,CHN_0011_0007_V1,59154.44898065252
0.0,CHN_V1,2,CHN_0011_0006_V1,317732.2811797193
0.0,CHN_V1,2,CHN_0011_0001_V1,1170081.010339563
0.0,CHN_V1,2,CHN_0012_0006_V1,396702.8438117521
0.0,CHN_V1,2,CHN_0012_0009_V1,1075554.6595967787
0.0,CHN_V1,2,CHN_0012_0011_V1,508978.5350958447
0.0,CHN_V1,2,CHN_0012_0017_V1,1822737.763169596
0.0,CHN_V1,2,CHN_0012_0015_V1,1688553.955230091
0.0,CHN_V1,2,CHN_0012_0004_V1,1350357.6787654213
0.0,CHN_V1,2,CHN_0012_0010_V1,1091156.3929752458
0.0,CHN_V1,2,CHN_0012_0014_V1,2172815.761592669
0.0,CHN_V1,2,CHN_0012_0003_V1,1645372.8194408957
0.0,CHN_V1,2,CHN_0012_0016_V1,2382285.71355038
0.0,CHN_V1,2,CHN_0012_0007_V1,1675283.7089256966
0.0,CHN_V1,2,CHN_0012_0008_V1,875658.4493260293
0.0,CHN_V1,2,CHN_0012_0001_V1,3262658.9732441427
0.0,CHN_V1,2,CHN_0012_0012_V1,374244.3149854502
0.0,CHN_V1,2,CHN_0012_0005_V1,1482582.4874161817
0.0,CHN_V1,2,CHN_0012_0002_V1,1223993.4108975783
0.0,CHN_V1,2,CHN_0012_0013_V1,2645455.192269352
0.0,CHN_V1,2,CHN_0013_0006_V1,235707.171145382
0.0,CHN_V1,2,CHN_0013_0001_V1,2080130.538021316
0.0,CHN_V1,2,CHN_0013_0002_V1,577153.9467812756
0.0,CHN_V1,2,CHN_0013_0004_V1,442375.4598221199
0.0,CHN_V1,2,CHN_0013_0010_V1,1084953.2458203011
0.0,CHN_V1,2,CHN_0013_0012_V1,670702.0528586222
0.0,CHN_V1,2,CHN_0013_0005_V1,945545.1045764172
0.0,CHN_V1,2,CHN_0013_0007_V1,336180.1789649753
0.0,CHN_V1,2,CHN_0013_0008_V1,790233.3439835061
0.0,CHN_V1,2,CHN_0013_0011_V1,651021.0810919243
0.0,CHN_V1,2,CHN_0013_0009_V1,776461.579559826
0.0,CHN_V1,2,CHN_0013_0013_V1,769723.8079478168
0.0,CHN_V1,2,CHN_0013_0003_V1,624694.1224566726
0.0,CHN_V1,2,CHN_0014_0007_V1,777840.4031409961
0.0,CHN_V1,2,CHN_0014_0011_V1,1341138.9527850284
0.0,CHN_V1,2,CHN_0014_0014_V1,588581.8214425198
0.0,CHN_V1,2,CHN_0014_0012_V1,956107.3617455576
0.0,CHN_V1,2,CHN_0014_0006_V1,962576.7402727515
0.0,CHN_V1,2,CHN_0014_0001_V1,2192074.167512977
0.0,CHN_V1,2,CHN_0014_0008_V1,295619.54792204325
