ucode,max,mean,median,min
BHS_V1,,,,
BIH_V1,70.5459976196289,3.632328665294855,2.233396728330201,0.1000000014901161
BLR_V1,17.291000366210938,2.987099252547108,2.312026685494301,0.1000000014901161
BLZ_V1,25.19599914550781,2.42157930290858,1.7997596340499236,0.1000000014901161
BOL_V1,141.20899963378906,2.654050457572932,1.314023844846332,0.1000000014901161
BRA_V1,127.53399658203124,5.435182772510232,4.247658735399328,0.1000000014901161
BRB_V1,,,,
BRN_V1,21.18600082397461,2.5020369141720726,2.0640472975781585,0.1000000014901161
BTN_V1,161.86500549316406,13.39718436105948,7.490764546448375,0.1000000014901161
BWA_V1,17.204999923706055,1.131684787524836,0.8096103036030363,0.1000000014901161
CAF_V1,25.26000022888184,3.1851604310428923,2.1867987163160145,0.1000000014901161
CAN_V1,180.85299682617188,2.1388092913304884,1.1797048683614246,0.1000000014901161
CHE_V1,59.08599853515625,2.2797699050820297,1.027085872798554,0.1000000014901161
CHL_V1,135.1300048828125,2.6008817209649497,1.158104392542466,0.1000000014901161
CHN_V1,151.26800537109375,2.688345019455744,1.349854312303264,0.1000000014901161
CIV_V1,30.61100006103516,3.5360312740366284,2.811102470671765,0.1000000014901161
CMR_V1,47.15900039672852,2.913505599035218,1.6204742571287911,0.1000000014901161
COD_V1,70.21700286865234,4.402231855606127,2.7556694732577798,0.1000000014901161
COG_V1,54.94499969482422,4.840317934079393,3.1221211813832364,0.1000000014901161
COL_V1,96.8209991455078,3.5086486779642936,2.24576506839845,0.1000000014901161
COM_V1,,,,
CPV_V1,,,,
CRI_V1,51.617000579833984,2.967411308213773,2.375826567106201,0.1000000014901161
CUB_V1,25.12299919128418,1.101158612309444,1.0050673974698954,0.1000000014901161
CYP_V1,,,,
CZE_V1,24.54700088500977,2.462757495787016,1.5604868352746442,0.1000000014901161
DEU_V1,29.11899948120117,2.1860335260664177,1.563054254018402,0.1000000014901161
DJI_V1,32.31999969482422,1.4734137630744488,1.1002146346026844,0.1000000014901161
DMA_V1,,,,
DNK_V1,6.144999980926514,1.1013600904445242,1.0003233637322673,0.1000000014901161
DOM_V1,49.73600006103516,1.53182966280801,1.0528523943199957,0.1000000014901161
DZA_V1,63.95500183105469,1.3718653357583346,0.8667583011306322,0.1000000014901161
ECU_V1,118.0709991455078,3.6733626741451073,2.743472857189945,0.1000000014901161
EGY_V1,26.05900001525879,3.0511103648358677,2.438063224392368,0.1000000014901161
ERI_V1,31.551000595092773,1.9133002380851531,1.0255690973099305,0.1000000014901161
ESP_V1,88.15699768066406,2.729847488598687,1.730819473523676,0.1000000014901161
EST_V1,15.359000205993652,1.389958980470595,1.0007574553837133,0.1000000014901161
ETH_V1,89.67400360107422,1.8356001617020363,1.0816056891474044,0.1000000014901161
FIN_V1,30.79700088500977,1.8157873306297092,1.1897169503320244,0.1000000014901161
FJI_V1,,,,
FRA_V1,60.34400177001953,2.840071571044008,2.1224732597277733,0.1000000014901161
FSM_V1,,,,
GAB_V1,40.52999877929688,4.771458112852135,3.620208619114211,0.1000000014901161
GBR_V1,24.839000701904297,1.7332201886828986,1.0214856589795291,0.1000000014901161
GEO_V1,64.87999725341797,1.851988044122764,1.183248560899372,0.1000000014901161
GHA_V1,20.868000030517575,4.129383619627536,3.964143195228168,0.1000000014901161
GIN_V1,26.201000213623047,3.4441020800735003,2.9363110663894965,0.1000000014901161
GMB_V1,10.37600040435791,3.2004441453378005,3.1565327659468774,0.1000000014901161
GNB_V1,14.80500030517578,2.954789038829884,2.338912118756552,0.1000000014901161
GNQ_V1,31.32200050354004,6.165857343220266,4.559295281318778,0.1000000014901161
GRC_V1,67.53800201416016,1.6512848294954448,1.1493598483785687,0.1000000014901161
GRD_V1,,,,
GTM_V1,100.97699737548828,4.006525649269389,2.2442010231833645,0.1000000014901161
GUY_V1,43.58100128173828,3.579036561009547,2.3724705531081303,0.1000000014901161
HND_V1,46.81499862670898,3.30031066048802,2.3754825329713345,0.1000000014901161
HRV_V1,47.53099822998047,2.6723681320863903,2.1217803188480677,0.1000000014901161
HTI_V1,17.270999908447266,1.4788235519578323,1.003760283449679,0.1000000014901161
HUN_V1,11.208000183105469,1.7690941087226733,1.3439055705570306,0.1000000014901161
IDN_V1,150.47000122070312,2.70106377180536,1.421410473986288,0.1000000014901161
IND_V1,121.56900024414062,2.315236240218599,1.22697865512875,0.1000000014901161
IRL_V1,16.381999969482422,2.100229475537255,1.4350172815527498,0.1000000014901161
IRN_V1,164.63400268554688,1.8106018494168068,1.3954038585124715,0.1000000014901161
IRQ_V1,97.53199768066406,2.029888507353139,1.748644223708408,0.1000000014901161
ISL_V1,91.09100341796876,1.8536724061069272,1.100686068142652,0.1000000014901161
ISR_V1,20.597999572753903,1.245498557613293,1.0021293417715562,0.1000000014901161
ITA_V1,64.15299987792969,1.92760408202192,1.205975407074667,0.1000000014901161
JAM_V1,32.54100036621094,1.5380401373199586,1.0651681439280185,0.1000000014901161
JOR_V1,72.01000213623047,1.3196398266058968,1.1231754482826384,0.1000000014901161
JPN_V1,49.875,3.4223986698276088,2.62718062390127,0.1000000014901161
KAZ_V1,80.20800018310547,1.2920358659033362,1.125448117506934,0.1000000014901161
KEN_V1,41.27199935913086,1.3000745421439384,1.0127054960886612,0.1000000014901161
KGZ_V1,100.1050033569336,1.3157317391114651,1.0072304551029143,0.1000000014901161
KHM_V1,42.18299865722656,3.267087192004758,2.123371014079104,0.1000000014901161
KIR_V1,,,,
KNA_V1,,,,
KOR_V1,33.76599884033203,5.166720282712689,4.376366050348453,0.1000000014901161
KWT_V1,18.621999740600582,1.979623132944757,1.1864334019317628,0.1000000014901161
LAO_V1,84.89900207519531,6.351654158054875,4.747282989540706,0.1000000014901161
LBN_V1,51.02399826049805,2.1460331214149657,0.8584622574535896,0.1000000014901161
LBR_V1,31.29599952697754,5.160462154636307,4.186921882353257,0.1000000014901161
LBY_V1,29.607999801635746,0.9395143013508406,1.0048064998848716,0.1000000014901161
LCA_V1,,,,
LIE_V1,8.3100004196167,2.2341216931940555,1.658752150518527,0.101000003516674
LKA_V1,25.49399948120117,2.3144284057183304,1.6849389424659469,0.1000000014901161
LSO_V1,48.83599853515625,7.125294848175302,5.375843508918238,0.1000000014901161
LTU_V1,16.981000900268555,2.979725353926744,2.1958008266060847,0.1000000014901161
LUX_V1,16.358999252319336,6.6957718647635485,6.685712127974539,0.1040000021457672
LVA_V1,17.26300048828125,3.2672780730128133,2.565232949885491,0.1000000014901161
MAR_V1,64.55500030517578,2.0124086687258576,1.2006448634242712,0.1000000014901161
MCO_V1,,,,
MDA_V1,22.93000030517578,3.1237920341494463,2.441155342848417,0.1000000014901161
MDG_V1,74.72799682617188,4.447887189096923,3.746796793024685,0.1000000014901161
MDV_V1,,,,
MEX_V1,107.7750015258789,2.4005107693086387,1.1722103070928749,0.1000000014901161
MHL_V1,,,,
MKD_V1,55.10499954223633,2.365217990253816,1.015175810768677,0.1000000014901161
MLI_V1,22.7549991607666,1.7056240570804897,1.029837609594083,0.1000000014901161
MLT_V1,,,,
MMR_V1,88.1449966430664,3.686579431435144,2.249164669403927,0.1000000014901161
MNE_V1,75.06700134277344,3.3667061534336677,1.423798225438114,0.1000000014901161
MNG_V1,37.1870002746582,1.1413887458156975,1.0193148261899478,0.1000000014901161
MOZ_V1,63.58000183105469,2.9184025066848087,1.8731583821463813,0.1000000014901161
MRT_V1,37.53300094604492,1.4381810490413511,0.8676028661230072,0.1000000014901161
MUS_V1,,,,
MWI_V1,36.60900115966797,1.1981339480600306,1.0028220624066,0.1000000014901161
MYS_V1,47.79899978637695,3.6491377393250697,2.3726233526217952,0.1000000014901161
NAM_V1,44.83399963378906,1.2870784211032291,0.8680133541576067,0.1000000014901161
NER_V1,24.812000274658203,1.6119688386811502,1.0063391120434406,0.1000000014901161
NGA_V1,25.226999282836918,2.491470693098796,1.6861408176524952,0.1000000014901161
NIC_V1,44.82799911499024,1.9263194653780964,1.0242870673958455,0.1000000014901161
NLD_V1,13.706000328063965,1.6881785162014256,1.529578013104166,0.1000000014901161
NOR_V1,53.20299911499024,4.085100108611529,2.407213886912865,0.1000000014901161
NPL_V1,110.8209991455078,3.3745982607684613,1.2134400387877895,0.1000000014901161
NRU_V1,,,,
NZL_V1,50.89899826049805,2.2465203358878383,1.0211524427215,0.1000000014901161
OMN_V1,61.68899917602539,1.829393375482396,1.1118392930901364,0.1000000014901161
PAK_V1,112.96700286865234,1.8426831288257624,1.2389406567855954,0.1000000014901161
PAN_V1,50.23199844360352,3.7510290632174974,3.1210708291161837,0.1000000014901161
PER_V1,146.0399932861328,4.320170635917117,3.49011592999259,0.1000000014901161
PHL_V1,66.2979965209961,3.295214018307117,2.2407793605124424,0.1000000014901161
PLW_V1,,,,
PNG_V1,126.38999938964844,3.527303001815728,2.7424279770303026,0.1000000014901161
POL_V1,34.51900100708008,2.083674337416319,1.3720437362842806,0.1000000014901161
PRK_V1,64.77200317382812,4.23679690341035,3.2382858226428386,0.1000000014901161
PRT_V1,51.49100112915039,5.496008114352346,4.62718660681686,0.1000000014901161
PRY_V1,80.6050033569336,1.87020901576039,0.7208389253917877,0.1000000014901161
PSE_V1,14.461999893188477,2.3857459423750886,2.2151605600599336,0.1000000014901161
QAT_V1,8.196999549865723,0.6781113793607617,0.5930389157984844,0.1000000014901161
ROU_V1,34.99100112915039,2.8642546533793496,2.3747480000732857,0.1000000014901161
RUS_V1,301.6679992675781,3.7101430290926647,2.890284855600335,0.1000000014901161
RWA_V1,24.246000289916992,1.9959992604372836,1.0020590535915646,0.1000000014901161
SAU_V1,54.87099838256836,2.242500324460021,1.0765633333293547,0.1000000014901161
SDN_V1,28.583999633789062,1.4708610786625729,0.8097658960684098,0.1000000014901161
SEN_V1,16.680999755859375,2.655257091016244,2.435824685749113,0.1000000014901161
SGP_V1,,,,
SLB_V1,,,,
SLE_V1,23.6560001373291,3.3326364785685256,2.688879607959387,0.1000000014901161
SLV_V1,31.299999237060547,3.4033744238386165,2.5647134750871,0.1000000014901161
SMR_V1,,,,
SOM_V1,36.56100082397461,1.0180768367216044,0.6165845018212498,0.1000000014901161
SRB_V1,47.69400024414063,2.729703322043208,1.872855525740669,0.1000000014901161
SSD_V1,37.02000045776367,1.187263450988501,1.0672165094005288,0.1000000014901161
STP_V1,,,,
SUR_V1,25.83799934387207,2.7197961015387917,1.687995383048173,0.1000000014901161
SVK_V1,34.51900100708008,1.7444434402651263,1.090601552038421,0.1000000014901161
SVN_V1,30.632999420166016,3.166194868323632,1.3091224152231382,0.1000000014901161
SWE_V1,34.492000579833984,1.950872038460224,1.0141190816644223,0.1000000014901161
SWZ_V1,32.39899826049805,3.006111413055792,2.379394718149657,0.1000000014901161
SYC_V1,,,,
SYR_V1,22.395000457763672,1.7549720196833294,1.1857746383126502,0.1000000014901161
TCD_V1,61.29899978637695,1.1968972535609812,0.8675245992264208,0.1000000014901161
TGO_V1,17.774999618530273,2.7500095351173166,2.3147056280478497,0.1000000014901161
THA_V1,86.46499633789062,2.080150265949044,1.2141508289965477,0.1000000014901161
TJK_V1,123.48500061035156,2.7025290254489427,1.1331367367942269,0.1000000014901161
TKM_V1,49.27999877929688,1.814961075240072,1.036509845561298,0.1000000014901161
TLS_V1,29.198999404907227,1.6050446093717952,1.1833830158618597,0.1000000014901161
TON_V1,,,,
TTO_V1,,,,
TUN_V1,29.000999450683597,1.3014219369345308,0.8082183209432626,0.1000000014901161
TUR_V1,114.80599975585938,1.890336109249473,1.0798372335169109,0.1000000014901161
TUV_V1,,,,
TZA_V1,38.185001373291016,1.3637768520893545,1.0072405986737347,0.1000000014901161
UGA_V1,39.75899887084961,1.4121866767954565,1.0051272655593668,0.1000000014901161
UKR_V1,71.50800323486328,3.704758268160673,3.2511138667688537,0.1000000014901161
URY_V1,34.99399948120117,4.372352288963035,2.372464911978488,0.1000000014901161
USA_V1,114.06999969482422,2.540186871969322,1.0895838064406569,0.1000000014901161
UZB_V1,39.53400039672852,1.199145519159981,1.0897421834545005,0.1000000014901161
VAT_V1,,2.6689999103546143,2.6689999103546143,
VCT_V1,,,,
VEN_V1,125.08699798583984,2.560916044554112,1.746977366236068,0.1000000014901161
VNM_V1,114.37999725341795,3.2501416158700884,2.74600114192688,0.1000000014901161
VUT_V1,,,,
WSM_V1,,,,
YEM_V1,84.48899841308594,2.065502121619803,0.7194988361089805,0.1000000014901161
ZAF_V1,66.4520034790039,3.018832934077698,1.7383874586726695,0.1000000014901161
ZMB_V1,41.39899826049805,1.8338944221597044,1.042670846472215,0.1000000014901161
ZWE_V1,49.36899948120117,2.8102136014712107,2.114046843523775,0.1000000014901161
AUS1_V1,,,,
CXR_V1,,,,
CCK_V1,,,,
HMD_V1,,,,
NFK_V1,,,,
FRO_V1,,,,
ESP1_V1,,,,
ALA_V1,,,,
ATF1_V1,,,,
GUF_V1,26.058000564575195,4.572857869015179,3.183357849353503,0.1000000014901161
ATF_V1,,,,
ATF2_V1,,,,
GLP_V1,,,,
ATF3_V1,,,,
MTQ_V1,,,,
BLM_V1,,,,
MYT_V1,,,,
REU_V1,,,,
SPM_V1,,,,
xFR1_V1,,,,
WLF_V1,,,,
MAF_V1,,,,
xFR2_V1,,,,
IOT_V1,,,,
GGY_V1,,,,
IMN_V1,,,,
JEY_V1,,,,
SGS_V1,,,,
xUK1_V1,,,,
xUK2_V1,,,,
ABW_V1,,,,
CUW_V1,,,,
BES1_V1,,,,
BES2_V1,,,,
BES3_V1,,,,
SXM_V1,,,,
BVT_V1,,,,
SJM_V1,,,,
COK_V1,,,,
NIU_V1,,,,
PRT1_V1,,,,
PRT2_V1,,,,
UMI1_V1,,,,
UMI2_V1,,,,
UMI3_V1,,,,
UMI4_V1,,,,
UMI5_V1,,,,
UMI6_V1,,,,
UMI7_V1,,,,
UMI8_V1,,,,
UMI9_V1,,,,
MNP_V1,,,,
PRI_V1,,,,
VEN1_V1,,,,
