ucode,max,mean,median,min
ARG_0024_V1,0.0,0.0,0.0,0.0
ARG_0020_V1,1.0,0.0013687307315648,0.0,0.0
ARG_0019_V1,0.0,0.0,0.0,0.0
ARG_0003_V1,0.0,0.0,0.0,0.0
ARG_0004_V1,1.0,0.000271549784557174,0.0,0.0
ARG_0002_V1,0.0,0.0,0.0,0.0
ARG_0006_V1,0.0,0.0,0.0,0.0
ARG_0022_V1,0.0,0.0,0.0,0.0
ARG_0017_V1,0.0,0.0,0.0,0.0
ARG_0021_V1,0.0,0.0,0.0,0.0
ARM_0010_V1,0.0,0.0,0.0,0.0
ARM_0003_V1,0.0,0.0,0.0,0.0
ARM_0006_V1,0.0,0.0,0.0,0.0
ARM_0008_V1,0.0,0.0,0.0,0.0
ARM_0009_V1,0.0,0.0,0.0,0.0
ARM_0011_V1,0.0,0.0,0.0,0.0
ARM_0001_V1,0.0,0.0,0.0,0.0
ARM_0005_V1,0.0,0.0,0.0,0.0
ARM_0007_V1,0.0,0.0,0.0,0.0
ARM_0002_V1,0.0,0.0,0.0,0.0
ARM_0004_V1,0.0,0.0,0.0,0.0
ATG_0007_V1,1.0,0.0570141986981914,0.0,0.0
ATG_0002_V1,1.0,0.0130928886042529,0.0,0.0
ATG_0005_V1,1.0,0.0110786489540332,0.0,0.0
ATG_0003_V1,1.0,0.0198708386877981,0.0,0.0
ATG_0004_V1,1.0,0.0045413101984056,0.0,0.0
ATG_0006_V1,1.0,0.008396099193618,0.0,0.0
ATG_0008_V1,0.0,0.0,0.0,0.0
ATG_0001_V1,1.0,0.133347230986387,0.0,0.0
AUS_0006_V1,1.0,0.0005624309828181516,0.0,0.0
AUS_0005_V1,1.0,0.0069121779010056,0.0,0.0
AUS_0007_V1,1.0,0.0024981500825544,0.0,0.0
AUS_0008_V1,1.0,0.0027707278994437,0.0,0.0
AUS_0001_V1,0.0,0.0,0.0,0.0
AUS_0009_V1,1.0,0.0063861955512546,0.0,0.0
AUS_0003_V1,1.0,0.0096688063302941,0.0,0.0
AUS_0004_V1,1.0,0.0046954156673215,0.0,0.0
AUS_0002_V1,1.0,0.001847535161314,0.0,0.0
AUT_0005_V1,0.0,0.0,0.0,0.0
AUT_0004_V1,0.0,0.0,0.0,0.0
AUT_0002_V1,0.0,0.0,0.0,0.0
AUT_0009_V1,0.0,0.0,0.0,0.0
AUT_0007_V1,0.0,0.0,0.0,0.0
AUT_0008_V1,0.0,0.0,0.0,0.0
AUT_0001_V1,0.0,0.0,0.0,0.0
AUT_0003_V1,0.0,0.0,0.0,0.0
AUT_0006_V1,0.0,0.0,0.0,0.0
AZE_0008_V1,0.0,0.0,0.0,0.0
AZE_0005_V1,0.0,0.0,0.0,0.0
AZE_0006_V1,0.0,0.0,0.0,0.0
AZE_0011_V1,0.0,0.0,0.0,0.0
AZE_0001_V1,0.0,0.0,0.0,0.0
AZE_0004_V1,0.0,0.0,0.0,0.0
AZE_0007_V1,0.0,0.0,0.0,0.0
AZE_0009_V1,0.0,0.0,0.0,0.0
AZE_0002_V1,0.0,0.0,0.0,0.0
AZE_0003_V1,0.0,0.0,0.0,0.0
BDI_0011_V1,0.0,0.0,0.0,0.0
BDI_0001_V1,0.0,0.0,0.0,0.0
BDI_0009_V1,0.0,0.0,0.0,0.0
BDI_0004_V1,0.0,0.0,0.0,0.0
BDI_0002_V1,0.0,0.0,0.0,0.0
BDI_0006_V1,0.0,0.0,0.0,0.0
BDI_0010_V1,0.0,0.0,0.0,0.0
BDI_0018_V1,0.0,0.0,0.0,0.0
BDI_0017_V1,0.0,0.0,0.0,0.0
BDI_0008_V1,0.0,0.0,0.0,0.0
BDI_0003_V1,0.0,0.0,0.0,0.0
BDI_0016_V1,0.0,0.0,0.0,0.0
BDI_0007_V1,0.0,0.0,0.0,0.0
BDI_0013_V1,0.0,0.0,0.0,0.0
BDI_0005_V1,0.0,0.0,0.0,0.0
BDI_0015_V1,0.0,0.0,0.0,0.0
BDI_0012_V1,0.0,0.0,0.0,0.0
BDI_0014_V1,0.0,0.0,0.0,0.0
BEL_0001_V1,0.0,0.0,0.0,0.0
BEL_0003_V1,1.0,0.1305852672192798,0.0,0.0
BEL_0002_V1,0.0,0.0,0.0,0.0
BEN_0004_V1,0.0,0.0,0.0,0.0
BEN_0005_V1,0.0,0.0,0.0,0.0
BEN_0006_V1,0.0,0.0,0.0,0.0
BEN_0007_V1,0.0,0.0,0.0,0.0
BEN_0009_V1,1.0,0.0216077851845753,0.0,0.0
BEN_0011_V1,0.0,0.0,0.0,0.0
BEN_0012_V1,0.0,0.0,0.0,0.0
BEN_0010_V1,0.0,0.0,0.0,0.0
BEN_0001_V1,0.0,0.0,0.0,0.0
BEN_0002_V1,0.0,0.0,0.0,0.0
BEN_0008_V1,1.0,0.0005467421671144236,0.0,0.0
BEN_0003_V1,1.0,0.0010735833331942,0.0,0.0
BFA_0011_V1,0.0,0.0,0.0,0.0
BFA_0002_V1,0.0,0.0,0.0,0.0
BFA_0009_V1,0.0,0.0,0.0,0.0
BFA_0003_V1,0.0,0.0,0.0,0.0
BFA_0007_V1,0.0,0.0,0.0,0.0
BFA_0006_V1,0.0,0.0,0.0,0.0
BFA_0010_V1,0.0,0.0,0.0,0.0
BFA_0012_V1,0.0,0.0,0.0,0.0
BFA_0005_V1,0.0,0.0,0.0,0.0
BFA_0008_V1,0.0,0.0,0.0,0.0
BFA_0013_V1,0.0,0.0,0.0,0.0
BFA_0004_V1,0.0,0.0,0.0,0.0
BFA_0001_V1,0.0,0.0,0.0,0.0
BGD_0006_V1,0.0,0.0,0.0,0.0
BGD_0005_V1,0.0,0.0,0.0,0.0
BGD_0004_V1,1.0,0.2032319010954048,0.0,0.0
BGD_0008_V1,0.0,0.0,0.0,0.0
BGD_0002_V1,1.0,0.0998919143782397,0.0,0.0
BGD_0003_V1,0.0,0.0,0.0,0.0
BGD_0001_V1,1.0,0.487202592108264,0.0,0.0
BGD_0007_V1,0.0,0.0,0.0,0.0
BGR_0003_V1,1.0,0.0014757408011794,0.0,0.0
BGR_0002_V1,1.0,0.0033542396868299,0.0,0.0
BGR_0016_V1,0.0,0.0,0.0,0.0
BGR_0001_V1,0.0,0.0,0.0,0.0
BGR_0004_V1,0.0,0.0,0.0,0.0
BGR_0021_V1,0.0,0.0,0.0,0.0
BGR_0020_V1,0.0,0.0,0.0,0.0
BGR_0024_V1,0.0,0.0,0.0,0.0
BGR_0007_V1,0.0,0.0,0.0,0.0
BGR_0017_V1,0.0,0.0,0.0,0.0
BGR_0028_V1,0.0,0.0,0.0,0.0
BGR_0005_V1,0.0,0.0,0.0,0.0
BGR_0014_V1,0.0,0.0,0.0,0.0
BGR_0013_V1,0.0,0.0,0.0,0.0
BGR_0008_V1,0.0,0.0,0.0,0.0
BGR_0006_V1,0.0,0.0,0.0,0.0
BGR_0025_V1,1.0,0.0003067558883993219,0.0,0.0
BGR_0009_V1,0.0,0.0,0.0,0.0
BGR_0019_V1,0.0,0.0,0.0,0.0
BGR_0011_V1,0.0,0.0,0.0,0.0
BGR_0027_V1,0.0,0.0,0.0,0.0
BGR_0026_V1,0.0,0.0,0.0,0.0
BGR_0012_V1,0.0,0.0,0.0,0.0
BGR_0015_V1,0.0,0.0,0.0,0.0
BGR_0018_V1,0.0,0.0,0.0,0.0
BGR_0010_V1,0.0,0.0,0.0,0.0
BGR_0023_V1,0.0,0.0,0.0,0.0
BGR_0022_V1,0.0,0.0,0.0,0.0
BHR_0002_V1,0.0,0.0,0.0,0.0
BHR_0004_V1,1.0,0.1649744465751082,0.0,0.0
BHR_0005_V1,0.0,0.0,0.0,0.0
BHR_0010_V1,1.0,0.0087007268445249,0.0,0.0
BHR_0003_V1,1.0,0.1041623604639215,0.0,0.0
BHR_0006_V1,1.0,0.0625891250410495,0.0,0.0
BHR_0001_V1,1.0,0.0122826852073206,0.0,0.0
BHR_0012_V1,1.0,0.0222193187731103,0.0,0.0
BHR_0008_V1,1.0,0.195928588892899,0.0,0.0
BHR_0009_V1,1.0,0.0970518990978732,0.0,0.0
BHR_0007_V1,1.0,0.0982816773516627,0.0,0.0
BHR_0011_V1,1.0,0.117987081801187,0.0,0.0
BHS_0013_V1,1.0,0.0181222654647841,0.0,0.0
BHS_0020_V1,1.0,0.2031019997542652,0.0,0.0
BHS_0001_V1,1.0,0.273759395892788,0.0,0.0
BHS_0003_V1,1.0,0.1485576099298602,0.0,0.0
BHS_0006_V1,1.0,0.0331654660930772,0.0,0.0
BHS_0007_V1,1.0,0.220962227209722,0.0,0.0
BHS_0016_V1,1.0,0.2583921408381711,0.0,0.0
BHS_0008_V1,1.0,0.3342560081080035,0.0,0.0
BHS_0010_V1,1.0,0.1084358990243469,0.0,0.0
BHS_0018_V1,1.0,0.3372219366117679,0.0,0.0
BHS_0002_V1,0.0,0.0,0.0,0.0
BHS_0009_V1,1.0,0.3376890956675822,0.0,0.0
BHS_0011_V1,1.0,0.0081714103941692,0.0,0.0
BHS_0014_V1,1.0,0.44121978481914,0.0,0.0
BHS_0019_V1,1.0,0.039232933277358,0.0,0.0
BHS_0012_V1,1.0,0.362594877595185,0.0,0.0
BHS_0005_V1,1.0,0.2182525829037234,0.0,0.0
BHS_0015_V1,1.0,0.0375159067997591,0.0,0.0
BHS_0022_V1,1.0,0.3778593952249288,0.0,0.0
BHS_0004_V1,1.0,0.5216442040076568,1.0,0.0
BHS_0017_V1,1.0,0.0493180762129042,0.0,0.0
BIH_0001_V1,0.0,0.0,0.0,0.0
BIH_0002_V1,0.0,0.0,0.0,0.0
BLR_0001_V1,0.0,0.0,0.0,0.0
BLR_0006_V1,0.0,0.0,0.0,0.0
BLR_0002_V1,0.0,0.0,0.0,0.0
BLR_0004_V1,0.0,0.0,0.0,0.0
BLR_0003_V1,0.0,0.0,0.0,0.0
BLR_0005_V1,0.0,0.0,0.0,0.0
BLR_0007_V1,0.0,0.0,0.0,0.0
BLZ_0003_V1,1.0,0.0327226787613431,0.0,0.0
BLZ_0004_V1,0.0,0.0,0.0,0.0
BLZ_0001_V1,1.0,0.0380982620934136,0.0,0.0
BLZ_0005_V1,1.0,0.0111526484600941,0.0,0.0
BLZ_0006_V1,1.0,0.0066049773845998,0.0,0.0
BLZ_0002_V1,0.0,0.0,0.0,0.0
BOL_0007_V1,0.0,0.0,0.0,0.0
BOL_0003_V1,0.0,0.0,0.0,0.0
BOL_0002_V1,0.0,0.0,0.0,0.0
BOL_0008_V1,0.0,0.0,0.0,0.0
BOL_0009_V1,0.0,0.0,0.0,0.0
BOL_0006_V1,0.0,0.0,0.0,0.0
BOL_0001_V1,0.0,0.0,0.0,0.0
BOL_0004_V1,0.0,0.0,0.0,0.0
BOL_0005_V1,0.0,0.0,0.0,0.0
BRA_0009_V1,0.0,0.0,0.0,0.0
BRA_0016_V1,1.0,0.0004946607683498709,0.0,0.0
BRA_0012_V1,0.0,0.0,0.0,0.0
BRA_0014_V1,0.0,0.0,0.0,0.0
BRA_0021_V1,1.0,0.0013756093626124,0.0,0.0
BRA_0018_V1,0.0,0.0,0.0,0.0
BRA_0022_V1,0.0,0.0,0.0,0.0
BRA_0004_V1,0.0,0.0,0.0,0.0
BRA_0026_V1,1.0,0.0035428345923764,0.0,0.0
BRA_0020_V1,1.0,0.0033160295157703,0.0,0.0
BRA_0013_V1,0.0,0.0,0.0,0.0
BRA_0024_V1,1.0,0.0060624663127673,0.0,0.0
BRA_0025_V1,1.0,0.00029712440550027784,0.0,0.0
BRA_0015_V1,1.0,0.00025437673179646024,0.0,0.0
BRA_0001_V1,0.0,0.0,0.0,0.0
BRA_0006_V1,1.0,4.911376041268474e-05,0.0,0.0
BRA_0019_V1,1.0,0.0010181863240506,0.0,0.0
BRA_0002_V1,1.0,0.0016718875501656,0.0,0.0
BRA_0027_V1,0.0,0.0,0.0,0.0
BRA_0023_V1,0.0,0.0,0.0,0.0
BRA_0017_V1,1.0,0.00024380656433445723,0.0,0.0
BRA_0003_V1,1.0,0.0123756747020142,0.0,0.0
BRA_0008_V1,0.0,0.0,0.0,0.0
BRA_0007_V1,1.0,0.0013714848105488,0.0,0.0
BRA_0011_V1,0.0,0.0,0.0,0.0
BRA_0005_V1,1.0,0.00022980218074803948,0.0,0.0
BRA_0010_V1,0.0,0.0,0.0,0.0
BRB_0007_V1,0.0,0.0,0.0,0.0
BRB_0010_V1,0.0,0.0,0.0,0.0
BRB_0002_V1,0.0,0.0,0.0,0.0
BRB_0006_V1,0.0,0.0,0.0,0.0
BRB_0011_V1,0.0,0.0,0.0,0.0
BRB_0008_V1,0.0,0.0,0.0,0.0
BRB_0003_V1,0.0,0.0,0.0,0.0
BRB_0004_V1,0.0,5.102081489807796e-05,0.0,0.0
BRB_0009_V1,0.0,0.0,0.0,0.0
BRB_0005_V1,0.0,0.0,0.0,0.0
BRB_0001_V1,1.0,0.0003173714179034819,0.0,0.0
BRN_0001_V1,1.0,0.0019448875566342,0.0,0.0
BRN_0003_V1,1.0,0.000798791614956239,0.0,0.0
BRN_0004_V1,1.0,0.001093502101036,0.0,0.0
BRN_0002_V1,1.0,3.366227193644776e-05,0.0,0.0
BTN_0016_V1,0.0,0.0,0.0,0.0
BTN_0009_V1,0.0,0.0,0.0,0.0
BTN_0010_V1,0.0,0.0,0.0,0.0
BTN_0017_V1,0.0,0.0,0.0,0.0
BTN_0013_V1,0.0,0.0,0.0,0.0
BTN_0012_V1,0.0,0.0,0.0,0.0
BTN_0011_V1,0.0,0.0,0.0,0.0
BTN_0014_V1,0.0,0.0,0.0,0.0
BTN_0003_V1,0.0,0.0,0.0,0.0
BTN_0019_V1,0.0,0.0,0.0,0.0
BTN_0005_V1,0.0,0.0,0.0,0.0
BTN_0008_V1,0.0,0.0,0.0,0.0
BTN_0015_V1,0.0,0.0,0.0,0.0
BTN_0018_V1,0.0,0.0,0.0,0.0
BTN_0020_V1,0.0,0.0,0.0,0.0
BTN_0004_V1,0.0,0.0,0.0,0.0
BTN_0007_V1,0.0,0.0,0.0,0.0
BTN_0002_V1,0.0,0.0,0.0,0.0
BTN_0006_V1,0.0,0.0,0.0,0.0
BTN_0001_V1,0.0,0.0,0.0,0.0
BWA_0006_V1,0.0,0.0,0.0,0.0
BWA_0009_V1,0.0,0.0,0.0,0.0
BWA_0008_V1,0.0,0.0,0.0,0.0
BWA_0002_V1,0.0,0.0,0.0,0.0
BWA_0003_V1,0.0,0.0,0.0,0.0
BWA_0001_V1,0.0,0.0,0.0,0.0
BWA_0005_V1,0.0,0.0,0.0,0.0
BWA_0004_V1,0.0,0.0,0.0,0.0
BWA_0010_V1,0.0,0.0,0.0,0.0
BWA_0007_V1,0.0,0.0,0.0,0.0
CAF_0014_V1,0.0,0.0,0.0,0.0
CAF_0015_V1,0.0,0.0,0.0,0.0
CAF_0016_V1,0.0,0.0,0.0,0.0
CAF_0017_V1,0.0,0.0,0.0,0.0
CAF_0002_V1,0.0,0.0,0.0,0.0
CAF_0006_V1,0.0,0.0,0.0,0.0
CAF_0001_V1,0.0,0.0,0.0,0.0
CAF_0008_V1,0.0,0.0,0.0,0.0
CAF_0011_V1,0.0,0.0,0.0,0.0
CAF_0009_V1,0.0,0.0,0.0,0.0
CAF_0010_V1,0.0,0.0,0.0,0.0
CAF_0012_V1,0.0,0.0,0.0,0.0
CAF_0013_V1,0.0,0.0,0.0,0.0
CAF_0003_V1,0.0,0.0,0.0,0.0
CAF_0005_V1,0.0,0.0,0.0,0.0
CAF_0004_V1,0.0,0.0,0.0,0.0
CAF_0007_V1,0.0,0.0,0.0,0.0
CAN_0004_V1,1.0,0.0052466535561233,0.0,0.0
CAN_0009_V1,1.0,0.0013673862198787,0.0,0.0
CAN_0005_V1,1.0,0.0017194490768122,0.0,0.0
CAN_0010_V1,1.0,0.0320500035973131,0.0,0.0
CAN_0003_V1,1.0,0.0005212309954984055,0.0,0.0
CAN_0007_V1,1.0,0.0089066493355388,0.0,0.0
CAN_0008_V1,1.0,0.00257119865458,0.0,0.0
CAN_0001_V1,0.0,0.0,0.0,0.0
CAN_0006_V1,1.0,0.0016918333619748,0.0,0.0
CAN_0013_V1,1.0,0.0004315013515066418,0.0,0.0
CAN_0002_V1,1.0,0.0003948083694711514,0.0,0.0
CAN_0012_V1,0.0,0.0,0.0,0.0
CAN_0011_V1,1.0,0.0007097079876127495,0.0,0.0
CHE_0001_V1,0.0,0.0,0.0,0.0
CHE_0022_V1,0.0,0.0,0.0,0.0
CHE_0003_V1,0.0,0.0,0.0,0.0
CHE_0006_V1,0.0,0.0,0.0,0.0
CHE_0005_V1,0.0,0.0,0.0,0.0
CHE_0010_V1,0.0,0.0,0.0,0.0
CHE_0024_V1,0.0,0.0,0.0,0.0
CHE_0023_V1,0.0,0.0,0.0,0.0
CHE_0019_V1,0.0,0.0,0.0,0.0
CHE_0021_V1,0.0,0.0,0.0,0.0
CHE_0009_V1,0.0,0.0,0.0,0.0
CHE_0014_V1,0.0,0.0,0.0,0.0
CHE_0004_V1,0.0,0.0,0.0,0.0
CHE_0008_V1,0.0,0.0,0.0,0.0
CHE_0011_V1,0.0,0.0,0.0,0.0
CHE_0017_V1,0.0,0.0,0.0,0.0
CHE_0020_V1,0.0,0.0,0.0,0.0
CHE_0007_V1,0.0,0.0,0.0,0.0
CHE_0013_V1,0.0,0.0,0.0,0.0
CHE_0016_V1,0.0,0.0,0.0,0.0
CHE_0012_V1,0.0,0.0,0.0,0.0
CHE_0026_V1,0.0,0.0,0.0,0.0
CHE_0018_V1,0.0,0.0,0.0,0.0
CHE_0025_V1,0.0,0.0,0.0,0.0
CHE_0002_V1,0.0,0.0,0.0,0.0
CHE_0015_V1,0.0,0.0,0.0,0.0
CHL_0012_V1,1.0,0.0031180409652953,0.0,0.0
CHL_0008_V1,1.0,3.617813730851816e-05,0.0,0.0
CHL_0009_V1,1.0,0.0001106299472140898,0.0,0.0
CHL_0014_V1,1.0,5.171892351482984e-05,0.0,0.0
CHL_0013_V1,1.0,0.0035614178303252,0.0,0.0
CHL_0002_V1,1.0,1.7075553126148123e-05,0.0,0.0
CHL_0001_V1,1.0,3.312809468941979e-05,0.0,0.0
