ucode,max,mean,median,min
AFG_0001_0023_V1,50.78799819946289,2.9066049484845773,1.3645820292041944,0.1000000014901161
AFG_0001_0022_V1,39.49300003051758,11.634261591850132,10.120450964792068,0.1159999966621398
AFG_0001_0015_V1,44.310001373291016,8.346255302522835,5.890165771380453,0.1000000014901161
AFG_0001_0007_V1,27.058000564575195,7.181972242783744,6.305111090342204,0.1000000014901161
AFG_0001_0019_V1,34.821998596191406,7.967918793899907,7.140776189229545,0.101000003516674
AFG_0001_0027_V1,20.233999252319336,10.716780918090553,11.82304690700178,0.1000000014901161
AFG_0001_0003_V1,25.895000457763672,3.5060982145197217,1.0041327439578234,0.101000003516674
AFG_0001_0017_V1,12.784000396728516,3.7776617977724,3.412558992655214,0.1000000014901161
AFG_0001_0005_V1,45.27399826049805,6.218818021616994,3.3908449642417966,0.101000003516674
AFG_0001_0021_V1,41.48500061035156,12.18956256487396,10.879682435153228,0.1430000066757202
AFG_0001_0018_V1,8.791999816894531,1.939805816980483,1.281374990940094,0.1299999952316284
AFG_0001_0028_V1,18.226999282836918,2.236258898541177,1.0115741616801213,0.101000003516674
AFG_0001_0010_V1,41.20600128173828,6.70272196532186,3.9614999294281006,0.1030000001192092
AFG_0001_0002_V1,9.298999786376951,1.6194425009988875,1.000878146622635,0.1040000021457672
AFG_0001_0006_V1,28.388999938964844,9.77376892283815,8.307029924461931,0.1089999973773956
AFG_0001_0011_V1,16.724000930786133,3.163941504789949,1.944833328326543,0.1000000014901161
AFG_0001_0020_V1,86.16400146484375,15.63443473133679,11.791559047867931,0.1049999967217445
AFG_0001_0026_V1,12.303000450134276,2.2644574107233826,1.0,0.1059999987483024
AFG_0001_0009_V1,13.866999626159668,2.360939547460297,1.095744675778328,0.1000000014901161
AFG_0001_0008_V1,29.23900032043457,8.846316270708583,7.053333282470703,0.1080000028014183
AFG_0001_0014_V1,11.425000190734863,4.052839152895551,3.529563101767441,0.1309999972581863
AFG_0001_0016_V1,11.111000061035156,3.2341087917008813,3.161666671435038,0.1089999973773956
AFG_0001_0025_V1,16.503999710083008,3.961628834742696,2.806535783488646,0.101000003516674
AFG_0001_0024_V1,18.72599983215332,5.832555429692138,5.06110897817806,0.1030000001192092
AFG_0001_0013_V1,48.39500045776367,8.467772970118784,4.401493423863461,0.1049999967217445
AFG_0001_0012_V1,12.234000205993652,3.216160885298772,2.2173333168029785,0.101000003516674
AFG_0001_0001_V1,8.180000305175781,4.96744304132514,5.132999897003174,0.1490000039339065
AFG_0001_0004_V1,,,,
AFG_0002_0002_V1,124.04499816894533,19.02514937748358,13.735893313090006,0.1000000014901161
AFG_0002_0001_V1,55.505001068115234,5.378875370398623,3.879137673150191,0.1000000014901161
AFG_0002_0004_V1,6.663000106811523,1.9565787326509003,1.793999989827474,0.1150000020861625
AFG_0002_0007_V1,17.39299964904785,3.8923632229564,3.186590271618752,0.1000000014901161
AFG_0002_0006_V1,31.631000518798828,3.3457122492982605,1.4465675708409902,0.1019999980926513
