ucode,max,mean,median,min
AGO_0014_V1,21.025999069213867,1.471915926768125,1.0338981987881637,0.1000000014901161
AGO_0016_V1,51.290000915527344,3.606824580722165,1.8709256684879725,0.1000000014901161
ALB_0009_V1,29.951000213623047,2.1439936484918585,1.8127324334862147,0.1000000014901161
ALB_0003_V1,7.304999828338623,0.8805023098684949,0.6724200784770463,0.1000000014901161
ALB_0010_V1,32.691001892089844,2.59466258691941,1.4816249861197723,0.1000000014901161
ALB_0006_V1,19.843000411987305,4.774518155438451,3.3087284508304258,0.1000000014901161
ALB_0008_V1,41.59700012207031,6.585729067252644,3.577464201116645,0.1049999967217445
ALB_0002_V1,41.59700012207031,7.358425666467032,3.103191487332608,0.1000000014901161
ALB_0012_V1,12.013999938964844,1.7150473662382304,1.7115693073999063,0.1000000014901161
ALB_0001_V1,59.32500076293945,3.2695113819706543,1.3758769328746174,0.1000000014901161
ALB_0007_V1,27.45800018310547,1.427303748117812,1.004965774934362,0.1000000014901161
ALB_0005_V1,11.637999534606934,1.6270499636686184,1.216481416718408,0.1000000014901161
ALB_0011_V1,10.008999824523926,1.766168301306968,1.7199688063791108,0.1000000014901161
ALB_0004_V1,25.698999404907227,2.8885020494411107,1.3140517736657915,0.1000000014901161
AND_0001_V1,,,,
AND_0006_V1,,,,
AND_0005_V1,,,,
AND_0004_V1,,,,
AND_0003_V1,,,,
AND_0007_V1,,,,
AND_0002_V1,,,,
ARE_0003_V1,,,,
ARE_0005_V1,8.770999908447266,1.9713704072755616,1.9035392869050196,0.1019999980926513
ARE_0006_V1,13.0649995803833,1.8002053993891534,1.2153817729009455,0.1000000014901161
ARE_0001_V1,25.10400009155273,2.059586657867052,1.1860266197951184,0.1000000014901161
ARE_0004_V1,6.968999862670898,1.640573274628473,1.426355060459911,0.1000000014901161
ARE_0007_V1,9.880999565124512,1.6597949170858588,1.1627991286847483,0.1000000014901161
ARE_0002_V1,5.966000080108643,1.5918473359623593,1.2659374978393316,0.1000000014901161
ARG_0009_V1,15.39799976348877,1.4909392072965786,1.010589616432999,0.1000000014901161
ARG_0008_V1,34.79199981689453,6.874278285456061,6.881897738383052,0.1000000014901161
ARG_0011_V1,26.593000411987305,1.606270976558523,1.0300625964997323,0.1000000014901161
ARG_0010_V1,49.57500076293945,1.3122770384188986,0.6119108897432523,0.1000000014901161
ARG_0014_V1,80.60199737548828,19.294467651393784,13.75292548801303,0.1000000014901161
ARG_0012_V1,25.48200035095215,0.7512813968385488,0.5598440373280639,0.1000000014901161
ARG_0013_V1,67.56800079345703,0.8776123503809671,0.7162765667310491,0.1000000014901161
ARG_0015_V1,37.61600112915039,2.0337914467385523,1.3421320399442849,0.1000000014901161
ARG_0023_V1,5.644999980926514,0.9848873414844966,1.000107948568113,0.1000000014901161
ARG_0016_V1,38.00699996948242,1.899811352463324,1.3795908375736312,0.1000000014901161
ARG_0007_V1,23.10700035095215,3.308550280766269,1.3095267812122084,0.1000000014901161
ARG_0005_V1,9.854999542236328,4.075807070335648,3.9282293674633615,0.1169999986886978
ARG_0018_V1,41.72800064086914,0.937950602638148,0.6176071018506564,0.1000000014901161
ARG_0001_V1,34.99399948120117,1.827622745446012,1.0479985567546977,0.1000000014901161
ARG_0024_V1,29.141000747680664,1.083232815911097,0.8103008709370254,0.1000000014901161
ARG_0020_V1,31.22100067138672,1.137519646371775,1.0031086068100223,0.1000000014901161
ARG_0019_V1,37.17900085449219,1.453889107936483,0.8696097589935825,0.1000000014901161
ARG_0003_V1,11.746999740600586,1.332915307251925,0.8431268394054533,0.1000000014901161
ARG_0004_V1,45.00899887084961,1.2960779660855632,1.018017930006386,0.1000000014901161
ARG_0002_V1,37.3849983215332,0.7844215489720456,0.6130094762260931,0.1000000014901161
ARG_0006_V1,28.57200050354004,0.9049196889518712,0.8081320188332922,0.1000000014901161
ARG_0022_V1,12.32800006866455,1.0124318554541256,0.8433287470772025,0.1000000014901161
ARG_0017_V1,40.76300048828125,1.1289307232052626,0.8691446739474838,0.1000000014901161
ARG_0021_V1,13.51200008392334,2.534778341028014,1.156199761916198,0.1000000014901161
ARM_0010_V1,32.31999969482422,5.817345537027823,1.3780281644471934,0.101000003516674
ARM_0003_V1,4.50600004196167,1.0668148868333274,0.9531636678171048,0.1000000014901161
ARM_0006_V1,28.535999298095703,4.963877496224892,3.432113537092062,0.1019999980926513
ARM_0008_V1,69.46399688720703,6.019947940406646,3.2322686187529808,0.1000000014901161
ARM_0009_V1,25.415000915527344,5.23218781554598,4.204551835760686,0.1030000001192092
ARM_0011_V1,15.628999710083008,1.795737861603831,1.1582264887903808,0.101000003516674
ARM_0001_V1,17.934999465942383,3.876092456904043,2.550374984741211,0.1000000014901161
ARM_0005_V1,26.586000442504883,1.042017244560834,1.0000050662605395,0.1000000014901161
ARM_0007_V1,20.982999801635746,4.502015419220034,3.068368434906006,0.1019999980926513
ARM_0002_V1,20.6879997253418,5.870984539272512,4.568621984018144,0.1000000014901161
ARM_0004_V1,27.191999435424805,1.171913856010601,0.8107469633241495,0.1000000014901161
ATG_0007_V1,,,,
ATG_0002_V1,,,,
ATG_0005_V1,,,,
ATG_0003_V1,,,,
ATG_0004_V1,,,,
ATG_0006_V1,,,,
ATG_0008_V1,,,,
ATG_0001_V1,,,,
AUS_0006_V1,24.506000518798828,1.7924881849574823,1.0338343173989066,0.1000000014901161
AUS_0005_V1,34.393001556396484,1.6872736202378358,1.102592735218736,0.1000000014901161
AUS_0007_V1,68.21600341796875,4.02418241846989,1.7419329427621646,0.1000000014901161
AUS_0008_V1,44.51900100708008,1.8655837140917368,1.0830963530714557,0.1000000014901161
AUS_0001_V1,17.426000595092773,4.499228680539617,3.321434803630994,0.1000000014901161
AUS_0009_V1,52.11899948120117,1.906255792196187,1.1085694194117834,0.1000000014901161
AUS_0003_V1,66.7699966430664,1.6506861513971771,1.195351619592702,0.1000000014901161
AUS_0004_V1,,,,
AUS_0002_V1,92.90799713134766,1.5084082298764956,1.208799285960947,0.1000000014901161
AUT_0005_V1,54.87200164794922,6.44447939014353,4.372178220351112,0.1000000014901161
AUT_0004_V1,21.21699905395508,4.964409843648929,4.433840438857921,0.1000000014901161
AUT_0002_V1,18.91699981689453,3.1570302404730155,2.185607042881327,0.1000000014901161
AUT_0009_V1,11.633999824523926,2.436357094096402,1.719351807559829,0.1000000014901161
AUT_0007_V1,32.10599899291992,4.876300554033252,3.373027799176212,0.1000000014901161
AUT_0008_V1,25.295000076293945,1.8771200674797432,1.0086066824201718,0.1000000014901161
AUT_0001_V1,11.982000350952148,0.9807889281021224,1.000863826599502,0.1000000014901161
AUT_0003_V1,25.052000045776367,2.575648882315957,1.4374955453263647,0.1000000014901161
AUT_0006_V1,32.54100036621094,2.7347022772065426,1.3708283851669394,0.1000000014901161
AZE_0008_V1,22.177000045776367,3.1687682107133046,2.6868331776202963,0.1000000014901161
AZE_0005_V1,31.47599983215332,2.1603597040851765,1.1877867059689815,0.1000000014901161
AZE_0006_V1,24.767000198364254,0.8218160770398887,0.6910168539718174,0.1000000014901161
AZE_0011_V1,19.024999618530277,1.807196610174127,1.1864867434077713,0.1000000014901161
AZE_0001_V1,6.684000015258789,0.990562055067866,0.7965866580744804,0.1000000014901161
AZE_0004_V1,6.574999809265137,0.698412584172039,0.4529234504555677,0.1000000014901161
AZE_0007_V1,7.895999908447266,0.7150147993757366,0.3896916365377145,0.1000000014901161
AZE_0009_V1,12.67300033569336,2.62738211625591,1.8407252069624724,0.1000000014901161
AZE_0002_V1,11.244999885559082,1.0845698754382482,0.905198220355189,0.1000000014901161
AZE_0003_V1,22.799999237060547,1.526527209784996,1.0400092140550168,0.1000000014901161
BDI_0011_V1,4.519999980926514,1.010471031715192,1.0000115017815523,0.1019999980926513
BDI_0001_V1,3.8980000019073486,1.1996894952075967,1.00012148967251,0.101000003516674
BDI_0009_V1,23.24099922180176,3.235775785340674,1.0058399810607497,0.1030000001192092
BDI_0004_V1,11.746999740600586,2.5860298742975,1.001419355792384,0.2569999992847442
BDI_0002_V1,1.3580000400543213,0.9948612902554508,1.0,0.1059999987483024
BDI_0006_V1,18.13400077819824,2.195729175841866,1.8100205763363089,0.1000000014901161
BDI_0010_V1,4.214000225067139,1.6028516259978196,1.611073667886264,0.101000003516674
BDI_0018_V1,10.519000053405762,2.035699161965002,1.2197188515125603,0.101000003516674
BDI_0017_V1,6.129000186920166,1.331574636973662,1.0011507557123012,0.1000000014901161
BDI_0008_V1,17.48699951171875,4.355174803123568,4.062484657200801,0.1000000014901161
BDI_0003_V1,5.511000156402588,0.9713729953006154,1.0000702893902886,0.1000000014901161
BDI_0016_V1,17.899999618530273,1.004178559760922,1.0000513311006236,0.1000000014901161
BDI_0007_V1,17.55699920654297,4.762003439912255,4.299062952932188,0.1270000040531158
BDI_0013_V1,12.39900016784668,4.431647414974269,3.904225193869032,0.1080000028014183
BDI_0005_V1,11.194000244140623,5.340550437975255,5.277866960486021,0.1410000026226043
BDI_0015_V1,20.06800079345703,2.14026495563351,1.565067462166642,0.101000003516674
BDI_0012_V1,14.220000267028809,3.2800863619828373,2.383500019709269,0.1490000039339065
BDI_0014_V1,15.013999938964844,6.259984350621269,6.402400016784668,0.1150000020861625
BEL_0001_V1,5.14300012588501,1.919637295700099,1.645275876439851,0.1059999987483024
BEL_0003_V1,8.90999984741211,1.7576190050151668,1.278460354356027,0.1000000014901161
BEL_0002_V1,20.64900016784668,4.406222999566511,3.689057157327417,0.1000000014901161
BEN_0004_V1,12.569000244140623,2.855396703468552,2.469056796784171,0.1000000014901161
BEN_0005_V1,13.79300022125244,3.316232380955891,2.7179033533453207,0.1000000014901161
BEN_0006_V1,10.48799991607666,2.051168390741093,1.5293537710629463,0.1000000014901161
BEN_0007_V1,11.090999603271484,2.333634021011129,2.031766426786468,0.1000000014901161
BEN_0009_V1,8.255000114440918,1.8168231151838716,1.7832461860887194,0.1000000014901161
BEN_0011_V1,14.15999984741211,4.925181051484747,4.531870121603635,0.1000000014901161
BEN_0012_V1,11.343000411987305,2.669114503591328,2.217145163279385,0.1000000014901161
BEN_0010_V1,9.845000267028809,2.125942175728883,2.029907653250628,0.1000000014901161
BEN_0001_V1,21.10099983215332,3.5275449603502538,3.061980154747504,0.1000000014901161
BEN_0002_V1,24.68899917602539,2.021793451130821,1.6890598600905151,0.1000000014901161
BEN_0008_V1,3.424999952316284,1.5042817921831595,1.3248442993635852,0.1030000001192092
BEN_0003_V1,7.460999965667725,1.817294187439145,1.703470386904596,0.1000000014901161
BFA_0011_V1,6.517000198364258,2.0584068303615544,1.8280283669674,0.1000000014901161
BFA_0002_V1,8.732000350952148,2.6106158498455256,2.217672428225558,0.1000000014901161
BFA_0009_V1,8.982999801635742,1.7837064837386944,1.470530701299145,0.1000000014901161
BFA_0003_V1,4.994999885559082,1.818613354202304,1.5756565393076496,0.1000000014901161
BFA_0007_V1,6.664999961853027,1.9400463971991828,1.5771287352216343,0.1000000014901161
BFA_0006_V1,8.930999755859375,1.998501804573127,1.657865188140078,0.1000000014901161
BFA_0010_V1,5.743000030517578,1.1032662457446047,1.0018340016634408,0.1000000014901161
BFA_0012_V1,8.491000175476074,1.2369356787250088,0.967232251137829,0.1000000014901161
BFA_0005_V1,6.89900016784668,1.4623716467394887,1.0776006034212733,0.1000000014901161
BFA_0008_V1,8.357999801635742,1.6653070622842647,1.4732122475877347,0.1000000014901161
BFA_0013_V1,11.086999893188477,2.7319751729877204,2.3439018959598874,0.1000000014901161
BFA_0004_V1,7.724999904632568,1.966677764128509,1.6409610805740948,0.1000000014901161
BFA_0001_V1,9.291999816894531,1.4029040339920766,1.0124452616167556,0.1000000014901161
BGD_0006_V1,16.547000885009766,2.9448136813617944,2.3124147160820905,0.1000000014901161
BGD_0005_V1,14.17300033569336,1.9417846737237985,1.5926537343004186,0.1000000014901161
BGD_0004_V1,16.93600082397461,2.5799591573660403,2.061748453935896,0.1000000014901161
BGD_0008_V1,8.994999885559082,1.8255730619597197,1.59654198177277,0.1000000014901161
BGD_0002_V1,30.28499984741211,2.7491939031967645,2.5605627329118543,0.1000000014901161
BGD_0003_V1,14.630999565124512,3.4971182821135884,3.2181681657334664,0.1000000014901161
BGD_0001_V1,10.133999824523926,5.457258563012638,5.596128281373916,0.1000000014901161
BGD_0007_V1,13.29800033569336,2.2494870686330013,1.4060644200200922,0.1000000014901161
BGR_0003_V1,15.324000358581545,3.859705400841637,2.273121219692808,0.1000000014901161
BGR_0002_V1,20.551000595092773,2.6391192780790544,1.3056152700868449,0.1000000014901161
BGR_0016_V1,18.52400016784668,5.417861957870385,5.434459373485639,0.1000000014901161
BGR_0001_V1,20.285999298095703,2.8105616795973103,1.6840276570424948,0.1000000014901161
BGR_0004_V1,11.401000022888184,2.24045851802276,1.0005173859922631,0.1000000014901161
BGR_0021_V1,23.040000915527344,4.338340014529532,2.415111117892795,0.101000003516674
BGR_0020_V1,21.61100006103516,6.840585132539766,5.713406386326983,0.1120000034570694
BGR_0024_V1,3.174999952316284,1.1091280305947842,1.0006583766860515,0.1070000007748603
BGR_0007_V1,21.492000579833984,3.0346406964703614,1.7985137231463668,0.1000000014901161
BGR_0017_V1,12.571999549865724,1.2103338941503614,1.0025525980374288,0.1000000014901161
BGR_0028_V1,18.326000213623047,5.13846109363507,5.568879178706432,0.1000000014901161
BGR_0005_V1,20.319000244140625,2.9563206782735283,1.8122788809386048,0.1000000014901161
BGR_0014_V1,24.541000366210938,0.9407486767127644,0.6859490350095176,0.1000000014901161
BGR_0013_V1,11.814000129699709,3.954197131841505,4.084999121673825,0.1000000014901161
BGR_0008_V1,19.256000518798828,3.915477807937627,1.9359333329730564,0.1000000014901161
BGR_0006_V1,8.855999946594238,1.3488795193723206,0.9685034891293308,0.1000000014901161
BGR_0025_V1,9.991000175476074,2.595670325211921,1.9709507674437303,0.1000000014901161
BGR_0009_V1,13.11299991607666,1.931905498226208,1.0064816957677427,0.1000000014901161
BGR_0019_V1,7.395999908447266,0.856969578332793,0.5771831076858092,0.1000000014901161
BGR_0011_V1,25.767000198364254,1.0667065318217197,0.5595293317452622,0.1000000014901161
BGR_0027_V1,10.40999984741211,5.030474429474588,5.089824052310994,0.1000000014901161
BGR_0026_V1,15.128000259399414,4.1639202750640365,3.783723690007862,0.1000000014901161
BGR_0012_V1,10.782999992370604,1.6873870213228366,1.19984848812373,0.101000003516674
BGR_0015_V1,15.564000129699709,4.43212804380874,3.833160928964184,0.1000000014901161
BGR_0018_V1,11.67199993133545,5.989662788429989,6.517337298948259,0.1019999980926513
BGR_0010_V1,10.375,4.234271205540276,3.652272737387455,0.1000000014901161
BGR_0023_V1,6.23799991607666,1.2578861795117735,1.0006534291363134,0.1000000014901161
BGR_0022_V1,19.53300094604492,1.7385499417838008,1.002573466121959,0.1000000014901161
BHR_0002_V1,,,,
BHR_0004_V1,,,,
BHR_0005_V1,,,,
BHR_0010_V1,,,,
BHR_0003_V1,,,,
BHR_0006_V1,,,,
BHR_0001_V1,,,,
BHR_0012_V1,,,,
BHR_0008_V1,,,,
BHR_0009_V1,,,,
BHR_0007_V1,,,,
BHR_0011_V1,,,,
BHS_0013_V1,,,,
BHS_0020_V1,,,,
BHS_0001_V1,,,,
BHS_0003_V1,,,,
BHS_0006_V1,,,,
BHS_0007_V1,,,,
BHS_0016_V1,,,,
BHS_0008_V1,,,,
BHS_0010_V1,,,,
BHS_0018_V1,,,,
BHS_0002_V1,,,,
BHS_0009_V1,,,,
BHS_0011_V1,,,,
BHS_0014_V1,,,,
BHS_0019_V1,,,,
BHS_0012_V1,,,,
BHS_0005_V1,,,,
BHS_0015_V1,,,,
BHS_0022_V1,,,,
BHS_0004_V1,,,,
BHS_0017_V1,,,,
BIH_0001_V1,70.5459976196289,3.751874062095555,2.200883425935794,0.1000000014901161
BIH_0002_V1,54.430999755859375,3.5967518691465985,2.1267603168501514,0.1000000014901161
BLR_0001_V1,12.331000328063965,1.8421847227915216,1.4688920585060907,0.1000000014901161
BLR_0006_V1,14.098999977111816,4.048026481103525,3.5309679001710395,0.1000000014901161
BLR_0002_V1,13.857000350952148,3.5177822780549435,3.4073896012431786,0.1000000014901161
BLR_0004_V1,12.77400016784668,2.236282160901172,1.407789701029641,0.1000000014901161
BLR_0003_V1,13.56999969482422,3.093418785054052,2.027939243247122,0.1000000014901161
BLR_0005_V1,8.647000312805176,3.368929684650696,2.9743749499320984,0.1000000014901161
BLR_0007_V1,17.291000366210938,3.986796875938417,2.933588401118707,0.1000000014901161
BLZ_0003_V1,4.701000213623047,1.8945290760166131,1.671816967093178,0.1000000014901161
BLZ_0004_V1,25.513999938964844,2.369047466908135,1.7849348144160089,0.1000000014901161
BLZ_0001_V1,12.123000144958496,2.2272053503165417,1.7761642638582622,0.1000000014901161
BLZ_0005_V1,1.8420000076293943,0.636735943037124,0.5424999992052714,0.1040000021457672
BLZ_0006_V1,10.592000007629396,2.424939694926449,2.5209889050638896,0.1000000014901161
BLZ_0002_V1,24.177000045776367,3.938688941078572,2.939912214268012,0.1000000014901161
BOL_0007_V1,65.86599731445312,1.1164103214796914,0.2732764451824329,0.1000000014901161
BOL_0003_V1,61.882999420166016,3.868606380524696,2.6226173046914063,0.1000000014901161
BOL_0002_V1,141.20899963378906,7.314988410517925,2.484442948992814,0.1000000014901161
BOL_0008_V1,70.69400024414062,2.267787061347419,1.168770696333883,0.1000000014901161
BOL_0009_V1,55.92599868774414,3.097421614270282,1.076274749851503,0.1000000014901161
BOL_0006_V1,18.374000549316406,5.636905423712728,5.31259463848099,0.1000000014901161
BOL_0001_V1,37.297000885009766,2.4865776665368613,1.6215312828512265,0.1000000014901161
BOL_0004_V1,121.81400299072266,4.515554720395361,2.7430557213504767,0.1000000014901161
BOL_0005_V1,22.84499931335449,1.1680605949012164,1.0532404412578489,0.1000000014901161
BRA_0009_V1,105.08799743652344,3.9569860227127926,3.2454856687267224,0.1000000014901161
BRA_0016_V1,78.5719985961914,7.067857239356703,5.741399782281334,0.1000000014901161
BRA_0012_V1,27.957000732421875,2.466421416342632,1.4363654653540443,0.1000000014901161
BRA_0014_V1,39.47499847412109,7.794400516189536,7.120828890256385,0.1000000014901161
BRA_0021_V1,66.61199951171875,3.706948967123183,2.742154850907516,0.1000000014901161
BRA_0018_V1,29.51499938964844,4.1688027547066575,3.311586629872285,0.1000000014901161
BRA_0022_V1,33.87099838256836,5.399717658285774,4.374821491024107,0.1000000014901161
BRA_0004_V1,26.36000061035156,6.655232698831573,6.062085716505524,0.1000000014901161
BRA_0026_V1,111.35299682617188,18.077803942058093,20.759503583666383,0.1000000014901161
BRA_0020_V1,24.011999130249023,2.4682369091668943,1.9330511878270475,0.1000000014901161
BRA_0013_V1,127.53399658203124,5.534438307913081,4.768414132426796,0.1000000014901161
BRA_0024_V1,32.73899841308594,4.505035621735376,3.1208053660970174,0.1000000014901161
BRA_0025_V1,42.97999954223633,4.806200354888835,4.129758342946113,0.1000000014901161
BRA_0015_V1,25.75,2.4431572525224112,1.934723621741997,0.1000000014901161
BRA_0001_V1,22.73500061035156,6.058905527536505,5.187288098694536,0.1000000014901161
BRA_0006_V1,22.020000457763672,2.565717163063337,2.0609680097666185,0.1000000014901161
