ucode,max,mean,median,min
TUR_0045_0001_V1,0.0,0.0,0.0,0.0
TUR_0046_0009_V1,0.0,0.0,0.0,0.0
TUR_0046_0002_V1,0.0,0.0,0.0,0.0
TUR_0046_0012_V1,0.0,0.0,0.0,0.0
TUR_0046_0007_V1,0.0,0.0,0.0,0.0
TUR_0046_0016_V1,0.0,0.0,0.0,0.0
TUR_0046_0003_V1,1.0,5.9033464645764005e-05,0.0,0.0
TUR_0046_0004_V1,0.0,0.0,0.0,0.0
TUR_0046_0014_V1,0.0,0.0,0.0,0.0
TUR_0046_0010_V1,1.0,0.00010747336853989753,0.0,0.0
TUR_0046_0019_V1,0.0,0.0,0.0,0.0
TUR_0046_0020_V1,0.0,0.0,0.0,0.0
TUR_0046_0005_V1,0.0,0.0,0.0,0.0
TUR_0046_0018_V1,0.0,0.0,0.0,0.0
TUR_0046_0017_V1,0.0,0.0,0.0,0.0
TUR_0046_0011_V1,0.0,0.0,0.0,0.0
TUR_0046_0015_V1,0.0,0.0,0.0,0.0
TUR_0046_0008_V1,0.0,0.0,0.0,0.0
TUR_0046_0006_V1,0.0,0.0,0.0,0.0
TUR_0046_0001_V1,0.0,0.0,0.0,0.0
TUR_0046_0013_V1,0.0,0.0,0.0,0.0
TUR_0047_0008_V1,0.0,0.0,0.0,0.0
TUR_0047_0002_V1,0.0,0.0,0.0,0.0
TUR_0047_0010_V1,0.0,0.0,0.0,0.0
TUR_0047_0013_V1,0.0,0.0,0.0,0.0
TUR_0047_0004_V1,0.0,0.0,0.0,0.0
TUR_0047_0007_V1,0.0,0.0,0.0,0.0
TUR_0047_0009_V1,0.0,0.0,0.0,0.0
TUR_0047_0014_V1,0.0,0.0,0.0,0.0
TUR_0047_0012_V1,0.0,0.0,0.0,0.0
TUR_0047_0001_V1,0.0,0.0,0.0,0.0
TUR_0047_0015_V1,0.0,0.0,0.0,0.0
TUR_0047_0005_V1,0.0,0.0,0.0,0.0
TUR_0047_0016_V1,0.0,0.0,0.0,0.0
TUR_0047_0003_V1,0.0,0.0,0.0,0.0
TUR_0047_0011_V1,0.0,0.0,0.0,0.0
TUR_0047_0006_V1,0.0,0.0,0.0,0.0
TUR_0048_0001_V1,0.0,0.0,0.0,0.0
TUR_0048_0003_V1,0.0,0.0,0.0,0.0
TUR_0048_0002_V1,0.0,0.0,0.0,0.0
TUR_0048_0004_V1,0.0,0.0,0.0,0.0
TUR_0049_0002_V1,0.0,0.0,0.0,0.0
TUR_0049_0001_V1,0.0,0.0,0.0,0.0
TUR_0049_0005_V1,0.0,0.0,0.0,0.0
TUR_0049_0003_V1,0.0,0.0,0.0,0.0
TUR_0049_0009_V1,0.0,0.0,0.0,0.0
TUR_0049_0007_V1,0.0,0.0,0.0,0.0
TUR_0049_0006_V1,0.0,0.0,0.0,0.0
TUR_0049_0004_V1,0.0,0.0,0.0,0.0
TUR_0049_0008_V1,0.0,0.0,0.0,0.0
TUR_0050_0002_V1,1.0,0.0034516360043858,0.0,0.0
TUR_0050_0001_V1,0.0,0.0,0.0,0.0
TUR_0050_0004_V1,0.0,0.0,0.0,0.0
TUR_0050_0008_V1,1.0,2.146425431966399e-05,0.0,0.0
TUR_0050_0006_V1,0.0,0.0,0.0,0.0
TUR_0050_0003_V1,0.0,0.0,0.0,0.0
TUR_0050_0005_V1,0.0,0.0,0.0,0.0
TUR_0050_0007_V1,0.0,0.0,0.0,0.0
TUR_0051_0003_V1,0.0,0.0,0.0,0.0
TUR_0051_0005_V1,0.0,0.0,0.0,0.0
TUR_0051_0006_V1,0.0,0.0,0.0,0.0
TUR_0051_0007_V1,0.0,0.0,0.0,0.0
TUR_0051_0004_V1,0.0,0.0,0.0,0.0
TUR_0051_0002_V1,0.0,0.0,0.0,0.0
TUR_0051_0001_V1,0.0,0.0,0.0,0.0
TUR_0052_0010_V1,0.0,0.0,0.0,0.0
TUR_0052_0011_V1,0.0,0.0,0.0,0.0
TUR_0052_0006_V1,1.0,7.446043748161462e-05,0.0,0.0
TUR_0052_0001_V1,1.0,0.0018043086363143,0.0,0.0
TUR_0052_0002_V1,0.0,0.0,0.0,0.0
TUR_0052_0004_V1,0.0,0.0,0.0,0.0
TUR_0052_0012_V1,1.0,0.0003906681238810291,0.0,0.0
TUR_0052_0009_V1,1.0,8.470397136733718e-06,0.0,0.0
TUR_0052_0005_V1,1.0,0.002308306824086,0.0,0.0
TUR_0052_0007_V1,1.0,0.0003272484221385202,0.0,0.0
TUR_0052_0008_V1,1.0,0.0009206946515063606,0.0,0.0
TUR_0052_0003_V1,1.0,0.0075003344271155,0.0,0.0
TUR_0053_0025_V1,0.0,0.0,0.0,0.0
TUR_0053_0013_V1,0.0,0.0,0.0,0.0
TUR_0053_0030_V1,0.0,0.0,0.0,0.0
TUR_0053_0022_V1,0.0,0.0,0.0,0.0
TUR_0053_0009_V1,0.0,0.0,0.0,0.0
TUR_0053_0001_V1,0.0,0.0,0.0,0.0
TUR_0053_0002_V1,0.0,0.0,0.0,0.0
TUR_0053_0016_V1,0.0,0.0,0.0,0.0
TUR_0053_0024_V1,0.0,0.0,0.0,0.0
TUR_0053_0003_V1,0.0,0.0,0.0,0.0
TUR_0053_0010_V1,0.0,0.0,0.0,0.0
TUR_0053_0027_V1,0.0,0.0,0.0,0.0
TUR_0053_0004_V1,0.0,0.0,0.0,0.0
TUR_0053_0026_V1,0.0,0.0,0.0,0.0
TUR_0053_0007_V1,0.0,0.0,0.0,0.0
TUR_0053_0011_V1,0.0,0.0,0.0,0.0
TUR_0053_0006_V1,0.0,0.0,0.0,0.0
TUR_0053_0005_V1,0.0,0.0,0.0,0.0
TUR_0053_0018_V1,0.0,0.0,0.0,0.0
TUR_0053_0021_V1,0.0,0.0,0.0,0.0
TUR_0053_0008_V1,0.0,0.0,0.0,0.0
TUR_0053_0012_V1,0.0,0.0,0.0,0.0
TUR_0053_0014_V1,0.0,0.0,0.0,0.0
TUR_0053_0028_V1,0.0,0.0,0.0,0.0
TUR_0053_0023_V1,0.0,0.0,0.0,0.0
TUR_0053_0017_V1,0.0,0.0,0.0,0.0
TUR_0053_0029_V1,0.0,0.0,0.0,0.0
TUR_0053_0015_V1,0.0,0.0,0.0,0.0
TUR_0053_0019_V1,0.0,0.0,0.0,0.0
TUR_0053_0031_V1,0.0,0.0,0.0,0.0
TUR_0053_0020_V1,0.0,0.0,0.0,0.0
TUR_0054_0002_V1,0.0,0.0,0.0,0.0
TUR_0054_0001_V1,0.0,0.0,0.0,0.0
TUR_0054_0013_V1,0.0,0.0,0.0,0.0
TUR_0054_0007_V1,0.0,0.0,0.0,0.0
TUR_0054_0004_V1,0.0,0.0,0.0,0.0
TUR_0054_0011_V1,0.0,0.0,0.0,0.0
TUR_0054_0008_V1,0.0,0.0,0.0,0.0
TUR_0054_0009_V1,0.0,0.0,0.0,0.0
TUR_0054_0006_V1,0.0,0.0,0.0,0.0
TUR_0054_0003_V1,0.0,0.0,0.0,0.0
TUR_0054_0010_V1,0.0,0.0,0.0,0.0
TUR_0054_0005_V1,0.0,0.0,0.0,0.0
TUR_0054_0012_V1,0.0,0.0,0.0,0.0
TUR_0055_0003_V1,0.0,0.0,0.0,0.0
TUR_0055_0009_V1,0.0,0.0,0.0,0.0
TUR_0055_0001_V1,0.0,0.0,0.0,0.0
TUR_0055_0005_V1,0.0,0.0,0.0,0.0
TUR_0055_0012_V1,0.0,0.0,0.0,0.0
TUR_0055_0013_V1,0.0,0.0,0.0,0.0
TUR_0055_0006_V1,0.0,0.0,0.0,0.0
TUR_0055_0004_V1,0.0,0.0,0.0,0.0
TUR_0055_0008_V1,0.0,0.0,0.0,0.0
TUR_0055_0011_V1,0.0,0.0,0.0,0.0
TUR_0055_0002_V1,0.0,0.0,0.0,0.0
TUR_0055_0010_V1,0.0,0.0,0.0,0.0
TUR_0055_0007_V1,0.0,0.0,0.0,0.0
TUR_0056_0008_V1,0.0,0.0,0.0,0.0
TUR_0056_0012_V1,0.0,0.0,0.0,0.0
TUR_0056_0003_V1,0.0,0.0,0.0,0.0
TUR_0056_0004_V1,0.0,0.0,0.0,0.0
TUR_0056_0014_V1,0.0,0.0,0.0,0.0
TUR_0056_0017_V1,0.0,0.0,0.0,0.0
TUR_0056_0013_V1,0.0,0.0,0.0,0.0
TUR_0056_0006_V1,0.0,0.0,0.0,0.0
TUR_0056_0015_V1,0.0,0.0,0.0,0.0
TUR_0056_0002_V1,0.0,0.0,0.0,0.0
TUR_0056_0007_V1,0.0,0.0,0.0,0.0
TUR_0056_0001_V1,0.0,0.0,0.0,0.0
TUR_0056_0010_V1,0.0,0.0,0.0,0.0
TUR_0056_0011_V1,0.0,0.0,0.0,0.0
TUR_0056_0009_V1,0.0,0.0,0.0,0.0
TUR_0056_0016_V1,0.0,0.0,0.0,0.0
TUR_0056_0005_V1,0.0,0.0,0.0,0.0
TUR_0057_0010_V1,0.0,0.0,0.0,0.0
TUR_0057_0004_V1,0.0,0.0,0.0,0.0
TUR_0057_0008_V1,0.0,0.0,0.0,0.0
TUR_0057_0005_V1,0.0,0.0,0.0,0.0
TUR_0057_0006_V1,0.0,0.0,0.0,0.0
TUR_0057_0002_V1,0.0,0.0,0.0,0.0
TUR_0057_0003_V1,0.0,0.0,0.0,0.0
TUR_0057_0009_V1,0.0,0.0,0.0,0.0
TUR_0057_0001_V1,0.0,0.0,0.0,0.0
TUR_0057_0007_V1,0.0,0.0,0.0,0.0
TUR_0058_0008_V1,0.0,2.000326976525009e-06,0.0,0.0
TUR_0058_0001_V1,0.0,0.0,0.0,0.0
TUR_0058_0003_V1,1.0,0.00032855205005806346,0.0,0.0
TUR_0058_0005_V1,1.0,0.00026294391861885727,0.0,0.0
TUR_0058_0006_V1,1.0,0.00015407342855077293,0.0,0.0
TUR_0058_0009_V1,0.0,0.0,0.0,0.0
TUR_0058_0012_V1,0.0,0.0,0.0,0.0
TUR_0058_0013_V1,0.0,0.0,0.0,0.0
TUR_0058_0004_V1,1.0,3.726278933303707e-05,0.0,0.0
TUR_0058_0011_V1,0.0,0.0,0.0,0.0
TUR_0058_0002_V1,0.0,0.0,0.0,0.0
TUR_0058_0007_V1,1.0,3.919841772128185e-05,0.0,0.0
TUR_0058_0010_V1,1.0,0.0113005614430015,0.0,0.0
TUR_0059_0006_V1,1.0,0.00010382804657705406,0.0,0.0
TUR_0059_0005_V1,0.0,0.0,0.0,0.0
TUR_0059_0003_V1,1.0,0.0014236571194252,0.0,0.0
TUR_0059_0013_V1,0.0,0.0,0.0,0.0
TUR_0059_0010_V1,1.0,0.0361963437361451,0.0,0.0
TUR_0059_0004_V1,1.0,0.0022865187081407,0.0,0.0
TUR_0059_0007_V1,1.0,0.0028270106893345,0.0,0.0
TUR_0059_0002_V1,1.0,0.002674387560011,0.0,0.0
TUR_0059_0011_V1,1.0,0.00093279737464388,0.0,0.0
TUR_0059_0008_V1,1.0,0.0013499445579436,0.0,0.0
TUR_0059_0009_V1,0.0,0.0,0.0,0.0
TUR_0059_0012_V1,1.0,0.0011056162316415,0.0,0.0
TUR_0059_0001_V1,1.0,0.0012557725758417,0.0,0.0
TUR_0060_0005_V1,0.0,0.0,0.0,0.0
TUR_0060_0004_V1,0.0,0.0,0.0,0.0
TUR_0060_0006_V1,0.0,0.0,0.0,0.0
TUR_0060_0001_V1,0.0,0.0,0.0,0.0
TUR_0060_0002_V1,0.0,0.0,0.0,0.0
TUR_0060_0003_V1,0.0,0.0,0.0,0.0
TUR_0061_0004_V1,0.0,0.0,0.0,0.0
TUR_0061_0001_V1,0.0,0.0,0.0,0.0
TUR_0061_0005_V1,0.0,0.0,0.0,0.0
TUR_0061_0002_V1,0.0,0.0,0.0,0.0
TUR_0061_0006_V1,0.0,0.0,0.0,0.0
TUR_0061_0008_V1,0.0,0.0,0.0,0.0
TUR_0061_0007_V1,0.0,0.0,0.0,0.0
TUR_0061_0003_V1,0.0,0.0,0.0,0.0
TUR_0062_0002_V1,0.0,0.0,0.0,0.0
TUR_0062_0005_V1,0.0,0.0,0.0,0.0
TUR_0062_0004_V1,0.0,0.0,0.0,0.0
TUR_0062_0006_V1,0.0,0.0,0.0,0.0
TUR_0062_0001_V1,0.0,0.0,0.0,0.0
TUR_0062_0003_V1,0.0,0.0,0.0,0.0
TUR_0063_0010_V1,0.0,4.063916373631954e-05,0.0,0.0
TUR_0063_0005_V1,0.0,0.0,0.0,0.0
TUR_0063_0011_V1,0.0,0.0,0.0,0.0
TUR_0063_0007_V1,0.0,0.0,0.0,0.0
TUR_0063_0001_V1,0.0,0.0,0.0,0.0
TUR_0063_0002_V1,0.0,0.0,0.0,0.0
TUR_0063_0004_V1,0.0,0.0,0.0,0.0
TUR_0063_0013_V1,0.0,0.0,0.0,0.0
TUR_0063_0015_V1,0.0,0.0,0.0,0.0
TUR_0063_0012_V1,0.0,0.0,0.0,0.0
TUR_0063_0017_V1,1.0,0.0004200032326290031,0.0,0.0
TUR_0063_0019_V1,0.0,0.0,0.0,0.0
TUR_0063_0018_V1,1.0,0.00014375861680606772,0.0,0.0
TUR_0063_0014_V1,0.0,0.0,0.0,0.0
TUR_0063_0016_V1,0.0,0.0,0.0,0.0
TUR_0063_0008_V1,1.0,0.0002680307357026872,0.0,0.0
TUR_0063_0009_V1,0.0,0.0,0.0,0.0
TUR_0063_0003_V1,1.0,0.0010029768565321,0.0,0.0
TUR_0063_0006_V1,0.0,0.0,0.0,0.0
TUR_0064_0003_V1,0.0,0.0,0.0,0.0
TUR_0064_0006_V1,0.0,0.0,0.0,0.0
TUR_0064_0005_V1,0.0,0.0,0.0,0.0
TUR_0064_0001_V1,0.0,0.0,0.0,0.0
TUR_0064_0007_V1,0.0,0.0,0.0,0.0
TUR_0064_0002_V1,0.0,0.0,0.0,0.0
TUR_0064_0004_V1,0.0,0.0,0.0,0.0
TUR_0065_0011_V1,1.0,4.268930572624304e-05,0.0,0.0
TUR_0065_0004_V1,1.0,0.00013269813557539018,0.0,0.0
TUR_0065_0012_V1,1.0,0.0006520146305075236,0.0,0.0
TUR_0065_0008_V1,0.0,0.0,0.0,0.0
TUR_0065_0009_V1,0.0,0.0,0.0,0.0
TUR_0065_0005_V1,1.0,8.60415037220541e-05,0.0,0.0
TUR_0065_0003_V1,0.0,0.0,0.0,0.0
TUR_0065_0010_V1,0.0,0.0,0.0,0.0
TUR_0065_0001_V1,0.0,0.0,0.0,0.0
TUR_0065_0002_V1,0.0,0.0,0.0,0.0
TUR_0065_0006_V1,0.0,0.0,0.0,0.0
TUR_0065_0007_V1,0.0,1.561327958499009e-06,0.0,0.0
TUR_0066_0002_V1,0.0,0.0,0.0,0.0
TUR_0066_0005_V1,0.0,0.0,0.0,0.0
TUR_0066_0012_V1,0.0,0.0,0.0,0.0
TUR_0066_0015_V1,0.0,0.0,0.0,0.0
TUR_0066_0009_V1,1.0,0.0015512628249899,0.0,0.0
TUR_0066_0001_V1,0.0,0.0,0.0,0.0
TUR_0066_0007_V1,0.0,0.0,0.0,0.0
TUR_0066_0003_V1,0.0,0.0,0.0,0.0
TUR_0066_0013_V1,0.0,0.0,0.0,0.0
TUR_0066_0011_V1,1.0,0.0040815236840884,0.0,0.0
TUR_0066_0016_V1,0.0,0.0,0.0,0.0
TUR_0066_0014_V1,0.0,0.0,0.0,0.0
TUR_0066_0010_V1,1.0,0.0022098449142702,0.0,0.0
TUR_0066_0008_V1,0.0,0.0,0.0,0.0
TUR_0066_0004_V1,0.0,0.0,0.0,0.0
TUR_0066_0006_V1,0.0,0.0,0.0,0.0
TUR_0067_0005_V1,0.0,0.0,0.0,0.0
TUR_0067_0012_V1,0.0,0.0,0.0,0.0
TUR_0067_0002_V1,1.0,0.0901805430941736,0.0,0.0
TUR_0067_0010_V1,0.0,0.0,0.0,0.0
TUR_0067_0007_V1,0.0,0.0,0.0,0.0
TUR_0067_0006_V1,1.0,0.0001718576299260503,0.0,0.0
TUR_0067_0003_V1,1.0,0.0010399103277616,0.0,0.0
TUR_0067_0004_V1,1.0,0.0057083814506537,0.0,0.0
TUR_0067_0009_V1,0.0,0.0,0.0,0.0
TUR_0067_0011_V1,0.0,0.0,0.0,0.0
TUR_0067_0013_V1,0.0,0.0,0.0,0.0
TUR_0067_0016_V1,0.0,0.0,0.0,0.0
TUR_0067_0008_V1,1.0,0.031235153997322,0.0,0.0
TUR_0067_0015_V1,1.0,0.0056754877164917,0.0,0.0
TUR_0067_0014_V1,1.0,0.0007917447414953416,0.0,0.0
TUR_0067_0001_V1,1.0,5.174279804929665e-05,0.0,0.0
TUR_0067_0017_V1,1.0,0.0001835308749312658,0.0,0.0
TUR_0068_0004_V1,0.0,0.0,0.0,0.0
TUR_0068_0012_V1,0.0,0.0,0.0,0.0
TUR_0068_0011_V1,0.0,0.0,0.0,0.0
TUR_0068_0009_V1,0.0,0.0,0.0,0.0
TUR_0068_0002_V1,0.0,0.0,0.0,0.0
TUR_0068_0003_V1,0.0,0.0,0.0,0.0
TUR_0068_0010_V1,0.0,0.0,0.0,0.0
TUR_0068_0013_V1,0.0,0.0,0.0,0.0
TUR_0068_0001_V1,0.0,0.0,0.0,0.0
TUR_0068_0007_V1,0.0,0.0,0.0,0.0
TUR_0068_0006_V1,0.0,0.0,0.0,0.0
TUR_0068_0008_V1,0.0,0.0,0.0,0.0
TUR_0068_0005_V1,0.0,0.0,0.0,0.0
TUR_0069_0005_V1,0.0,0.0,0.0,0.0
TUR_0069_0002_V1,0.0,0.0,0.0,0.0
TUR_0069_0007_V1,0.0,0.0,0.0,0.0
TUR_0069_0004_V1,0.0,0.0,0.0,0.0
TUR_0069_0006_V1,0.0,0.0,0.0,0.0
TUR_0069_0001_V1,0.0,0.0,0.0,0.0
TUR_0069_0003_V1,0.0,0.0,0.0,0.0
TUR_0070_0007_V1,0.0,0.0,0.0,0.0
TUR_0070_0002_V1,0.0,0.0,0.0,0.0
TUR_0070_0009_V1,1.0,9.614385835860565e-05,0.0,0.0
TUR_0070_0005_V1,0.0,0.0,0.0,0.0
TUR_0070_0008_V1,1.0,0.00015729721035453615,0.0,0.0
TUR_0070_0001_V1,0.0,0.0,0.0,0.0
TUR_0070_0006_V1,0.0,0.0,0.0,0.0
TUR_0070_0003_V1,0.0,0.0,0.0,0.0
TUR_0070_0004_V1,0.0,0.0,0.0,0.0
TUR_0071_0003_V1,0.0,0.0,0.0,0.0
TUR_0071_0004_V1,0.0,0.0,0.0,0.0
TUR_0071_0007_V1,0.0,0.0,0.0,0.0
TUR_0071_0006_V1,0.0,0.0,0.0,0.0
TUR_0071_0001_V1,0.0,0.0,0.0,0.0
TUR_0071_0005_V1,0.0,0.0,0.0,0.0
TUR_0071_0002_V1,0.0,0.0,0.0,0.0
TUR_0072_0003_V1,0.0,0.0,0.0,0.0
TUR_0072_0015_V1,0.0,0.0,0.0,0.0
TUR_0072_0001_V1,0.0,0.0,0.0,0.0
TUR_0072_0005_V1,0.0,0.0,0.0,0.0
TUR_0072_0011_V1,0.0,0.0,0.0,0.0
TUR_0072_0004_V1,0.0,0.0,0.0,0.0
TUR_0072_0013_V1,0.0,0.0,0.0,0.0
TUR_0072_0002_V1,0.0,0.0,0.0,0.0
TUR_0072_0006_V1,0.0,0.0,0.0,0.0
TUR_0072_0014_V1,0.0,0.0,0.0,0.0
TUR_0072_0009_V1,0.0,0.0,0.0,0.0
TUR_0072_0017_V1,0.0,0.0,0.0,0.0
TUR_0072_0008_V1,0.0,0.0,0.0,0.0
TUR_0072_0016_V1,0.0,0.0,0.0,0.0
TUR_0072_0010_V1,0.0,0.0,0.0,0.0
TUR_0072_0012_V1,0.0,0.0,0.0,0.0
TUR_0072_0007_V1,0.0,0.0,0.0,0.0
TUR_0073_0008_V1,0.0,0.0,0.0,0.0
TUR_0073_0005_V1,0.0,0.0,0.0,0.0
TUR_0073_0002_V1,0.0,0.0,0.0,0.0
TUR_0073_0006_V1,0.0,0.0,0.0,0.0
TUR_0073_0004_V1,0.0,0.0,0.0,0.0
TUR_0073_0001_V1,0.0,0.0,0.0,0.0
TUR_0073_0009_V1,1.0,0.0011087763670216,0.0,0.0
TUR_0073_0003_V1,0.0,0.0,0.0,0.0
TUR_0073_0007_V1,1.0,0.0044977847924058,0.0,0.0
TUR_0073_0011_V1,1.0,0.00012826127869170248,0.0,0.0
TUR_0073_0010_V1,0.0,0.0,0.0,0.0
TUR_0074_0008_V1,0.0,0.0,0.0,0.0
TUR_0074_0007_V1,0.0,0.0,0.0,0.0
TUR_0074_0002_V1,0.0,0.0,0.0,0.0
TUR_0074_0009_V1,0.0,0.0,0.0,0.0
TUR_0074_0004_V1,0.0,0.0,0.0,0.0
TUR_0074_0010_V1,0.0,0.0,0.0,0.0
TUR_0074_0006_V1,0.0,0.0,0.0,0.0
TUR_0074_0005_V1,0.0,0.0,0.0,0.0
TUR_0074_0003_V1,0.0,0.0,0.0,0.0
TUR_0074_0001_V1,0.0,0.0,0.0,0.0
TUR_0074_0012_V1,0.0,0.0,0.0,0.0
TUR_0074_0011_V1,0.0,0.0,0.0,0.0
TUR_0075_0016_V1,0.0,0.0,0.0,0.0
TUR_0075_0012_V1,0.0,0.0,0.0,0.0
TUR_0075_0001_V1,0.0,0.0,0.0,0.0
TUR_0075_0007_V1,0.0,0.0,0.0,0.0
TUR_0075_0018_V1,1.0,0.00024976675639099574,0.0,0.0
TUR_0075_0008_V1,0.0,0.0,0.0,0.0
TUR_0075_0014_V1,1.0,0.00023590237573350867,0.0,0.0
TUR_0075_0011_V1,0.0,0.0,0.0,0.0
TUR_0075_0009_V1,0.0,0.0,0.0,0.0
TUR_0075_0002_V1,0.0,0.0,0.0,0.0
TUR_0075_0005_V1,0.0,0.0,0.0,0.0
TUR_0075_0010_V1,0.0,0.0,0.0,0.0
TUR_0075_0017_V1,1.0,0.0001677119064601639,0.0,0.0
TUR_0075_0004_V1,0.0,0.0,0.0,0.0
TUR_0075_0006_V1,0.0,0.0,0.0,0.0
TUR_0075_0013_V1,1.0,0.000212238769447938,0.0,0.0
TUR_0075_0015_V1,1.0,0.0001380033672821615,0.0,0.0
TUR_0075_0003_V1,0.0,0.0,0.0,0.0
TUR_0076_0004_V1,0.0,0.0,0.0,0.0
TUR_0076_0002_V1,0.0,0.0,0.0,0.0
TUR_0076_0001_V1,0.0,0.0,0.0,0.0
TUR_0076_0006_V1,0.0,0.0,0.0,0.0
TUR_0076_0007_V1,0.0,0.0,0.0,0.0
TUR_0076_0003_V1,0.0,0.0,0.0,0.0
TUR_0076_0005_V1,0.0,0.0,0.0,0.0
TUR_0076_0008_V1,0.0,0.0,0.0,0.0
TUR_0077_0004_V1,0.0,0.0,0.0,0.0
TUR_0077_0005_V1,0.0,0.0,0.0,0.0
TUR_0077_0002_V1,0.0,0.0,0.0,0.0
TUR_0077_0006_V1,0.0,0.0,0.0,0.0
TUR_0077_0001_V1,0.0,0.0,0.0,0.0
TUR_0077_0003_V1,0.0,0.0,0.0,0.0
TUR_0078_0010_V1,0.0,0.0,0.0,0.0
TUR_0078_0005_V1,0.0,0.0,0.0,0.0
TUR_0078_0002_V1,0.0,0.0,0.0,0.0
TUR_0078_0004_V1,0.0,0.0,0.0,0.0
TUR_0078_0012_V1,0.0,0.0,0.0,0.0
TUR_0078_0001_V1,0.0,0.0,0.0,0.0
TUR_0078_0011_V1,0.0,0.0,0.0,0.0
TUR_0078_0009_V1,0.0,0.0,0.0,0.0
TUR_0078_0006_V1,0.0,0.0,0.0,0.0
TUR_0078_0007_V1,0.0,0.0,0.0,0.0
TUR_0078_0008_V1,0.0,0.0,0.0,0.0
TUR_0078_0013_V1,0.0,0.0,0.0,0.0
TUR_0078_0003_V1,0.0,0.0,0.0,0.0
TUR_0079_0002_V1,1.0,0.0435842911736275,0.0,0.0
TUR_0079_0006_V1,1.0,0.0036910376335728,0.0,0.0
TUR_0079_0001_V1,0.0,0.0,0.0,0.0
TUR_0079_0005_V1,0.0,0.0,0.0,0.0
TUR_0079_0004_V1,1.0,0.0009699248290565866,0.0,0.0
TUR_0079_0003_V1,0.0,8.927202059541223e-07,0.0,0.0
TUR_0080_0006_V1,0.0,0.0,0.0,0.0
TUR_0080_0010_V1,0.0,0.0,0.0,0.0
TUR_0080_0003_V1,0.0,0.0,0.0,0.0
TUR_0080_0011_V1,0.0,0.0,0.0,0.0
TUR_0080_0001_V1,0.0,0.0,0.0,0.0
TUR_0080_0005_V1,0.0,0.0,0.0,0.0
TUR_0080_0009_V1,0.0,0.0,0.0,0.0
TUR_0080_0013_V1,0.0,0.0,0.0,0.0
TUR_0080_0008_V1,0.0,0.0,0.0,0.0
TUR_0080_0012_V1,0.0,0.0,0.0,0.0
TUR_0080_0007_V1,0.0,0.0,0.0,0.0
TUR_0080_0002_V1,0.0,0.0,0.0,0.0
TUR_0080_0014_V1,0.0,0.0,0.0,0.0
TUR_0080_0004_V1,0.0,0.0,0.0,0.0
TUR_0081_0007_V1,0.0,0.0,0.0,0.0
TUR_0081_0001_V1,0.0,0.0,0.0,0.0
TUR_0081_0006_V1,0.0,0.0,0.0,0.0
TUR_0081_0004_V1,1.0,0.000619444547093852,0.0,0.0
TUR_0081_0003_V1,0.0,0.0,0.0,0.0
TUR_0081_0002_V1,0.0,0.0,0.0,0.0
TUR_0081_0005_V1,0.0,0.0,0.0,0.0
TUR_0081_0008_V1,1.0,0.0002458159383952568,0.0,0.0
TZA_0031_0001_V1,0.0,0.0,0.0,0.0
TZA_0033_0001_V1,0.0,0.0,0.0,0.0
TZA_0034_0001_V1,0.0,0.0,0.0,0.0
TZA_0036_0001_V1,0.0,0.0,0.0,0.0
TZA_0037_0001_V1,0.0,0.0,0.0,0.0
UKR_0001_0002_V1,1.0,0.0228559025174439,0.0,0.0
UKR_0001_0003_V1,1.0,0.0530644506898761,0.0,0.0
UKR_0001_0005_V1,1.0,0.0698883327648715,0.0,0.0
UKR_0001_0001_V1,1.0,0.00013691564853768833,0.0,0.0
UKR_0001_0006_V1,0.0,0.0,0.0,0.0
UKR_0001_0008_V1,0.0,0.0,0.0,0.0
UKR_0001_0004_V1,1.0,0.0184098158003153,0.0,0.0
UKR_0001_0009_V1,1.0,1.3093330362773302e-05,0.0,0.0
UKR_0001_0007_V1,1.0,0.0310385518839027,0.0,0.0
UKR_0001_0010_V1,1.0,0.0055959093788309,0.0,0.0
UKR_0002_0001_V1,0.0,0.0,0.0,0.0
UKR_0002_0002_V1,0.0,0.0,0.0,0.0
UKR_0002_0003_V1,0.0,0.0,0.0,0.0
UKR_0002_0004_V1,0.0,0.0,0.0,0.0
UKR_0003_0001_V1,0.0,0.0,0.0,0.0
UKR_0003_0002_V1,0.0,0.0,0.0,0.0
UKR_0003_0003_V1,0.0,0.0,0.0,0.0
UKR_0003_0004_V1,0.0,0.0,0.0,0.0
UKR_0003_0005_V1,0.0,0.0,0.0,0.0
UKR_0004_0001_V1,0.0,0.0,0.0,0.0
UKR_0004_0002_V1,0.0,0.0,0.0,0.0
UKR_0004_0003_V1,0.0,0.0,0.0,0.0
UKR_0005_0002_V1,0.0,0.0,0.0,0.0
UKR_0005_0001_V1,0.0,0.0,0.0,0.0
UKR_0005_0003_V1,0.0,0.0,0.0,0.0
UKR_0005_0004_V1,0.0,0.0,0.0,0.0
UKR_0005_0005_V1,0.0,0.0,0.0,0.0
UKR_0005_0006_V1,0.0,0.0,0.0,0.0
UKR_0005_0007_V1,0.0,0.0,0.0,0.0
UKR_0006_0003_V1,0.0,0.0,0.0,0.0
UKR_0006_0005_V1,0.0,0.0,0.0,0.0
UKR_0006_0001_V1,0.0,0.0,0.0,0.0
UKR_0006_0002_V1,0.0,0.0,0.0,0.0
UKR_0006_0004_V1,1.0,0.004514713717404,0.0,0.0
UKR_0006_0007_V1,0.0,0.0,0.0,0.0
