Unnamed: 0,child_population_exposed,adm0_ucode,level,ucode,child_population_total
906,732462.9097764718,EGY_V1,1,EGY_0002_V1,1816375.343451457
907,223147.5135454672,EGY_V1,1,EGY_0021_V1,669317.0579334632
908,2056092.050954736,EGY_V1,1,EGY_0012_V1,2736374.3692919645
909,1876013.979546028,EGY_V1,1,EGY_0019_V1,2738956.0652261875
910,586.7168990427373,ERI_V1,1,ERI_0002_V1,292915.01854350284
911,474.5716480009842,ERI_V1,1,ERI_0003_V1,25813.13277386941
912,1319.7247911789837,ERI_V1,1,ERI_0001_V1,257645.1837310866
913,1976.2777043759825,ERI_V1,1,ERI_0004_V1,292517.94402926933
914,7287.262225754354,ERI_V1,1,ERI_0006_V1,678614.2644979877
915,0.0,ERI_V1,1,ERI_0005_V1,30267.75636051079
916,0.0,ESP_V1,1,ESP_0009_V1,17020.360228494836
917,5690.123058657502,ESP_V1,1,ESP_0013_V1,1170530.7034043025
918,906.4665343062344,ESP_V1,1,ESP_0005_V1,76882.19810692806
919,42888.53809054679,ESP_V1,1,ESP_0010_V1,855368.7750869405
920,6253.434968736563,ESP_V1,1,ESP_0003_V1,117714.97801890764
921,1790.028064282557,ESP_V1,1,ESP_0018_V1,50109.48738433494
922,9867.759841157049,ESP_V1,1,ESP_0017_V1,327720.2917247665
923,28545.65692692772,ESP_V1,1,ESP_0015_V1,270564.6494059381
924,37207.73985974759,ESP_V1,1,ESP_0001_V1,1385255.3311369866
925,0.0,ESP_V1,1,ESP_0004_V1,187814.79417666185
926,58565.6359196689,ESP_V1,1,ESP_0008_V1,1306749.743522488
927,19865.515390005443,ESP_V1,1,ESP_0007_V1,311497.53672027594
928,6370.044365115715,ESP_V1,1,ESP_0006_V1,338777.5413718516
929,7952.747427245851,ESP_V1,1,ESP_0012_V1,312441.94213641284
930,4646.770432448344,ESP_V1,1,ESP_0016_V1,118909.5159398765
931,1470.467298708328,ESP_V1,1,ESP_0011_V1,161275.25047447215
932,18738.90666853368,ESP_V1,1,ESP_0002_V1,209321.9231954988
933,0.0,ESP_V1,1,ESP_0014_V1,17823.548082171452
934,26.80431493648982,EST_V1,1,EST_0004_V1,6617.4273537820445
935,721.1336450674344,EST_V1,1,EST_0001_V1,127382.8266544219
936,0.0,EST_V1,1,EST_0002_V1,1299.393810637605
937,433.4423809276124,EST_V1,1,EST_0003_V1,18745.405634032155
938,2030.8089700859296,EST_V1,1,EST_0013_V1,33712.23946910582
939,6.800927720489163,EST_V1,1,EST_0015_V1,8358.732081155818
940,6.60351577896681,EST_V1,1,EST_0014_V1,5257.660828539437
941,40.12145449894086,EST_V1,1,EST_0016_V1,5539.087079812782
942,0.0,EST_V1,1,EST_0006_V1,9686.88715107812
943,9.78278720120502,EST_V1,1,EST_0007_V1,4353.429769444998
944,124.934711237255,EST_V1,1,EST_0009_V1,4260.119905208345
945,0.6154306724335422,EST_V1,1,EST_0010_V1,288.32824123810764
946,1226.7847952928669,EST_V1,1,EST_0008_V1,15681.692754247912
947,27.3124208425364,EST_V1,1,EST_0011_V1,6988.910903321243
948,0.0,EST_V1,1,EST_0012_V1,5778.236440486273
949,124.6150349259398,EST_V1,1,EST_0005_V1,5018.839210930208
950,221367.4149554709,ETH_V1,1,ETH_0011_V1,4366445.472786496
951,1722.9862778394977,ETH_V1,1,ETH_0004_V1,904628.1084122548
952,98169.39954593612,ETH_V1,1,ETH_0008_V1,24345652.130624626
953,93849.18059684844,ETH_V1,1,ETH_0006_V1,281919.5046474005
954,38745.67450327118,ETH_V1,1,ETH_0003_V1,10910152.05403484
955,0.0,ETH_V1,1,ETH_0005_V1,286166.6572032915
956,1864.6683731567623,ETH_V1,1,ETH_0001_V1,1348693.1144217327
957,10.87127068475181,ETH_V1,1,ETH_0007_V1,102866.76896137066
958,4198.0230783988445,ETH_V1,1,ETH_0009_V1,3071259.085998806
959,4109.778462380844,ETH_V1,1,ETH_0013_V1,2995105.7320329524
960,57815.01805510544,ETH_V1,1,ETH_0010_V1,7331391.328932172
961,78747.22313778731,ETH_V1,1,ETH_0002_V1,1574240.0247411062
962,1139.4189223038215,ETH_V1,1,ETH_0012_V1,2454665.756680383
963,16705.97025705553,FIN_V1,1,FIN_0005_V1,417317.4127568162
964,3470.3425707320253,FIN_V1,1,FIN_0002_V1,86623.25415711639
965,11857.879531720344,FIN_V1,1,FIN_0004_V1,98229.50170891972
966,22163.427187595327,FIN_V1,1,FIN_0006_V1,338275.062442607
967,7594.374013336375,FIN_V1,1,FIN_0003_V1,29503.215952433635
968,0.0,FIN_V1,1,FIN_0001_V1,0.0
969,0.0,FJI_V1,1,FJI_0001_V1,128960.65933281132
970,0.0,FJI_V1,1,FJI_0003_V1,35795.356518363864
971,0.0,FJI_V1,1,FJI_0002_V1,4944.879797872447
972,0.0,FJI_V1,1,FJI_0004_V1,104555.6255585475
973,14406.24367520828,FRA_V1,1,FRA_0005_V1,287421.99062279856
974,47496.47335665689,FRA_V1,1,FRA_0002_V1,658889.9426725749
975,298214.1878594805,FRA_V1,1,FRA_0012_V1,2767058.8471617284
976,36947.105297804126,FRA_V1,1,FRA_0011_V1,374583.4526741534
977,22820.83518701713,FRA_V1,1,FRA_0013_V1,559692.3228024673
978,32368.192011232368,FRA_V1,1,FRA_0015_V1,433858.55732993264
979,32093.79754479498,FRA_V1,1,FRA_0001_V1,384675.998407005
980,3362.809218257225,FRA_V1,1,FRA_0003_V1,249978.8261347063
981,131351.15464866656,FRA_V1,1,FRA_0022_V1,1467610.1443295418
982,8767.303695084009,FRA_V1,1,FRA_0020_V1,333448.0958120589
983,23083.720391774208,FRA_V1,1,FRA_0016_V1,602599.9737636839
984,6001.220719980387,FRA_V1,1,FRA_0004_V1,282404.83327899064
985,11592.2125145201,FRA_V1,1,FRA_0006_V1,646999.8684383113
986,34040.87542509312,FRA_V1,1,FRA_0007_V1,516432.7989016092
987,10202.640056423386,FRA_V1,1,FRA_0010_V1,235708.3780177542
988,172.08101110412898,FRA_V1,1,FRA_0009_V1,54956.979911317234
989,2162.1503256810784,FRA_V1,1,FRA_0014_V1,120982.13756772224
990,50817.39474732554,FRA_V1,1,FRA_0018_V1,841311.5999700367
991,51920.88762321201,FRA_V1,1,FRA_0021_V1,958094.1738541296
992,17979.499488597678,FRA_V1,1,FRA_0008_V1,257262.18279094325
993,18840.68439698428,FRA_V1,1,FRA_0017_V1,887333.0179446753
994,28583.76417117167,FRA_V1,1,FRA_0019_V1,410277.0076316524
995,10235.060520273795,GAB_V1,1,GAB_0002_V1,128880.23418132513
996,769.8753395966967,GAB_V1,1,GAB_0001_V1,505971.2633291125
997,4902.076027900799,GAB_V1,1,GAB_0006_V1,42881.88382302954
998,6328.303795796137,GAB_V1,1,GAB_0010_V1,101657.42854535516
999,12969.678776384304,GAB_V1,1,GAB_0009_V1,78549.09442262758
1000,17318.099932123394,GAB_V1,1,GAB_0004_V1,71567.37379897335
1001,5397.463735569634,GAB_V1,1,GAB_0005_V1,28928.628020052976
1002,2964.859824279826,GAB_V1,1,GAB_0007_V1,13327.948711281935
1003,11984.152335068233,GAB_V1,1,GAB_0003_V1,43744.18231136743
1004,3413.5811931519534,GAB_V1,1,GAB_0008_V1,25199.333808465624
1005,4412.263333314897,GBR_V1,1,GBR_0002_V1,429855.1043769184
1006,387618.786497416,GBR_V1,1,GBR_0001_V1,11876193.231098264
1007,18040.185391453047,GBR_V1,1,GBR_0003_V1,998035.8027808852
1008,6297.860086462591,GBR_V1,1,GBR_0004_V1,621689.666131091
1009,5493.662878055468,GEO_V1,1,GEO_0001_V1,51248.20511185349
1010,6009.710680135976,GEO_V1,1,GEO_0002_V1,85293.65925416983
1011,512.0573459001732,GEO_V1,1,GEO_0005_V1,71165.6185728272
1012,279.2556139244698,GEO_V1,1,GEO_0008_V1,6481.340874630722
1013,2860.0083922365216,GEO_V1,1,GEO_0004_V1,104921.68722781527
1014,4337.166730225648,GEO_V1,1,GEO_0006_V1,145434.8689425651
1015,1920.2477974141348,GEO_V1,1,GEO_0010_V1,33753.41729972835
1016,4627.874774917804,GEO_V1,1,GEO_0011_V1,71595.78213443168
1017,10095.379703718309,GEO_V1,1,GEO_0012_V1,192764.29364621968
1018,8875.120164872842,GEO_V1,1,GEO_0009_V1,64259.413823151546
1019,829.0813639344354,GEO_V1,1,GEO_0003_V1,24028.368351959813
1020,1936.7208235067844,GEO_V1,1,GEO_0007_V1,82189.08348250444
1021,769.9725445975569,GHA_V1,1,GHA_0008_V1,454029.94447987
1022,31426.17791984799,GHA_V1,1,GHA_0003_V1,1348299.9713498172
1023,14432.60298430645,GHA_V1,1,GHA_0001_V1,2465118.9126104494
1024,28764.29999420791,GHA_V1,1,GHA_0006_V1,2122683.795157681
1025,7056.532730230659,GHA_V1,1,GHA_0002_V1,1440563.9921497882
1026,188424.8894043429,GHA_V1,1,GHA_0009_V1,1072138.4638403945
1027,112398.06498250244,GHA_V1,1,GHA_0005_V1,2168773.378053368
1028,828.5055683812164,GHA_V1,1,GHA_0007_V1,649777.019225539
1029,60553.04334867465,GHA_V1,1,GHA_0010_V1,1335732.536618929
1030,23190.12672856117,GHA_V1,1,GHA_0004_V1,1285344.9454853423
1031,31858.114746558884,GIN_V1,1,GIN_0001_V1,739754.6404989696
1032,51577.07990493769,GIN_V1,1,GIN_0004_V1,1490293.3644190482
1033,11770.508530895717,GIN_V1,1,GIN_0008_V1,1049841.0812700924
1034,4681.471556191461,GIN_V1,1,GIN_0007_V1,441205.4716219432
1035,2769.8601598230352,GIN_V1,1,GIN_0002_V1,855793.130641727
1036,10763.755927102084,GIN_V1,1,GIN_0003_V1,619733.9205741319
1037,1200.730127756955,GIN_V1,1,GIN_0006_V1,593965.7479087778
1038,17310.232561820718,GIN_V1,1,GIN_0005_V1,1097886.4164329492
1039,8888.251905230449,GMB_V1,1,GMB_0004_V1,73218.81736900854
1040,9302.566566090258,GMB_V1,1,GMB_0007_V1,70555.03912116805
1041,0.0,GMB_V1,1,GMB_0001_V1,7947.459369359998
1042,0.0,GMB_V1,1,GMB_0005_V1,61518.38591760944
1043,248.7309292644847,GMB_V1,1,GMB_0003_V1,652350.3002726573
1044,20718.1137092387,GMB_V1,1,GMB_0002_V1,159031.89295230363
1045,7729.53616164245,GMB_V1,1,GMB_0006_V1,218319.87740502844
1046,1183.3441434322033,GMB_V1,1,GMB_0008_V1,24847.26044504995
1047,5198.037907547459,GNB_V1,1,GNB_0001_V1,137343.32051433282
1048,104.39043551069848,GNB_V1,1,GNB_0002_V1,93158.62294281456
1049,5054.985986609581,GNB_V1,1,GNB_0007_V1,151946.34612131366
1050,0.0,GNB_V1,1,GNB_0003_V1,205623.6129998745
1051,1576.6865351074466,GNB_V1,1,GNB_0005_V1,124161.09187725707
1052,1084.4463233399044,GNB_V1,1,GNB_0009_V1,61066.82997861951
1053,3180.5781366924152,GNB_V1,1,GNB_0006_V1,140715.31256671395
1054,0.0,GNB_V1,1,GNB_0004_V1,18003.86204145206
1055,2268.374108230952,GNB_V1,1,GNB_0008_V1,38771.526670205225
1056,0.0,GNQ_V1,1,GNQ_0001_V1,319.5392148485371
1057,8192.182482476795,GNQ_V1,1,GNQ_0007_V1,120766.92867633577
1058,0.0,GNQ_V1,1,GNQ_0003_V1,21994.48726883577
1059,5047.163130737754,GNQ_V1,1,GNQ_0005_V1,117863.5895208997
1060,0.0,GNQ_V1,1,GNQ_0002_V1,189327.6234703317
1061,10171.502830538328,GNQ_V1,1,GNQ_0006_V1,98408.03730413716
1062,43947.81547201976,GNQ_V1,1,GNQ_0004_V1,233924.47548081417
1063,90.17326578958802,GRC_V1,1,GRC_0002_V1,559679.083635906
1064,1617.5720158791185,GRC_V1,1,GRC_0006_V1,44465.72294009084
1065,664.598374821452,GRC_V1,1,GRC_0011_V1,70665.97218964707
1066,2618.033963624696,GRC_V1,1,GRC_0003_V1,96080.09578954084
1067,8.82886600587517,GRC_V1,1,GRC_0008_V1,111995.96894827958
1068,0.0,GRC_V1,1,GRC_0005_V1,28807.024161666424
1069,123.68160175852243,GRC_V1,1,GRC_0004_V1,39454.67580311181
1070,0.0,GRC_V1,1,GRC_0013_V1,27332.702320481952
1071,4556.414656204752,GRC_V1,1,GRC_0012_V1,108884.97595522596
1072,8738.25438956368,GRC_V1,1,GRC_0007_V1,258826.33825997217
1073,0.0,GRC_V1,1,GRC_0009_V1,44678.47607219762
1074,1846.2472173475155,GRC_V1,1,GRC_0001_V1,84233.79746923687
1075,792.5851616521356,GRC_V1,1,GRC_0010_V1,76997.36854484443
1076,0.0,GRD_V1,1,GRD_0003_V1,7479.254010073517
1077,0.0,GRD_V1,1,GRD_0001_V1,2419.9303572570584
1078,0.0,GRD_V1,1,GRD_0005_V1,725.6220647336803
1079,0.0,GRD_V1,1,GRD_0006_V1,2479.3112711687004
1080,0.0,GRD_V1,1,GRD_0002_V1,6728.362758206851
1081,0.0,GRD_V1,1,GRD_0004_V1,1778.840320207091
1082,18824.109309727224,GTM_V1,1,GTM_0012_V1,285753.4399434051
1083,150.1738343537073,GTM_V1,1,GTM_0013_V1,1129843.4116769058
1084,11713.324199104756,GTM_V1,1,GTM_0015_V1,169822.06434205276
1085,5125.215618967972,GTM_V1,1,GTM_0014_V1,701346.5177320872
1086,1.8115653313258115,GTM_V1,1,GTM_0016_V1,176142.5485188453
1087,5500.709289426124,GTM_V1,1,GTM_0018_V1,523116.8330249103
1088,4818.418938632272,GTM_V1,1,GTM_0017_V1,219590.0744082736
1089,2052.573785389741,GTM_V1,1,GTM_0004_V1,109716.76743075938
1090,17.54553728083185,GTM_V1,1,GTM_0002_V1,196444.8596312822
1091,1785.0664478849326,GTM_V1,1,GTM_0001_V1,375326.24185544776
1092,8885.401815273879,GTM_V1,1,GTM_0007_V1,634635.335875151
1093,138.18786257714328,GTM_V1,1,GTM_0009_V1,289077.05878467124
1094,1103.1123338131783,GTM_V1,1,GTM_0011_V1,73650.30104517724
1095,362.6540486538016,GTM_V1,1,GTM_0008_V1,141236.26540039506
1096,2060.838049966842,GTM_V1,1,GTM_0010_V1,199749.77900413625
1097,14143.204626677218,GTM_V1,1,GTM_0021_V1,545162.3219831792
1098,2762.844439332939,GTM_V1,1,GTM_0019_V1,151322.2551110037
1099,0.0,GTM_V1,1,GTM_0023_V1,189756.9799193094
1100,3521.411004955403,GTM_V1,1,GTM_0022_V1,170870.85796114735
1101,0.0,GTM_V1,1,GTM_0020_V1,151790.6523189045
1102,1420.3415003219725,GTM_V1,1,GTM_0006_V1,259979.4607482305
1103,10130.416900105116,GTM_V1,1,GTM_0005_V1,243468.5935090932
1104,2342.3462038114003,GUY_V1,1,GUY_0002_V1,8100.98352113085
1105,939.4966028257028,GUY_V1,1,GUY_0008_V1,5273.807749056365
1106,9358.165348390668,GUY_V1,1,GUY_0006_V1,15959.44617402626
1107,11274.53110768824,GUY_V1,1,GUY_0007_V1,15266.94960072188
1108,38495.82700486039,GUY_V1,1,GUY_0003_V1,98777.80355213344
1109,4548.59719966541,GUY_V1,1,GUY_0001_V1,15783.839324061177
1110,3221.7111093071167,GUY_V1,1,GUY_0009_V1,15019.216903337658
1111,39608.35118678036,GUY_V1,1,GUY_0005_V1,50170.376972509344
1112,22742.2875517773,GUY_V1,1,GUY_0004_V1,24502.10756675506
1113,2664.581392191288,GUY_V1,1,GUY_0010_V1,16855.901744031326
1114,3785.239525545942,HND_V1,1,HND_0017_V1,72966.11877391151
1115,18958.89941926901,HND_V1,1,HND_0018_V1,270500.751671314
1116,2040.460575757497,HND_V1,1,HND_0016_V1,225394.7382194211
1117,93868.370119713,HND_V1,1,HND_0006_V1,719719.5153792447
1118,2186.2435652624595,HND_V1,1,HND_0008_V1,640285.6725444414
1119,17686.965913627504,HND_V1,1,HND_0009_V1,45998.09931313478
1120,0.0,HND_V1,1,HND_0011_V1,16337.705611243902
1121,1591.277448267797,HND_V1,1,HND_0007_V1,202621.31769375424
1122,2262.013624056181,HND_V1,1,HND_0004_V1,254163.7641631557
1123,40774.36250940064,HND_V1,1,HND_0003_V1,168032.91564617725
1124,15309.119674178097,HND_V1,1,HND_0001_V1,201603.97438230904
1125,11335.7582355063,HND_V1,1,HND_0002_V1,190533.65475549057
1126,35.042188585023666,HND_V1,1,HND_0012_V1,101209.66214237885
1127,4036.8681127824175,HND_V1,1,HND_0015_V1,257555.1576581401
1128,255.0069665664552,HND_V1,1,HND_0010_V1,123857.36249904837
1129,219.4248921953872,HND_V1,1,HND_0014_V1,66506.80807161311
1130,1610.1576334948943,HND_V1,1,HND_0005_V1,189537.9868484804
1131,543.8186256982824,HND_V1,1,HND_0013_V1,169681.6101604861
1132,1636.6128649500447,HRV_V1,1,HRV_0015_V1,17591.687874745687
1133,4005.752529330968,HRV_V1,1,HRV_0012_V1,16246.714483222626
1134,76.5377275444581,HRV_V1,1,HRV_0018_V1,5686.266459648228
1135,15916.768529262195,HRV_V1,1,HRV_0013_V1,144084.64704069763
1136,143.75249499709884,HRV_V1,1,HRV_0014_V1,29415.935429468
1137,35.679855425009166,HRV_V1,1,HRV_0010_V1,35727.757974433785
1138,480.2579151949672,HRV_V1,1,HRV_0001_V1,15418.472114917557
1139,88.24548507556833,HRV_V1,1,HRV_0021_V1,10485.9532639902
1140,4514.906752028306,HRV_V1,1,HRV_0002_V1,23585.230401130248
1141,6241.687694833915,HRV_V1,1,HRV_0009_V1,53627.68313470583
1142,86.29478749816012,HRV_V1,1,HRV_0008_V1,19878.0322772258
1143,37.696170697095525,HRV_V1,1,HRV_0017_V1,20291.17676711907
1144,1370.2240772223709,HRV_V1,1,HRV_0005_V1,26864.431787199224
1145,110.08918316494228,HRV_V1,1,HRV_0016_V1,17607.768266088937
1146,16.893168683125012,HRV_V1,1,HRV_0006_V1,12267.595527061503
1147,4129.2217081886265,HRV_V1,1,HRV_0003_V1,21782.90227487683
1148,2789.075572159629,HRV_V1,1,HRV_0004_V1,70904.0313896394
1149,1836.674469896896,HRV_V1,1,HRV_0020_V1,41523.67156702632
1150,26.575767208443267,HRV_V1,1,HRV_0011_V1,17208.77418965379
1151,4400.28143241469,HRV_V1,1,HRV_0007_V1,23576.95019463808
1152,2089.0400774397203,HRV_V1,1,HRV_0019_V1,20139.315365466664
1153,0.0,HTI_V1,1,HTI_0007_V1,298813.3303034719
1154,0.0,HTI_V1,1,HTI_0010_V1,138483.58417882145
1155,486.9446308910847,HTI_V1,1,HTI_0008_V1,180643.6293016928
1156,82.61184437906041,HTI_V1,1,HTI_0004_V1,153144.74909195
1157,2349.3695756196976,HTI_V1,1,HTI_0003_V1,413362.9184664588
1158,21930.819707932304,HTI_V1,1,HTI_0005_V1,696904.9680763222
1159,60.705251932144165,HTI_V1,1,HTI_0002_V1,232888.1029388604
1160,2625.137219341479,HTI_V1,1,HTI_0006_V1,298549.12097069324
1161,4.4111200496554375,HTI_V1,1,HTI_0001_V1,1585319.3344703412
1162,1561.3857246463206,HTI_V1,1,HTI_0009_V1,263886.5103003589
1163,4423.681091140127,HUN_V1,1,HUN_0005_V1,184130.84205414617
1164,20919.35460003689,HUN_V1,1,HUN_0007_V1,168620.50171802563
1165,33054.85699808896,HUN_V1,1,HUN_0003_V1,265278.55157963384
1166,61126.999764341286,HUN_V1,1,HUN_0006_V1,531890.0039054251
1167,11182.770205331257,HUN_V1,1,HUN_0004_V1,205605.1881215037
1168,6144.139928723886,HUN_V1,1,HUN_0002_V1,141934.34909024523
1169,38289.10084726003,HUN_V1,1,HUN_0001_V1,201227.31511386856
1170,566173.7622930771,IDN_V1,1,IDN_0006_V1,2829539.946645074
1171,36251.11530528138,IDN_V1,1,IDN_0029_V1,360453.9702611769
1172,79170.48998915359,IDN_V1,1,IDN_0030_V1,508951.27546316513
1173,3510.130641667472,IDN_V1,1,IDN_0009_V1,451413.1895473399
1174,75150.1263418927,IDN_V1,1,IDN_0003_V1,1791164.1581048502
1175,78736.48485258526,IDN_V1,1,IDN_0008_V1,2899419.0240006186
1176,20183.771144400704,IDN_V1,1,IDN_0007_V1,644017.7082685161
1177,0.0,IDN_V1,1,IDN_0010_V1,608260.8504753467
1178,0.0,IDN_V1,1,IDN_0017_V1,1087667.873136689
1179,11081.83956498236,IDN_V1,1,IDN_0014_V1,918687.2810090012
1180,144308.06773957386,IDN_V1,1,IDN_0011_V1,3015220.5406543207
1181,384814.0086778523,IDN_V1,1,IDN_0002_V1,5095496.304703015
1182,301512.9162807869,IDN_V1,1,IDN_0021_V1,882179.1568491374
1183,651826.5097275906,IDN_V1,1,IDN_0020_V1,1799702.5539767067
1184,604109.4368496676,IDN_V1,1,IDN_0012_V1,14979362.531208431
1185,43241.4073865404,IDN_V1,1,IDN_0024_V1,218071.98069466447
1186,107746.98072125376,IDN_V1,1,IDN_0027_V1,2827327.7710820343
1187,243226.37359792684,IDN_V1,1,IDN_0034_V1,1525771.6920703724
1188,388381.3426648204,IDN_V1,1,IDN_0022_V1,1350914.611507245
1189,48675.23543284484,IDN_V1,1,IDN_0026_V1,922190.7900554624
1190,5752.429439631879,IDN_V1,1,IDN_0031_V1,481787.9659236758
1191,4831.932326012909,IDN_V1,1,IDN_0032_V1,333026.99749315286
1192,22708.182151327856,IDN_V1,1,IDN_0033_V1,353166.572776887
1193,256409.8201750329,IDN_V1,1,IDN_0016_V1,3706126.2327112895
1194,360583.9029497143,IDN_V1,1,IDN_0001_V1,1811863.4584556108
1195,9048.213783738236,IDN_V1,1,IDN_0018_V1,1805884.5613654729
1196,20395.178900271058,IDN_V1,1,IDN_0028_V1,841243.6464011264
1197,12428.891128232444,IDN_V1,1,IDN_0019_V1,1886881.4495461525
1198,459408.75835808745,IDN_V1,1,IDN_0013_V1,10314653.743350888
1199,785146.80379485,IDN_V1,1,IDN_0015_V1,10734829.897335408
1200,316029.2804538074,IDN_V1,1,IDN_0023_V1,1216980.5546545505
1201,13341.252383265488,IDN_V1,1,IDN_0025_V1,695831.096677633
1202,383123.33824196726,IDN_V1,1,IDN_0004_V1,2221538.28636754
1203,268613.15452384297,IDN_V1,1,IDN_0005_V1,1173312.9511701711
1204,139341.40025093002,IND_V1,1,IND_0031_V1,10518143.423377018
1205,174794.74061738438,IND_V1,1,IND_0026_V1,294941.28996895486
1206,17416663.259540506,IND_V1,1,IND_0033_V1,87796616.78382862
1207,660712.2239052593,IND_V1,1,IND_0017_V1,7998282.880701885
1208,1746295.442564153,IND_V1,1,IND_0027_V1,8032012.082548192
1209,4049.573247963305,IND_V1,1,IND_0008_V1,320832.6885565061
1210,465515.8691304252,IND_V1,1,IND_0007_V1,9730538.174020514
1211,21006.38671784049,IND_V1,1,IND_0009_V1,62045.73992424714
1212,1814182.0601650125,IND_V1,1,IND_0010_V1,5919795.856072466
1213,2190749.8053452666,IND_V1,1,IND_0013_V1,9255576.438723382
1214,26460.004155476625,IND_V1,1,IND_0014_V1,1938881.1255132305
1215,31563.524980265367,IND_V1,1,IND_0023_V1,403641.356395338
1216,1951639.8997208765,IND_V1,1,IND_0030_V1,18079758.436480496
1217,117718.49481719754,IND_V1,1,IND_0034_V1,3679449.87762912
1218,8484704.62126819,IND_V1,1,IND_0035_V1,27061771.89872661
1219,0.0,IND_V1,1,IND_0001_V1,82032.727511986
1220,3108656.593247246,IND_V1,1,IND_0002_V1,13445162.510225683
1221,56125.347965051136,IND_V1,1,IND_0003_V1,282536.698715003
1222,4458710.804523652,IND_V1,1,IND_0004_V1,11745443.969593257
1223,22883071.19965257,IND_V1,1,IND_0005_V1,50196400.43772434
1224,0.0,IND_V1,1,IND_0006_V1,284253.58430324704
1225,1882047.809252112,IND_V1,1,IND_0012_V1,20558002.12994738
1226,26847.719048324343,IND_V1,1,IND_0011_V1,323734.2323174928
1227,240391.66521767352,IND_V1,1,IND_0015_V1,14296514.071671624
1228,532671.6032093477,IND_V1,1,IND_0016_V1,17860057.05116356
1229,0.0,IND_V1,1,IND_0018_V1,0.0
1230,444104.2639455817,IND_V1,1,IND_0019_V1,29273861.68339667
1231,1474620.805709336,IND_V1,1,IND_0020_V1,33688872.87081976
1232,168557.39982096732,IND_V1,1,IND_0021_V1,984334.6838139492
1233,45600.27669761679,IND_V1,1,IND_0024_V1,774484.6769091054
1234,2242720.983237704,IND_V1,1,IND_0025_V1,13267142.660008278
1235,1993386.0930740293,IND_V1,1,IND_0028_V1,28587831.998214424
1236,2572.6830683310827,IND_V1,1,IND_0029_V1,197556.2157493354
1237,56320.16728774765,IND_V1,1,IND_0032_V1,1191513.5190758633
1238,61777.21625996922,IND_V1,1,IND_0022_V1,1364502.2681835073
1239,3291.4006026211327,IRL_V1,1,IRL_0009_V1,64637.92550881194
1240,272.32591483370345,IRL_V1,1,IRL_0014_V1,11323.522938342574
1241,547.3460889958477,IRL_V1,1,IRL_0021_V1,17707.640414951842
1242,769.6383731478766,IRL_V1,1,IRL_0010_V1,27848.862460011653
1243,332.8779739413934,IRL_V1,1,IRL_0020_V1,20512.42916553229
1244,753.8154325827412,IRL_V1,1,IRL_0001_V1,15526.766816979289
1245,584.836846764136,IRL_V1,1,IRL_0027_V1,34695.79371542547
1246,228.63411528539228,IRL_V1,1,IRL_0008_V1,32366.81294978599
1247,1993.9670678806376,IRL_V1,1,IRL_0007_V1,60758.5112828256
1248,1828.690279753722,IRL_V1,1,IRL_0004_V1,123561.03066980082
1249,128.57941953224838,IRL_V1,1,IRL_0005_V1,36835.80279776294
1250,0.0,IRL_V1,1,IRL_0019_V1,0.0
1251,417.4589199358002,IRL_V1,1,IRL_0016_V1,29023.32718975903
1252,71.46080890854674,IRL_V1,1,IRL_0011_V1,22083.496556790506
1253,1809.951576077538,IRL_V1,1,IRL_0003_V1,28212.02968337144
1254,520.7453151494972,IRL_V1,1,IRL_0024_V1,22938.92641484829
1255,271.0137225134401,IRL_V1,1,IRL_0025_V1,21392.565809902582
1256,283.3011346349909,IRL_V1,1,IRL_0002_V1,20478.452131168724
1257,3505.39124198967,IRL_V1,1,IRL_0013_V1,46734.21268389512
1258,152.20064979517178,IRL_V1,1,IRL_0015_V1,29435.19828067316
1259,1419.9510224713615,IRL_V1,1,IRL_0017_V1,61185.76993986155
1260,6.143445998422035,IRL_V1,1,IRL_0018_V1,15562.699907584083
1261,591.3945790699935,IRL_V1,1,IRL_0026_V1,34092.923258651244
1262,214.6879679686321,IRL_V1,1,IRL_0012_V1,8238.944483081108
1263,5472.530261380591,IRL_V1,1,IRL_0006_V1,301164.6790375475
1264,829.3606691011566,IRL_V1,1,IRL_0023_V1,38148.94905933478
1265,71.80393779588084,IRL_V1,1,IRL_0022_V1,15370.834553610302
1266,24227.799960553057,IRN_V1,1,IRN_0002_V1,335502.28991430893
1267,33517.840569048785,IRN_V1,1,IRN_0006_V1,1153025.515879497
1268,5836.276852864701,IRN_V1,1,IRN_0005_V1,294565.6728478235
1269,103013.37057023493,IRN_V1,1,IRN_0007_V1,1425801.2631478691
1270,21423.6524611298,IRN_V1,1,IRN_0008_V1,685531.9599551588
1271,66359.60516206606,IRN_V1,1,IRN_0009_V1,561839.7342754338
1272,325023.5449822532,IRN_V1,1,IRN_0013_V1,1539892.160310347
1273,90607.21075248232,IRN_V1,1,IRN_0014_V1,880067.3926498947
1274,30404.3830825674,IRN_V1,1,IRN_0015_V1,492542.8166633135
1275,99972.21881963233,IRN_V1,1,IRN_0031_V1,983892.6479507788
1276,43327.49865976896,IRN_V1,1,IRN_0032_V1,379302.54180502496
1277,4276.414280880499,IRN_V1,1,IRN_0001_V1,916595.8059722472
1278,41773.47835797759,IRN_V1,1,IRN_0003_V1,365040.823196458
1279,11928.68177306935,IRN_V1,1,IRN_0010_V1,415649.2342114213
1280,63701.97182594748,IRN_V1,1,IRN_0011_V1,558095.051381309
1281,2904.739398714681,IRN_V1,1,IRN_0012_V1,168651.70716639128
