child_population_exposed,adm0_ucode,level,ucode,child_population_total
1791.4327455163002,AFG_V1,2,AFG_0006_0007_V1,38754.557694567775
2089.6846641512475,AFG_V1,2,AFG_0006_0002_V1,39822.85508968713
1417.748487466691,AFG_V1,2,AFG_0007_0010_V1,19854.207451908675
24436.60091847828,AFG_V1,2,AFG_0007_0007_V1,73021.84156862338
7756.410351132222,AFG_V1,2,AFG_0007_0001_V1,17356.891141849363
1995.9537122616289,AFG_V1,2,AFG_0007_0008_V1,15074.178781450892
8841.097474591368,AFG_V1,2,AFG_0007_0005_V1,22443.257223091663
1890.2488904446363,AFG_V1,2,AFG_0007_0011_V1,55339.216806518976
2390.7367261308664,AFG_V1,2,AFG_0007_0006_V1,48160.31730975336
9273.225332662463,AFG_V1,2,AFG_0007_0003_V1,19055.64486084528
3020.4284008087475,AFG_V1,2,AFG_0007_0002_V1,22625.4416922681
2618.2947857677937,AFG_V1,2,AFG_0007_0004_V1,8766.69583493407
1759.4713213443756,AFG_V1,2,AFG_0007_0009_V1,36581.10805208619
1806.59132117033,AFG_V1,2,AFG_0008_0004_V1,66759.88982593943
9879.768580161064,AFG_V1,2,AFG_0008_0014_V1,44556.4928965741
3047.369242221117,AFG_V1,2,AFG_0008_0009_V1,48931.50345683671
540.9864712710474,AFG_V1,2,AFG_0008_0013_V1,119902.13508762854
6902.0218336749895,AFG_V1,2,AFG_0008_0006_V1,46616.2207900443
7172.986072435567,AFG_V1,2,AFG_0008_0001_V1,170715.020335063
3404.3906620983985,AFG_V1,2,AFG_0008_0005_V1,66476.94917558513
5742.57172138983,AFG_V1,2,AFG_0008_0011_V1,66499.44139996148
10121.432361841202,AFG_V1,2,AFG_0008_0012_V1,45270.83199352459
8200.636899331706,AFG_V1,2,AFG_0008_0010_V1,10287.944979805308
3266.6042676303896,AFG_V1,2,AFG_0008_0007_V1,73046.65803975258
15294.675954949063,AFG_V1,2,AFG_0008_0003_V1,18632.42873513658
11741.611612359944,AFG_V1,2,AFG_0008_0002_V1,46135.32166495903
7785.965017583638,AFG_V1,2,AFG_0008_0008_V1,9542.27134292832
915.4646640903808,AFG_V1,2,AFG_0009_0005_V1,134100.02648612938
3543.0381433814764,AFG_V1,2,AFG_0009_0018_V1,44259.34491672177
265.2358881085527,AFG_V1,2,AFG_0009_0016_V1,72031.46895946017
383.7573303580284,AFG_V1,2,AFG_0009_0014_V1,115608.09216246405
2461.630591273308,AFG_V1,2,AFG_0009_0019_V1,22149.55302659881
616.9189411728989,AFG_V1,2,AFG_0009_0002_V1,26748.77802652798
0.0,AFG_V1,2,AFG_0009_0009_V1,5776.327161363527
0.0,AFG_V1,2,AFG_0009_0001_V1,30471.9319855683
812.4443309307098,AFG_V1,2,AFG_0009_0010_V1,64183.80483268254
458.1164722442627,AFG_V1,2,AFG_0009_0011_V1,41868.47192423075
0.0,AFG_V1,2,AFG_0009_0008_V1,35988.17024333857
4757.46001039048,AFG_V1,2,AFG_0009_0006_V1,131088.38302156888
0.0,AFG_V1,2,AFG_0009_0003_V1,32702.62016671042
431.9601074404576,AFG_V1,2,AFG_0009_0004_V1,19436.934579409102
0.0,AFG_V1,2,AFG_0009_0012_V1,3620.163155144687
2.8557560443878174,AFG_V1,2,AFG_0009_0017_V1,24169.40046439302
0.0,AFG_V1,2,AFG_0009_0007_V1,16467.659682019847
21895.45563304324,AFG_V1,2,AFG_0009_0013_V1,92437.97143907736
361.5609973774237,AFG_V1,2,AFG_0009_0015_V1,18555.89361725836
2167.147867128253,AFG_V1,2,AFG_0010_0006_V1,62199.24879609247
143.42337918281555,AFG_V1,2,AFG_0010_0010_V1,23366.70219983073
1079.342988580465,AFG_V1,2,AFG_0010_0002_V1,22854.12607263584
1653.0219442546368,AFG_V1,2,AFG_0010_0005_V1,73276.3210584056
